https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XMR
1619568000000,2021-04-28 00:00:00,XMR/USD,400.4,439.79,400.35,413.87,6748241.157912002,16305.21941168
1619481600000,2021-04-27 00:00:00,XMR/USD,406.37,412.75,385.0,402.43,1583715.9131947788,3935.3823353
1619395200000,2021-04-26 00:00:00,XMR/USD,355.03,405.34,342.66,405.34,3340366.671797652,8240.90065574
1619308800000,2021-04-25 00:00:00,XMR/USD,383.12,406.38,336.14,355.91,3013586.0159259867,8467.26986015
1619222400000,2021-04-24 00:00:00,XMR/USD,354.41,397.72,338.32,382.0,3055252.24729658,7998.04253219
1619136000000,2021-04-23 00:00:00,XMR/USD,346.41,355.09,301.33,354.53,4185959.955647274,11807.06838814
1619049600000,2021-04-22 00:00:00,XMR/USD,374.88,390.49,344.49,347.47,2083402.6529551607,5995.92095132
1618963200000,2021-04-21 00:00:00,XMR/USD,403.76,424.99,373.85,375.25,5420020.352335985,14443.75843394
1618876800000,2021-04-20 00:00:00,XMR/USD,358.42,414.76,328.68,404.85,8017610.848729589,19803.90477641
1618790400000,2021-04-19 00:00:00,XMR/USD,338.27,366.36,305.87,357.0,4177089.7452179696,11700.53149921
1618704000000,2021-04-18 00:00:00,XMR/USD,362.9,375.44,288.02,339.04,5004917.545536314,14762.02673884
1618617600000,2021-04-17 00:00:00,XMR/USD,340.95,374.86,340.62,363.14,2963480.059279804,8160.70953153
1618531200000,2021-04-16 00:00:00,XMR/USD,344.41,347.1,313.37,340.95,1727773.307404029,5067.52693182
1618444800000,2021-04-15 00:00:00,XMR/USD,320.89,348.0,317.77,344.41,1787018.4227332,5188.63686517
1618358400000,2021-04-14 00:00:00,XMR/USD,327.05,330.75,309.0,321.07,1787078.5205688549,5566.00903407
1618272000000,2021-04-13 00:00:00,XMR/USD,314.99,330.72,307.66,327.05,1648235.1735246722,5039.70393984
1618185600000,2021-04-12 00:00:00,XMR/USD,329.34,344.95,314.23,314.23,3207004.080546021,10205.9131227
1618099200000,2021-04-11 00:00:00,XMR/USD,292.7,329.63,291.23,329.15,2558725.94454973,7773.73824867
1618012800000,2021-04-10 00:00:00,XMR/USD,273.22,298.76,273.21,291.6,1978513.248910644,6785.02485909
1617926400000,2021-04-09 00:00:00,XMR/USD,270.6,290.0,266.27,273.36,1583642.323414224,5793.2481834
1617840000000,2021-04-08 00:00:00,XMR/USD,257.74,272.19,251.33,269.81,977214.2435774887,3621.86073006
1617753600000,2021-04-07 00:00:00,XMR/USD,271.05,279.79,253.34,257.12,2167909.3509010463,8431.50805422
1617667200000,2021-04-06 00:00:00,XMR/USD,265.7,277.4,261.73,270.84,1383809.744610228,5109.3255967000005
1617580800000,2021-04-05 00:00:00,XMR/USD,263.89,268.84,260.02,265.66,959526.4223035281,3611.8588508
1617494400000,2021-04-04 00:00:00,XMR/USD,256.5,272.32,247.0,264.17,3438470.6215965254,13016.1283325
1617408000000,2021-04-03 00:00:00,XMR/USD,257.58,266.8,252.72,257.14,2936520.2727981457,11419.92794897
1617321600000,2021-04-02 00:00:00,XMR/USD,250.66,261.75,249.07,257.36,913136.6427985112,3548.09077867
1617235200000,2021-04-01 00:00:00,XMR/USD,245.97,255.0,244.39,250.57,514019.0044371994,2051.39882842
1617148800000,2021-03-31 00:00:00,XMR/USD,245.26,263.67,242.4,246.83,3069363.9228366786,12435.13318007
1617062400000,2021-03-30 00:00:00,XMR/USD,234.02,247.25,232.67,244.67,1109270.3242580788,4533.74064764
1616976000000,2021-03-29 00:00:00,XMR/USD,232.81,243.34,230.65,234.31,1917909.0031407678,8185.34848338
1616889600000,2021-03-28 00:00:00,XMR/USD,221.21,232.83,218.0,232.55,811458.560244692,3489.39393784
1616803200000,2021-03-27 00:00:00,XMR/USD,221.5,223.78,214.0,221.09,231644.17158117812,1047.73699209
1616716800000,2021-03-26 00:00:00,XMR/USD,215.2,225.72,215.2,221.35,592025.104055195,2674.6108157
1616630400000,2021-03-25 00:00:00,XMR/USD,210.72,221.03,204.66,214.16,989102.8378816297,4618.52277681
1616544000000,2021-03-24 00:00:00,XMR/USD,217.84,229.82,206.74,211.1,348659.432782338,1651.63160958
1616457600000,2021-03-23 00:00:00,XMR/USD,217.35,225.18,211.6,218.13,650531.9307549348,2982.31298196
1616371200000,2021-03-22 00:00:00,XMR/USD,231.56,232.88,217.18,217.28,454454.133670544,2091.55989355
1616284800000,2021-03-21 00:00:00,XMR/USD,231.22,236.71,225.61,231.91,401331.727773228,1730.5494708
1616198400000,2021-03-20 00:00:00,XMR/USD,231.95,237.72,230.59,232.06,328132.1681538116,1413.99710486
1616112000000,2021-03-19 00:00:00,XMR/USD,227.89,236.38,223.85,231.76,567166.7079853008,2447.21568858
1616025600000,2021-03-18 00:00:00,XMR/USD,236.53,240.28,228.0,228.01,847998.2437182299,3719.127423
1615939200000,2021-03-17 00:00:00,XMR/USD,229.81,236.48,226.34,236.23,1408147.0641829334,5960.91548145
1615852800000,2021-03-16 00:00:00,XMR/USD,221.66,229.76,212.58,229.67,1531951.5630370222,6670.22929872
1615766400000,2021-03-15 00:00:00,XMR/USD,232.11,237.63,215.66,222.14,1291877.5117216143,5815.60057496
1615680000000,2021-03-14 00:00:00,XMR/USD,239.21,240.99,229.0,232.11,1098532.5279417713,4732.80999501
1615593600000,2021-03-13 00:00:00,XMR/USD,222.94,239.43,218.14,239.1,1118293.781138331,4677.09653341
1615507200000,2021-03-12 00:00:00,XMR/USD,221.44,225.78,215.96,223.13,637628.9537937148,2857.65676419
1615420800000,2021-03-11 00:00:00,XMR/USD,220.29,226.0,212.92,221.62,1873100.9656792707,8451.85888313
1615334400000,2021-03-10 00:00:00,XMR/USD,225.73,227.56,215.4,220.61,1092326.1684983557,4951.39009337
1615248000000,2021-03-09 00:00:00,XMR/USD,221.38,229.15,218.51,225.24,1849396.3263868606,8210.781061919999
1615161600000,2021-03-08 00:00:00,XMR/USD,209.04,221.47,204.51,221.47,1678060.929669109,7576.9220647
1615075200000,2021-03-07 00:00:00,XMR/USD,205.1,210.22,202.39,209.04,519643.36736345285,2485.8561393200002
1614988800000,2021-03-06 00:00:00,XMR/USD,206.33,209.01,198.64,204.63,1887500.7738139026,9223.96898702
1614902400000,2021-03-05 00:00:00,XMR/USD,216.89,216.89,203.0,206.39,3387025.5727286073,16410.80271684
1614816000000,2021-03-04 00:00:00,XMR/USD,219.11,224.03,210.01,217.55,457208.49908565555,2101.62490961
1614729600000,2021-03-03 00:00:00,XMR/USD,219.76,229.07,216.25,219.55,804336.067254946,3663.56669212
1614643200000,2021-03-02 00:00:00,XMR/USD,230.3,232.4,211.51,221.14,931644.3845865008,4212.91663465
1614556800000,2021-03-01 00:00:00,XMR/USD,219.47,230.89,210.75,230.16,1262843.869348471,5486.80860857
1614470400000,2021-02-28 00:00:00,XMR/USD,208.2,227.43,198.82,219.44,1629718.851849764,7426.71733435
1614384000000,2021-02-27 00:00:00,XMR/USD,203.82,223.0,203.33,209.78,749644.3510165892,3573.47864914
1614297600000,2021-02-26 00:00:00,XMR/USD,198.47,217.2,193.31,203.99,1284934.8330586299,6299.008937
1614211200000,2021-02-25 00:00:00,XMR/USD,204.29,218.51,196.65,198.5,858009.22408059,4322.46460494
1614124800000,2021-02-24 00:00:00,XMR/USD,220.82,225.0,198.01,204.12,3370160.989644901,16510.68484051
1614038400000,2021-02-23 00:00:00,XMR/USD,224.63,225.14,171.55,220.7,8340015.698453839,37788.92477777
1613952000000,2021-02-22 00:00:00,XMR/USD,247.0,248.0,195.0,224.63,10322513.112495162,45953.40387524
1613865600000,2021-02-21 00:00:00,XMR/USD,254.4,261.06,243.7,247.0,1572171.45560436,6365.06662188
1613779200000,2021-02-20 00:00:00,XMR/USD,282.19,288.0,242.14,255.92,7053603.140146466,27561.75031317
1613692800000,2021-02-19 00:00:00,XMR/USD,262.5,283.47,252.67,281.53,3814324.9299595007,13548.55585536
1613606400000,2021-02-18 00:00:00,XMR/USD,271.49,276.36,252.24,262.5,4779091.264108875,18206.06195851
1613520000000,2021-02-17 00:00:00,XMR/USD,221.44,273.42,221.03,270.67,6612115.047812361,24428.69563606
1613433600000,2021-02-16 00:00:00,XMR/USD,228.38,234.51,209.7,221.33,1920105.2194581185,8675.30483648
1613347200000,2021-02-15 00:00:00,XMR/USD,229.73,233.66,203.1,227.74,3176882.366722132,13949.6020318
1613260800000,2021-02-14 00:00:00,XMR/USD,241.28,243.06,223.02,229.78,2765827.192445718,12036.84912719
1613174400000,2021-02-13 00:00:00,XMR/USD,201.02,253.19,197.38,241.98,9574230.083592622,39566.20416395
1613088000000,2021-02-12 00:00:00,XMR/USD,190.93,215.58,190.59,201.22,3059471.573886951,15204.60974996
1613001600000,2021-02-11 00:00:00,XMR/USD,175.9,192.18,170.63,190.39,2692626.7744390047,14142.69013309
1612915200000,2021-02-10 00:00:00,XMR/USD,170.0,182.61,165.5,175.8,1598589.947586138,9093.23064611
1612828800000,2021-02-09 00:00:00,XMR/USD,163.48,174.87,158.5,169.85,1581469.3083326265,9310.97620449
1612742400000,2021-02-08 00:00:00,XMR/USD,150.22,164.29,147.4,163.18,906310.4659600918,5554.05359701
1612656000000,2021-02-07 00:00:00,XMR/USD,152.23,157.11,147.23,150.67,3376510.214728877,22409.97023116
1612569600000,2021-02-06 00:00:00,XMR/USD,155.18,158.0,152.05,152.53,210851.4743815977,1382.36067909
1612483200000,2021-02-05 00:00:00,XMR/USD,148.45,155.28,147.3,155.14,563235.2428761678,3630.49660227
1612396800000,2021-02-04 00:00:00,XMR/USD,154.94,155.57,147.69,148.25,1328791.5150416575,8963.18053991
1612310400000,2021-02-03 00:00:00,XMR/USD,152.31,155.52,150.56,154.92,455715.57566555997,2941.618743
1612224000000,2021-02-02 00:00:00,XMR/USD,143.77,152.68,142.98,151.53,432220.3025890167,2852.37446439
1612137600000,2021-02-01 00:00:00,XMR/USD,137.76,146.34,135.88,143.49,478433.7763908804,3334.26563796
1612051200000,2021-01-31 00:00:00,XMR/USD,139.34,140.45,132.37,137.81,232479.97324143501,1686.9601135
1611964800000,2021-01-30 00:00:00,XMR/USD,140.49,142.27,136.32,139.92,294804.2391165432,2106.94853571
1611878400000,2021-01-29 00:00:00,XMR/USD,135.49,151.49,132.39,140.41,2087474.7472718193,14866.99485273
1611792000000,2021-01-28 00:00:00,XMR/USD,125.47,140.46,123.88,135.3,1110616.1293564262,8208.54493242
1611705600000,2021-01-27 00:00:00,XMR/USD,138.07,138.09,125.37,126.05,497591.7749531205,3947.57457321
1611619200000,2021-01-26 00:00:00,XMR/USD,136.99,140.52,133.67,138.27,261890.0394357885,1894.04816255
1611532800000,2021-01-25 00:00:00,XMR/USD,138.2,145.45,136.94,137.11,747317.2887950426,5450.49441175
1611446400000,2021-01-24 00:00:00,XMR/USD,138.95,143.17,134.37,138.1,208140.033084609,1507.16895789
1611360000000,2021-01-23 00:00:00,XMR/USD,135.13,141.61,133.9,138.66,288712.8338848938,2082.16380993
1611273600000,2021-01-22 00:00:00,XMR/USD,130.56,141.27,122.43,136.37,703404.7207286644,5158.06057585
1611187200000,2021-01-21 00:00:00,XMR/USD,153.15,153.4,127.81,130.8,2649049.3422357603,20252.670812200002
1611100800000,2021-01-20 00:00:00,XMR/USD,157.15,161.24,145.87,153.05,1583208.227837301,10344.38567682
1611014400000,2021-01-19 00:00:00,XMR/USD,157.14,165.69,153.15,156.72,931357.574396628,5942.81249615
1610928000000,2021-01-18 00:00:00,XMR/USD,160.25,160.79,150.75,157.29,426086.1401557572,2708.92072068
1610841600000,2021-01-17 00:00:00,XMR/USD,155.77,164.99,150.11,160.11,335119.74971150525,2093.05945732
1610755200000,2021-01-16 00:00:00,XMR/USD,157.7,162.13,152.5,156.02,468636.56223988044,3003.69543802
1610668800000,2021-01-15 00:00:00,XMR/USD,163.86,167.19,147.39,157.04,634073.8956108752,4037.6585303800002
1610582400000,2021-01-14 00:00:00,XMR/USD,171.37,171.37,161.0,163.24,796367.5805113644,4878.50759931
1610496000000,2021-01-13 00:00:00,XMR/USD,158.34,173.02,152.48,171.6,592428.321309396,3452.37949481
1610409600000,2021-01-12 00:00:00,XMR/USD,157.97,174.01,154.15,159.26,2796964.4257517266,17562.25308145
1610323200000,2021-01-11 00:00:00,XMR/USD,185.27,186.52,142.0,158.54,6198469.031242117,39097.19333444
1610236800000,2021-01-10 00:00:00,XMR/USD,147.88,190.0,147.88,184.81,7875865.260014045,42616.01244529
1610150400000,2021-01-09 00:00:00,XMR/USD,141.53,148.98,138.76,147.5,835657.3841356251,5665.47379075
1610064000000,2021-01-08 00:00:00,XMR/USD,142.61,150.44,135.19,141.97,1027208.865509168,7235.3938544
1609977600000,2021-01-07 00:00:00,XMR/USD,142.44,153.02,138.59,142.58,2046880.3671888802,14356.013236
1609891200000,2021-01-06 00:00:00,XMR/USD,136.71,142.52,132.73,142.35,897243.9273694064,6303.08343779
1609804800000,2021-01-05 00:00:00,XMR/USD,133.73,139.75,129.02,136.03,662195.8207306416,4868.01309072
1609718400000,2021-01-04 00:00:00,XMR/USD,138.13,144.09,128.51,133.69,1403984.5878075585,10501.79211465
1609632000000,2021-01-03 00:00:00,XMR/USD,143.49,144.94,131.71,137.9,2358515.216252398,17103.08351162
1609545600000,2021-01-02 00:00:00,XMR/USD,135.67,145.58,128.71,143.47,2904803.388003182,20246.765093770002
1609459200000,2021-01-01 00:00:00,XMR/USD,156.24,169.0,130.86,135.66,3865791.53101701,28496.1781735
1609372800000,2020-12-31 00:00:00,XMR/USD,159.86,161.48,154.73,156.16,349799.04445045756,2240.00412686
1609286400000,2020-12-30 00:00:00,XMR/USD,161.41,164.38,157.34,159.72,476703.73222970526,2984.6214139100002
1609200000000,2020-12-29 00:00:00,XMR/USD,166.34,167.32,154.72,161.59,829118.4762518657,5131.00115262
1609113600000,2020-12-28 00:00:00,XMR/USD,156.71,168.38,156.4,166.73,506292.3072559188,3036.59993556
1609027200000,2020-12-27 00:00:00,XMR/USD,167.77,170.03,155.18,156.71,1807765.8427474622,11535.74017451
1608940800000,2020-12-26 00:00:00,XMR/USD,159.72,167.88,159.01,167.67,584925.3399226158,3488.55096274
1608854400000,2020-12-25 00:00:00,XMR/USD,156.77,161.1,152.55,159.45,513646.705041555,3221.3653499
1608768000000,2020-12-24 00:00:00,XMR/USD,150.13,158.28,146.42,156.69,544180.7026423458,3472.97659482
1608681600000,2020-12-23 00:00:00,XMR/USD,156.65,168.66,147.71,150.7,3510347.2554838043,23293.61151615
1608595200000,2020-12-22 00:00:00,XMR/USD,145.55,157.49,143.7,156.7,629565.0303189119,4017.64537536
1608508800000,2020-12-21 00:00:00,XMR/USD,152.11,153.57,142.44,145.66,962307.4415006136,6606.53193396
1608422400000,2020-12-20 00:00:00,XMR/USD,154.67,156.86,150.71,152.31,1103121.8109165786,7242.60922406
1608336000000,2020-12-19 00:00:00,XMR/USD,154.61,158.49,153.82,154.68,304379.3447024952,1967.80026314
1608249600000,2020-12-18 00:00:00,XMR/USD,160.19,160.19,152.98,154.69,310896.2824032094,2009.80207126
1608163200000,2020-12-17 00:00:00,XMR/USD,158.8,163.0,153.68,160.2,2192854.806192078,13688.23224839
1608076800000,2020-12-16 00:00:00,XMR/USD,150.91,159.06,147.62,158.67,1468168.9580528259,9252.97131186
1607990400000,2020-12-15 00:00:00,XMR/USD,152.67,155.73,151.0,151.0,877094.21385921,5808.57095271
1607904000000,2020-12-14 00:00:00,XMR/USD,151.93,158.13,150.36,152.58,2049527.4912488312,13432.47798695
1607817600000,2020-12-13 00:00:00,XMR/USD,146.79,152.1,143.79,152.1,1872149.52747303,12308.6753943
1607731200000,2020-12-12 00:00:00,XMR/USD,141.37,149.36,141.17,146.72,3064753.4116185727,20888.45018824
1607644800000,2020-12-11 00:00:00,XMR/USD,133.94,142.52,130.02,141.33,827608.4841284653,5855.85851644
1607558400000,2020-12-10 00:00:00,XMR/USD,132.64,135.09,129.41,133.52,351609.46314131765,2633.38423563
1607472000000,2020-12-09 00:00:00,XMR/USD,135.8,137.44,127.11,132.64,1794416.9143424814,13528.47492719
1607385600000,2020-12-08 00:00:00,XMR/USD,138.8,143.23,132.93,135.7,912792.575040867,6726.54808431
1607299200000,2020-12-07 00:00:00,XMR/USD,134.67,144.0,134.23,138.95,2504423.4987365752,18023.91866669
1607212800000,2020-12-06 00:00:00,XMR/USD,133.56,134.7,128.52,134.54,209089.90782409097,1554.10961665
1607126400000,2020-12-05 00:00:00,XMR/USD,126.71,133.53,124.16,133.5,189766.97743173,1421.47548638
1607040000000,2020-12-04 00:00:00,XMR/USD,133.78,135.66,126.2,126.77,441915.0199313633,3485.95898029
1606953600000,2020-12-03 00:00:00,XMR/USD,127.87,133.69,126.54,133.19,789084.0952669488,5924.49955152
1606867200000,2020-12-02 00:00:00,XMR/USD,126.02,129.41,124.38,127.88,292832.38488816115,2289.89978799
1606780800000,2020-12-01 00:00:00,XMR/USD,130.58,133.05,120.81,126.17,2179767.4024164984,17276.43181752
1606694400000,2020-11-30 00:00:00,XMR/USD,124.0,130.55,121.79,130.55,828287.4556661355,6344.59943061
1606608000000,2020-11-29 00:00:00,XMR/USD,122.01,126.0,119.48,123.91,438262.36434941966,3536.94104067
1606521600000,2020-11-28 00:00:00,XMR/USD,117.47,125.25,114.4,121.89,264065.3910618027,2166.42375143
1606435200000,2020-11-27 00:00:00,XMR/USD,120.42,122.27,111.66,117.33,1011648.990533812,8622.25339243
1606348800000,2020-11-26 00:00:00,XMR/USD,128.92,132.33,108.19,120.46,2484927.0408841777,20628.64885343
1606262400000,2020-11-25 00:00:00,XMR/USD,134.93,138.44,125.47,129.0,1530508.9392650998,11864.4103819
1606176000000,2020-11-24 00:00:00,XMR/USD,129.88,142.71,126.73,135.06,2647729.0899474006,19604.09514251
1606089600000,2020-11-23 00:00:00,XMR/USD,123.56,131.07,122.5,129.8,1887856.5574041582,14544.34944071
1606003200000,2020-11-22 00:00:00,XMR/USD,128.12,129.5,118.92,123.42,720486.7791522125,5837.68254053
1605916800000,2020-11-21 00:00:00,XMR/USD,121.12,129.5,119.5,127.85,1136495.2504697025,8889.28627665
1605830400000,2020-11-20 00:00:00,XMR/USD,118.55,123.26,118.11,121.14,454933.7347818816,3755.43779744
1605744000000,2020-11-19 00:00:00,XMR/USD,123.65,123.65,117.12,118.61,524721.1371423429,4423.91988148
1605657600000,2020-11-18 00:00:00,XMR/USD,125.58,126.55,118.89,123.69,811612.6253733876,6561.66727604
1605571200000,2020-11-17 00:00:00,XMR/USD,118.49,125.61,117.62,125.61,626477.3270501379,4987.47971539
1605484800000,2020-11-16 00:00:00,XMR/USD,114.63,119.98,113.56,118.38,349951.5023262414,2956.17082553
1605398400000,2020-11-15 00:00:00,XMR/USD,116.75,117.8,113.01,114.65,215068.72989046,1875.8720444
1605312000000,2020-11-14 00:00:00,XMR/USD,114.03,117.53,113.13,116.75,214448.7083448075,1836.81977169
1605225600000,2020-11-13 00:00:00,XMR/USD,112.27,114.92,111.59,113.92,291942.10502540803,2562.6940399
1605139200000,2020-11-12 00:00:00,XMR/USD,113.11,115.22,110.3,111.93,266365.63051062514,2379.75190307
1605052800000,2020-11-11 00:00:00,XMR/USD,115.7,118.09,113.17,113.17,183446.1493672605,1620.97861065
1604966400000,2020-11-10 00:00:00,XMR/USD,116.07,117.96,114.08,115.52,155395.8987213728,1345.18610389
1604880000000,2020-11-09 00:00:00,XMR/USD,120.4,122.14,114.0,115.83,713737.1493768088,6161.93688489
1604793600000,2020-11-08 00:00:00,XMR/USD,111.12,120.92,109.93,120.47,529618.4569513369,4396.26842327
1604707200000,2020-11-07 00:00:00,XMR/USD,119.36,125.9,109.91,111.17,1506459.1691616557,13550.95051868
1604620800000,2020-11-06 00:00:00,XMR/USD,119.44,124.15,116.51,119.09,939972.5816257073,7892.95979197
1604534400000,2020-11-05 00:00:00,XMR/USD,115.97,120.12,110.8,119.38,1166671.0255587432,9772.75109364
1604448000000,2020-11-04 00:00:00,XMR/USD,121.48,121.69,113.9,115.66,566334.7043576746,4896.54767731
1604361600000,2020-11-03 00:00:00,XMR/USD,118.92,121.41,116.26,120.92,718911.571261128,5945.3487534
1604275200000,2020-11-02 00:00:00,XMR/USD,127.23,128.29,115.3,119.03,696093.7100314217,5848.05267606
1604188800000,2020-11-01 00:00:00,XMR/USD,126.45,127.19,123.4,127.04,139211.16300848642,1095.80575416
1604102400000,2020-10-31 00:00:00,XMR/USD,123.12,128.0,121.45,126.45,516112.89483598655,4081.55709637
1604016000000,2020-10-30 00:00:00,XMR/USD,124.36,125.29,118.1,123.45,535155.155770956,4334.99518648
1603929600000,2020-10-29 00:00:00,XMR/USD,126.27,128.55,121.67,124.48,342985.2425230912,2755.34417194
1603843200000,2020-10-28 00:00:00,XMR/USD,133.3,135.32,123.38,126.43,1206595.826069796,9543.58796227
1603756800000,2020-10-27 00:00:00,XMR/USD,131.57,137.98,131.49,133.93,758682.486241152,5664.7688064
1603670400000,2020-10-26 00:00:00,XMR/USD,130.93,139.48,129.22,131.58,1297383.9359213503,9860.03903269
1603584000000,2020-10-25 00:00:00,XMR/USD,129.55,134.45,127.84,131.11,658743.7059241773,5024.35898043
1603497600000,2020-10-24 00:00:00,XMR/USD,127.53,130.25,125.42,129.14,170156.91144109017,1317.61585443
1603411200000,2020-10-23 00:00:00,XMR/USD,127.58,127.58,122.53,127.5,514800.3108267,4037.64949668
1603324800000,2020-10-22 00:00:00,XMR/USD,121.64,129.7,119.57,127.16,690537.9025476227,5430.46478883
1603238400000,2020-10-21 00:00:00,XMR/USD,118.08,126.49,116.79,121.51,496851.4954167273,4088.97617823
1603152000000,2020-10-20 00:00:00,XMR/USD,125.82,127.35,117.46,118.35,911026.9145563875,7697.73480825
1603065600000,2020-10-19 00:00:00,XMR/USD,124.44,130.4,122.57,125.85,537829.054390359,4273.57214454
1602979200000,2020-10-18 00:00:00,XMR/USD,119.98,124.48,119.98,124.44,392334.90633417,3152.80381175
1602892800000,2020-10-17 00:00:00,XMR/USD,120.65,122.76,119.31,120.07,436325.91301420436,3633.92948292
1602806400000,2020-10-16 00:00:00,XMR/USD,130.38,133.06,119.07,120.77,1090519.0728339062,9029.71824819
1602720000000,2020-10-15 00:00:00,XMR/USD,128.27,132.4,123.67,130.29,474883.9416665796,3644.82263924
1602633600000,2020-10-14 00:00:00,XMR/USD,128.23,133.85,125.43,128.87,667408.653080211,5178.9295653
1602547200000,2020-10-13 00:00:00,XMR/USD,129.35,132.1,124.0,128.14,964372.2197904626,7525.92648502
1602460800000,2020-10-12 00:00:00,XMR/USD,125.82,135.33,125.14,129.58,2434663.8378906776,18788.885922909998
1602374400000,2020-10-11 00:00:00,XMR/USD,116.02,126.0,115.68,125.86,1190085.4371721798,9455.62877143
1602288000000,2020-10-10 00:00:00,XMR/USD,116.17,118.95,115.56,115.9,241631.535462378,2084.82774342
1602201600000,2020-10-09 00:00:00,XMR/USD,111.51,118.27,108.56,116.22,745262.1672192216,6412.51219428
1602115200000,2020-10-08 00:00:00,XMR/USD,110.33,113.07,107.51,111.49,960733.8460054729,8617.21989421
1602028800000,2020-10-07 00:00:00,XMR/USD,106.63,112.88,102.4,110.22,842168.5646413248,7640.79626784
1601942400000,2020-10-06 00:00:00,XMR/USD,112.97,114.0,105.47,106.75,1512311.6347647875,14166.85372145
1601856000000,2020-10-05 00:00:00,XMR/USD,105.62,114.0,104.23,112.68,989243.6085612793,8779.22975294
1601769600000,2020-10-04 00:00:00,XMR/USD,103.67,109.3,101.47,105.62,524013.08114314807,4961.3054454
1601683200000,2020-10-03 00:00:00,XMR/USD,101.7,104.18,100.9,103.77,191798.4571991415,1848.30352895
1601596800000,2020-10-02 00:00:00,XMR/USD,103.78,105.64,93.661,101.84,938364.1504429192,9214.10202713
1601510400000,2020-10-01 00:00:00,XMR/USD,108.73,113.43,101.75,103.8,1633633.342930794,15738.27883363
1601424000000,2020-09-30 00:00:00,XMR/USD,100.72,110.49,98.011,108.18,2034134.5858138208,18803.24076367
1601337600000,2020-09-29 00:00:00,XMR/USD,95.127,101.24,94.501,100.71,317773.5172845282,3155.33231342
1601251200000,2020-09-28 00:00:00,XMR/USD,97.401,98.963,94.8,94.917,246595.24614351007,2598.00927277
1601164800000,2020-09-27 00:00:00,XMR/USD,95.243,100.0,93.806,97.621,605616.988087615,6203.75726624
1601078400000,2020-09-26 00:00:00,XMR/USD,93.266,95.604,92.487,94.529,109912.44573582566,1162.73784485
1600992000000,2020-09-25 00:00:00,XMR/USD,92.028,94.295,90.546,93.177,116589.68546308966,1251.27108045
1600905600000,2020-09-24 00:00:00,XMR/USD,86.943,92.249,86.932,91.783,163285.83202686152,1779.04221944
1600819200000,2020-09-23 00:00:00,XMR/USD,92.788,94.168,86.537,87.266,176767.10783126543,2025.61258487
1600732800000,2020-09-22 00:00:00,XMR/USD,89.17,97.168,87.353,92.753,507415.0636512369,5470.60541062
1600646400000,2020-09-21 00:00:00,XMR/USD,92.699,94.559,85.997,89.47,369602.1184733946,4131.01730718
1600560000000,2020-09-20 00:00:00,XMR/USD,94.796,94.796,90.833,92.952,255348.07899984575,2747.09612488
1600473600000,2020-09-19 00:00:00,XMR/USD,92.577,95.555,91.764,94.564,162510.49713496282,1718.52393231
1600387200000,2020-09-18 00:00:00,XMR/USD,93.011,95.35,91.391,91.939,113991.3391483189,1239.8583751
1600300800000,2020-09-17 00:00:00,XMR/USD,88.369,94.154,87.505,92.635,1142643.40282777,12334.89936663
1600214400000,2020-09-16 00:00:00,XMR/USD,91.241,92.775,87.183,88.419,206540.95748675623,2335.93410338
1600128000000,2020-09-15 00:00:00,XMR/USD,92.049,93.0,88.229,91.05,234442.55715885453,2574.8770692900002
1600041600000,2020-09-14 00:00:00,XMR/USD,86.048,92.497,84.415,91.766,467763.56090483273,5097.35153439
1599955200000,2020-09-13 00:00:00,XMR/USD,86.678,90.278,85.362,85.779,336621.9284106547,3924.29299025
1599868800000,2020-09-12 00:00:00,XMR/USD,84.249,87.228,83.144,86.808,255108.4347849125,2938.76641306
1599782400000,2020-09-11 00:00:00,XMR/USD,86.065,86.065,83.197,84.237,201380.70602524187,2390.64432524
1599696000000,2020-09-10 00:00:00,XMR/USD,84.484,86.732,84.003,85.796,130228.01123948429,1517.87975243
1599609600000,2020-09-09 00:00:00,XMR/USD,84.314,85.974,82.5,84.543,87630.69429682338,1036.52217566
1599523200000,2020-09-08 00:00:00,XMR/USD,83.159,85.232,78.961,84.125,327349.19922810124,3891.22376497
1599436800000,2020-09-07 00:00:00,XMR/USD,80.162,83.22,77.04,82.789,198383.7660519599,2396.25754692
1599350400000,2020-09-06 00:00:00,XMR/USD,77.927,81.282,75.536,80.541,156952.52677302324,1948.7283094699999
1599264000000,2020-09-05 00:00:00,XMR/USD,82.409,83.738,74.276,77.999,368832.73434991646,4728.68542353
1599177600000,2020-09-04 00:00:00,XMR/USD,77.379,83.672,76.429,82.329,413871.82812499756,5027.04791902
1599091200000,2020-09-03 00:00:00,XMR/USD,91.0,91.482,75.928,77.53999999999999,865614.7694434783,11400.4684628
1599004800000,2020-09-02 00:00:00,XMR/USD,97.19,97.19100000000002,88.306,91.22600000000001,411293.86855219427,4657.59822155
1598918400000,2020-09-01 00:00:00,XMR/USD,93.221,97.80699999999999,91.631,97.168,569275.4646091386,6212.69509892
1598832000000,2020-08-31 00:00:00,XMR/USD,96.414,96.7,93.223,93.36900000000001,295924.26231264026,3174.36965462
1598745600000,2020-08-30 00:00:00,XMR/USD,92.836,96.92399999999999,92.836,96.294,357020.8117164598,3845.71515055
1598659200000,2020-08-29 00:00:00,XMR/USD,94.686,95.825,92.653,92.836,153997.5356896997,1662.08903856
