https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1666569600000,2022-10-24 00:00:00,REP/USD,6.7131,7.125,6.5399,6.7611,695.1013791407939,102.80891854
1666483200000,2022-10-23 00:00:00,REP/USD,6.5545,6.7968,6.4546,6.7203,716.7809895180479,106.65907616
1666396800000,2022-10-22 00:00:00,REP/USD,6.4328,6.7166,6.3641,6.5633,609.7570261372359,92.90403092
1666310400000,2022-10-21 00:00:00,REP/USD,6.5137,6.5283,6.2147,6.4432,1213.86395173496,188.39457905
1666224000000,2022-10-20 00:00:00,REP/USD,6.5273,6.6232,6.4727,6.5126,460.37228921272,70.6894772
1666137600000,2022-10-19 00:00:00,REP/USD,6.7027,6.7031,6.5133,6.534,504.53439321383996,77.21677276
1666051200000,2022-10-18 00:00:00,REP/USD,6.7826,6.853,6.6426,6.7367,855.5378872980659,126.99658398
1665964800000,2022-10-17 00:00:00,REP/USD,6.6494,6.8107,6.5857,6.7827,642.044026949235,94.65906305
1665878400000,2022-10-16 00:00:00,REP/USD,6.5801,6.7253,6.5489,6.6473,514.708038924563,77.43114331
1665792000000,2022-10-15 00:00:00,REP/USD,6.5977,6.7363,6.5522,6.5905,380.89344071838497,57.79431617
1665705600000,2022-10-14 00:00:00,REP/USD,6.6483,6.8147,6.563,6.6056,543.227824499784,82.23746889
1665619200000,2022-10-13 00:00:00,REP/USD,6.847,7.0535,6.2944,6.6031,1803.298533880452,273.09877692
1665532800000,2022-10-12 00:00:00,REP/USD,6.8407,6.8913,6.825,6.8566,295.610622473828,43.11329558
1665446400000,2022-10-11 00:00:00,REP/USD,6.9621,6.9894,6.7944,6.8493,534.596443337292,78.05125244
1665360000000,2022-10-10 00:00:00,REP/USD,7.1641,7.1972,6.9587,6.9587,542.6627256064489,77.98334827
1665273600000,2022-10-09 00:00:00,REP/USD,7.2787,7.5545,7.0623,7.1974,1537.7221613444322,213.64967368
1665187200000,2022-10-08 00:00:00,REP/USD,7.0513,7.3362,7.0513,7.2654,817.5147778191539,112.52164751
1665100800000,2022-10-07 00:00:00,REP/USD,7.047,7.1133,6.9721,7.0606,299.434007563062,42.40914477
1665014400000,2022-10-06 00:00:00,REP/USD,7.0924,7.164,7.0315,7.0562,370.463651980618,52.50186389
1664928000000,2022-10-05 00:00:00,REP/USD,7.1976,7.3563,6.994,7.1283,2414.3007790140305,338.6923641
1664841600000,2022-10-04 00:00:00,REP/USD,7.0179,7.1905,6.9554,7.1905,319.131342826135,44.38235767
1664755200000,2022-10-03 00:00:00,REP/USD,6.8757,7.026,6.8609,7.0179,400.302212832666,57.04017054
1664668800000,2022-10-02 00:00:00,REP/USD,7.0262,7.036,6.8793,6.9006,309.288856325694,44.82057449
1664582400000,2022-10-01 00:00:00,REP/USD,7.0557,7.0764,6.988,7.0079,221.552399080228,31.614663320000002
1664496000000,2022-09-30 00:00:00,REP/USD,7.0397,7.242,6.9506,7.0735,744.470350294405,105.24780523
1664409600000,2022-09-29 00:00:00,REP/USD,7.0511,7.0674,6.8915,7.0461,579.908584142316,82.30206556
1664323200000,2022-09-28 00:00:00,REP/USD,7.1488,7.3416,6.8638,7.074,1471.5896044793399,208.02793391
1664236800000,2022-09-27 00:00:00,REP/USD,7.0614,7.237,6.9676,7.0916,633.293908035792,89.30197812
1664150400000,2022-09-26 00:00:00,REP/USD,7.1449,7.1572,6.8829,7.0922,524.904330938292,74.01149586
1664064000000,2022-09-25 00:00:00,REP/USD,7.159,7.2273,7.0626,7.1414,473.04440489402594,66.23972959
1663977600000,2022-09-24 00:00:00,REP/USD,7.2387,7.2457,7.119,7.1746,358.335030449686,49.94494891
1663891200000,2022-09-23 00:00:00,REP/USD,7.2377,7.2926,7.0111,7.2589,835.107410706602,115.04600018
1663804800000,2022-09-22 00:00:00,REP/USD,6.9838,7.2985,6.8853,7.2511,3789.737001872272,522.64304752
1663718400000,2022-09-21 00:00:00,REP/USD,6.9738,7.2474,6.8666,7.0105,1026.9875188672752,146.49276355
1663632000000,2022-09-20 00:00:00,REP/USD,7.1567,7.1627,6.9083,7.0316,1106.7589241481842,157.39787874
1663545600000,2022-09-19 00:00:00,REP/USD,7.136,7.2524,6.8124,7.1874,1607.282979125274,223.62509101
1663459200000,2022-09-18 00:00:00,REP/USD,7.5275,7.569,7.1059,7.1581,1112.009429363903,155.34980363
1663372800000,2022-09-17 00:00:00,REP/USD,7.385,7.6183,7.3623,7.551,2197.46455150077,291.01636227
1663286400000,2022-09-16 00:00:00,REP/USD,7.3371,7.5847,7.2892,7.3825,1236.5207159114,167.49349352
1663200000000,2022-09-15 00:00:00,REP/USD,7.5997,7.7588,7.2849,7.3555,2720.755638067575,369.89404365
1663113600000,2022-09-14 00:00:00,REP/USD,7.6163,7.6845,7.3903,7.5903,1157.846674673589,152.54293963
1663027200000,2022-09-13 00:00:00,REP/USD,8.2438,8.39,7.6141,7.6416,1485.893246180736,194.44792271
1662940800000,2022-09-12 00:00:00,REP/USD,8.3311,8.4195,8.0897,8.2522,1309.1853476674062,158.64682723
1662854400000,2022-09-11 00:00:00,REP/USD,8.1711,8.5114,7.9581,8.3693,1396.3995195991092,166.84782713
1662768000000,2022-09-10 00:00:00,REP/USD,8.2069,8.2069,7.9956,8.1962,1276.412252066584,155.73219932
1662681600000,2022-09-09 00:00:00,REP/USD,8.0396,8.227,7.8255,8.227,1566.28987757875,190.38408625
1662595200000,2022-09-08 00:00:00,REP/USD,7.5912,8.5016,7.4808,8.0053,2493.35822579861,311.4634337
1662508800000,2022-09-07 00:00:00,REP/USD,7.2658,7.6118,7.1169,7.5653,957.9478365157179,126.62390606
1662422400000,2022-09-06 00:00:00,REP/USD,7.7826,7.8639,7.2691,7.2691,811.778478651844,111.67523884
1662336000000,2022-09-05 00:00:00,REP/USD,7.8241,7.8325,7.6248,7.7963,525.367418739677,67.38676279
1662249600000,2022-09-04 00:00:00,REP/USD,7.7405,7.8494,7.6431,7.8472,256.84871373111196,32.73125621
1662163200000,2022-09-03 00:00:00,REP/USD,7.7241,7.7383,7.6242,7.7383,552.300152783351,71.37228497
1662076800000,2022-09-02 00:00:00,REP/USD,7.7812,7.8016,7.6414,7.715,514.03856758845,66.62845983
1661990400000,2022-09-01 00:00:00,REP/USD,8.0264,8.0264,7.5601,7.7927,557.470856650296,71.53757448
1661904000000,2022-08-31 00:00:00,REP/USD,7.6885,7.8811,7.6782,7.8418,4160.455427971662,530.54852559
1661817600000,2022-08-30 00:00:00,REP/USD,7.8017,8.066,7.5647,7.7053,2526.8191896862913,327.93261647
1661731200000,2022-08-29 00:00:00,REP/USD,7.5662,7.8257,7.3641,7.807,1634.4445004441602,209.35628288
1661644800000,2022-08-28 00:00:00,REP/USD,7.5981,7.703,7.5076,7.5111,1056.2850111490081,140.62986928
1661558400000,2022-08-27 00:00:00,REP/USD,7.5442,7.6539,7.4187,7.5981,2545.727592822033,335.04791893
1661472000000,2022-08-26 00:00:00,REP/USD,8.1636,8.6214,7.5262,7.5418,5541.726085134008,734.80151756
1661385600000,2022-08-25 00:00:00,REP/USD,7.8898,8.144,7.8355,8.144,4369.71028119696,536.55578109
1661299200000,2022-08-24 00:00:00,REP/USD,7.8558,8.0223,7.6417,7.899,3842.1242286405,486.4064095
1661212800000,2022-08-23 00:00:00,REP/USD,7.719,7.9171,7.4625,7.8879,8880.478988060571,1125.83564549
1661126400000,2022-08-22 00:00:00,REP/USD,7.908,7.908,7.3803,7.7637,1107.506202160554,142.65185442
1661040000000,2022-08-21 00:00:00,REP/USD,7.6835,7.9257,7.6,7.8941,967.215042508077,122.52378897
1660953600000,2022-08-20 00:00:00,REP/USD,7.6972,7.9079,7.554,7.7052,1104.3902061243239,143.33050487
1660867200000,2022-08-19 00:00:00,REP/USD,8.7577,8.7586,7.6166,7.7351,2104.16027338513,272.0275463
1660780800000,2022-08-18 00:00:00,REP/USD,8.8613,9.0155,8.7582,8.7835,1271.61512306037,144.77316822
1660694400000,2022-08-17 00:00:00,REP/USD,9.246,9.2809,8.7413,8.875,1775.6803885625,200.0766635
1660608000000,2022-08-16 00:00:00,REP/USD,9.2121,9.4749,8.9097,9.069,1291.0183605453599,142.35509543999999
1660521600000,2022-08-15 00:00:00,REP/USD,9.383,9.5533,9.0432,9.191,1524.71887455979,165.89259869
1660435200000,2022-08-14 00:00:00,REP/USD,9.7111,9.7111,9.3612,9.4027,1170.98497606595,124.5370985
1660348800000,2022-08-13 00:00:00,REP/USD,9.4457,9.8896,9.3878,9.7283,1190.03222091992,122.3268424
1660262400000,2022-08-12 00:00:00,REP/USD,9.3995,9.6411,9.048,9.5028,1492.429108803768,157.05151206
1660176000000,2022-08-11 00:00:00,REP/USD,8.9574,9.3895,8.9178,9.3651,1854.365372704611,198.00806961
1660089600000,2022-08-10 00:00:00,REP/USD,8.8014,9.0241,8.4237,9.0184,1378.9882849573842,152.90830801
1660003200000,2022-08-09 00:00:00,REP/USD,9.0029,9.283,8.4697,8.5908,1365.082698209136,158.90053292
1659916800000,2022-08-08 00:00:00,REP/USD,8.8716,9.1173,8.7926,9.0181,1249.109825790099,138.51141879
1659830400000,2022-08-07 00:00:00,REP/USD,8.8274,8.9784,8.7078,8.9061,1179.6563717670272,132.45487607
1659744000000,2022-08-06 00:00:00,REP/USD,8.9147,8.9761,8.7857,8.9049,1144.259682097485,128.49775765
1659657600000,2022-08-05 00:00:00,REP/USD,8.5741,8.9311,8.5472,8.9311,1203.031662644058,134.70139878
1659571200000,2022-08-04 00:00:00,REP/USD,8.4567,8.6945,8.4567,8.5919,1264.3778036553651,147.15927835
1659484800000,2022-08-03 00:00:00,REP/USD,8.6217,8.687,8.3364,8.4743,1021.3911408005689,120.52808383
1659398400000,2022-08-02 00:00:00,REP/USD,9.0282,9.0945,8.365,8.6217,1773.9392576966222,205.75283966
1659312000000,2022-08-01 00:00:00,REP/USD,8.7467,9.8287,8.6834,9.0643,2531.608488071264,279.29442848
1659225600000,2022-07-31 00:00:00,REP/USD,8.5408,8.9953,8.4772,8.7987,1520.4796169060999,172.807303
1659139200000,2022-07-30 00:00:00,REP/USD,8.5809,8.7989,8.4007,8.5359,1632.717429906978,191.27654142
1659052800000,2022-07-29 00:00:00,REP/USD,8.6386,8.9611,8.357,8.6404,1650.710324822016,191.04559104
1658966400000,2022-07-28 00:00:00,REP/USD,8.2973,8.8081,8.1391,8.6185,2162.5481819142847,250.91932261
1658880000000,2022-07-27 00:00:00,REP/USD,7.8464,8.3237,7.7417,8.2955,1622.96204805991,195.64366802
1658793600000,2022-07-26 00:00:00,REP/USD,7.9079,8.0677,7.6395,7.8713,1696.566840241844,215.53832788
1658707200000,2022-07-25 00:00:00,REP/USD,8.4216,8.4216,7.8594,7.8594,918.839273929572,116.90959538
1658620800000,2022-07-24 00:00:00,REP/USD,8.5694,8.6038,8.3586,8.4445,1610.1240384160599,190.67132908
1658534400000,2022-07-23 00:00:00,REP/USD,8.5557,9.1822,8.278,8.5979,6417.371638537631,746.38826208
1658448000000,2022-07-22 00:00:00,REP/USD,8.4166,8.616,8.2424,8.5375,2787.56206963625,326.5080023
1658361600000,2022-07-21 00:00:00,REP/USD,8.4147,8.4436,7.9678,8.4436,1172.1484074188238,138.82093034
1658275200000,2022-07-20 00:00:00,REP/USD,8.7572,9.2855,8.274,8.4104,1581.6238755113839,188.05572571
1658188800000,2022-07-19 00:00:00,REP/USD,8.6096,8.8245,8.3213,8.7853,1471.243042367438,167.46645446
1658102400000,2022-07-18 00:00:00,REP/USD,8.2388,8.6589,8.1396,8.6077,1168.302143088253,135.72756289
1658016000000,2022-07-17 00:00:00,REP/USD,8.1672,8.5438,8.1092,8.2848,1358.2233813499201,163.94160165
1657929600000,2022-07-16 00:00:00,REP/USD,8.0286,8.1936,7.8084,8.1192,850.1868804145199,104.71313435
1657843200000,2022-07-15 00:00:00,REP/USD,7.934,8.0892,7.8029,8.037,832.0686483290401,103.52975592
1657756800000,2022-07-14 00:00:00,REP/USD,7.8722,7.9849,7.5505,7.9849,823.1091838948439,103.08321756
1657670400000,2022-07-13 00:00:00,REP/USD,7.946,7.946,7.3419,7.8563,1514.554437098704,192.78215408
1657584000000,2022-07-12 00:00:00,REP/USD,7.7697,7.7697,7.58,7.6236,697.8237883538999,91.53468025
1657497600000,2022-07-11 00:00:00,REP/USD,8.327,8.327,7.6928,7.8465,932.5218039236399,118.84557496
1657411200000,2022-07-10 00:00:00,REP/USD,8.5118,8.5701,8.0753,8.233,896.7773495120801,108.92473576
1657324800000,2022-07-09 00:00:00,REP/USD,8.3866,8.557,8.2994,8.5324,935.694925210048,109.66374352
1657238400000,2022-07-08 00:00:00,REP/USD,8.3755,8.6205,8.1628,8.4233,1233.852145236961,146.48085017
