https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EDO
1645315200000,2022-02-20 00:00:00,EDO/USD,0.60865,0.62548,0.58001,0.5931,3142.261683708714,5298.03015294
1645228800000,2022-02-19 00:00:00,EDO/USD,0.6106,0.65934,0.60865,0.62962,122.0975136391832,193.92254636
1645142400000,2022-02-18 00:00:00,EDO/USD,0.62325,0.62325,0.6087,0.60879,623.7091003552227,1024.50615213
1645056000000,2022-02-17 00:00:00,EDO/USD,0.67558,0.67558,0.6483,0.64898,7.9575751375366,12.26166467
1644969600000,2022-02-16 00:00:00,EDO/USD,0.64178,0.701,0.64178,0.701,115.90051707299999,165.335973
1644883200000,2022-02-15 00:00:00,EDO/USD,0.6694,0.73,0.60927,0.71,3519.3829494773,4956.87739363
1644796800000,2022-02-14 00:00:00,EDO/USD,0.65724,0.689,0.60897,0.64483,4632.068958419591,7183.39555917
1644710400000,2022-02-13 00:00:00,EDO/USD,0.66789,0.73,0.63634,0.65061,3629.198555046443,5578.14751548
1644624000000,2022-02-12 00:00:00,EDO/USD,0.64497,0.65932,0.63005,0.65932,41.58445757290801,63.071736900000005
1644537600000,2022-02-11 00:00:00,EDO/USD,0.71102,0.71899,0.63038,0.64497,1909.5072188681613,2960.6140113
1644451200000,2022-02-10 00:00:00,EDO/USD,0.7406,0.7931,0.69233,0.7931,289.514897218932,365.04210972
1644364800000,2022-02-09 00:00:00,EDO/USD,0.67,0.77171,0.63038,0.77171,318.8900244631016,413.22520696
1644278400000,2022-02-08 00:00:00,EDO/USD,0.72915,0.75143,0.6315,0.68048,2037.6304259933936,2994.40163707
1644192000000,2022-02-07 00:00:00,EDO/USD,0.72297,0.74668,0.70028,0.71911,11903.959839615902,16553.73981674
1644105600000,2022-02-06 00:00:00,EDO/USD,0.72164,0.77046,0.66589,0.72333,2567.344960322546,3549.34118635
1644019200000,2022-02-05 00:00:00,EDO/USD,0.65051,0.823,0.59035,0.72275,13041.229082999756,18043.90049533
1643932800000,2022-02-04 00:00:00,EDO/USD,0.58846,0.69,0.58065,0.6721,2670.674164664792,3973.62619352
1643846400000,2022-02-03 00:00:00,EDO/USD,0.59467,0.62701,0.58379,0.58786,264.9677722330366,450.73278031
1643760000000,2022-02-02 00:00:00,EDO/USD,0.611,0.61769,0.56456,0.59293,2034.310816979996,3430.94600877
1643673600000,2022-02-01 00:00:00,EDO/USD,0.5958,0.67719,0.54111,0.5977,1220.340004515602,2041.7266262599999
1643587200000,2022-01-31 00:00:00,EDO/USD,0.57626,0.62,0.54032,0.59968,3946.4547139824126,6580.93435496
1643500800000,2022-01-30 00:00:00,EDO/USD,0.6038,0.60784,0.56981,0.57546,1677.2511849920513,2914.62688109
1643414400000,2022-01-29 00:00:00,EDO/USD,0.60622,0.61307,0.5914,0.60162,1573.3925955937764,2615.25979122
1643328000000,2022-01-28 00:00:00,EDO/USD,0.59069,0.61006,0.56876,0.6063,1635.37852273002,2697.3091254
1643241600000,2022-01-27 00:00:00,EDO/USD,0.58487,0.60679,0.55233,0.59319,4373.193236899547,7372.33135572
1643155200000,2022-01-26 00:00:00,EDO/USD,0.57934,0.62502,0.57328,0.591,4492.17684173805,7600.97604355
1643068800000,2022-01-25 00:00:00,EDO/USD,0.59651,0.59651,0.55608,0.58369,2745.8673385195607,4704.32479316
1642982400000,2022-01-24 00:00:00,EDO/USD,0.59832,0.67356,0.5375,0.59273,5953.623796032985,10044.41110798
1642896000000,2022-01-23 00:00:00,EDO/USD,0.58619,0.63992,0.5693,0.5983,4794.498265891507,8013.53546029
1642809600000,2022-01-22 00:00:00,EDO/USD,0.61498,0.63228,0.55107,0.5862,6982.261057195855,11911.05605117
1642723200000,2022-01-21 00:00:00,EDO/USD,0.75925,0.76912,0.61135,0.61615,13973.977335858523,22679.50553576
1642636800000,2022-01-20 00:00:00,EDO/USD,0.81443,0.8378,0.758,0.76022,6757.736184581949,8889.18495249
1642550400000,2022-01-19 00:00:00,EDO/USD,0.82901,0.85671,0.80549,0.80892,2723.851905706512,3367.2698236
1642464000000,2022-01-18 00:00:00,EDO/USD,0.86006,0.88333,0.82161,0.84001,3323.745482446754,3956.79275538
1642377600000,2022-01-17 00:00:00,EDO/USD,0.84884,0.9054,0.83239,0.85362,10227.399017820897,11981.20828685
1642291200000,2022-01-16 00:00:00,EDO/USD,0.85614,0.86356,0.84329,0.84854,1635.5251095461124,1927.45788006
1642204800000,2022-01-15 00:00:00,EDO/USD,0.86106,0.86873,0.84431,0.8582,942.248260672236,1097.93551698
1642118400000,2022-01-14 00:00:00,EDO/USD,0.89031,0.89503,0.8425,0.85732,7000.923185791544,8166.05606517
1642032000000,2022-01-13 00:00:00,EDO/USD,0.87277,0.915,0.82879,0.88801,39137.10091467493,44072.81552536
1641945600000,2022-01-12 00:00:00,EDO/USD,0.85219,0.9226,0.83942,0.86763,20775.044711543087,23944.59010355
1641859200000,2022-01-11 00:00:00,EDO/USD,0.83153,0.91,0.83153,0.8432,3796.50483163384,4502.49624245
1641772800000,2022-01-10 00:00:00,EDO/USD,0.83043,0.86597,0.72968,0.86174,4947.494442691728,5741.28442766
1641686400000,2022-01-09 00:00:00,EDO/USD,0.82431,0.85764,0.80193,0.82621,4887.41302497753,5915.46099052
1641600000000,2022-01-08 00:00:00,EDO/USD,0.84507,0.86482,0.78802,0.82098,5929.684255869619,7222.69026757
1641513600000,2022-01-07 00:00:00,EDO/USD,0.8608,0.93239,0.82,0.8393,7746.266513521922,9229.43704697
1641427200000,2022-01-06 00:00:00,EDO/USD,0.89377,0.89889,0.83858,0.86422,5100.212366513381,5901.52087028
1641340800000,2022-01-05 00:00:00,EDO/USD,0.96745,1.0149,0.86,0.89046,27417.718421355687,30790.51099584
1641254400000,2022-01-04 00:00:00,EDO/USD,0.97142,1.0389,0.9578,0.97552,3224.493157705602,3305.40958433
1641168000000,2022-01-03 00:00:00,EDO/USD,0.96906,0.99726,0.94448,0.98475,4151.3531962861725,4215.64173271
1641081600000,2022-01-02 00:00:00,EDO/USD,0.94509,1.0893,0.9273,0.96591,7014.130323349232,7261.68102965
1640995200000,2022-01-01 00:00:00,EDO/USD,0.9179,0.96029,0.9173,0.94791,840.9647675760214,887.17786243
1640908800000,2021-12-31 00:00:00,EDO/USD,0.93434,0.96697,0.9037,0.9135,994.3349437053901,1088.48926514
1640822400000,2021-12-30 00:00:00,EDO/USD,0.92717,0.9522,0.9102,0.92968,1597.4301651578912,1718.25807284
1640736000000,2021-12-29 00:00:00,EDO/USD,0.91798,0.97596,0.9037,0.93434,2786.7484698343396,2982.585001
1640649600000,2021-12-28 00:00:00,EDO/USD,1.0005,1.0021,0.9006,0.92374,6051.572772260679,6551.16458339
1640563200000,2021-12-27 00:00:00,EDO/USD,0.96703,1.0651,0.95194,1.0003,29048.911817257198,29040.19975733
1640476800000,2021-12-26 00:00:00,EDO/USD,0.96649,0.97539,0.925,0.96713,892.1137089862199,922.43411846
1640390400000,2021-12-25 00:00:00,EDO/USD,0.96382,0.98862,0.95427,0.9673,18964.016572708282,19605.10345571
1640304000000,2021-12-24 00:00:00,EDO/USD,0.98665,0.99587,0.95349,0.96172,27716.261652380043,28819.47100235
1640217600000,2021-12-23 00:00:00,EDO/USD,0.96567,1.0058,0.93222,0.99391,21344.39824518542,21475.1821042
1640131200000,2021-12-22 00:00:00,EDO/USD,0.95,1.026,0.93824,0.97,35152.9924418502,36240.19839366
1640044800000,2021-12-21 00:00:00,EDO/USD,0.94863,1.0158,0.94571,0.95384,12945.917246082088,13572.4201607
1639958400000,2021-12-20 00:00:00,EDO/USD,0.92308,1.0163,0.87822,0.94946,31106.772672801286,32762.5941828
1639872000000,2021-12-19 00:00:00,EDO/USD,0.93121,1.1973,0.914,0.92403,55932.595236840214,60531.14643122
1639785600000,2021-12-18 00:00:00,EDO/USD,0.82931,0.97514,0.81802,0.92557,6929.056250606244,7486.25846841
1639699200000,2021-12-17 00:00:00,EDO/USD,0.88105,0.88298,0.79797,0.82346,1390.2180773451653,1688.26424762
1639612800000,2021-12-16 00:00:00,EDO/USD,0.85307,0.92429,0.83364,0.88164,6512.961166211365,7387.32494693
1639526400000,2021-12-15 00:00:00,EDO/USD,0.84309,0.87496,0.78666,0.8504,19827.785461609248,23315.83426812
1639440000000,2021-12-14 00:00:00,EDO/USD,0.81597,0.84915,0.79804,0.84296,2281.0189059359323,2705.96339795
1639353600000,2021-12-13 00:00:00,EDO/USD,0.89351,0.90996,0.80851,0.82064,6072.0174432748145,7399.12439471
1639267200000,2021-12-12 00:00:00,EDO/USD,0.9072,0.94096,0.86433,0.89913,5881.275748625204,6541.07386988
1639180800000,2021-12-11 00:00:00,EDO/USD,0.85887,0.9108,0.82545,0.90186,9500.791237933548,10534.6630718
1639094400000,2021-12-10 00:00:00,EDO/USD,0.883,0.94263,0.85688,0.85689,5502.398035946191,6421.35867608
1639008000000,2021-12-09 00:00:00,EDO/USD,1.0136,1.0169,0.88521,0.88521,6804.094730082397,7686.41873689
1638921600000,2021-12-08 00:00:00,EDO/USD,0.97493,1.0376,0.95401,1.0089,4309.202518690635,4271.18893715
1638835200000,2021-12-07 00:00:00,EDO/USD,1.059,1.1103,0.96207,0.97392,6410.397090538719,6582.05714077
1638748800000,2021-12-06 00:00:00,EDO/USD,0.92695,1.1266,0.85988,1.0612,16526.71517482378,15573.61022882
1638662400000,2021-12-05 00:00:00,EDO/USD,1.0255,1.0311,0.90402,0.92266,1957.9943560390745,2122.11904281
1638576000000,2021-12-04 00:00:00,EDO/USD,1.2109,1.217,0.77357,1.0102,87463.80848093728,86580.68548895
1638489600000,2021-12-03 00:00:00,EDO/USD,1.2899,1.3214,1.1727,1.2161,17815.351801446363,14649.577996420001
1638403200000,2021-12-02 00:00:00,EDO/USD,1.169,1.3726,1.1389,1.2892,25412.36154673436,19711.7294033
1638316800000,2021-12-01 00:00:00,EDO/USD,1.237,1.2863,1.164,1.1794,3803.625397321674,3225.05121021
1638230400000,2021-11-30 00:00:00,EDO/USD,1.2721,1.2829,1.2109,1.2404,44407.78685693787,35801.18256767
1638144000000,2021-11-29 00:00:00,EDO/USD,1.3355,1.373,1.2599,1.2759,9248.544068752792,7248.64336449
1638057600000,2021-11-28 00:00:00,EDO/USD,1.5419,1.83,1.2042,1.3332,123638.34090650895,92738.02948283
1637971200000,2021-11-27 00:00:00,EDO/USD,1.0716,1.713,1.0716,1.4897,318867.5075146233,214048.13554046
1637884800000,2021-11-26 00:00:00,EDO/USD,1.1837,1.2735,1.04,1.0667,37489.47097111818,35145.2807454
1637798400000,2021-11-25 00:00:00,EDO/USD,1.1524,1.2133,1.1148,1.1687,2542.120199348912,2175.16916176
1637712000000,2021-11-24 00:00:00,EDO/USD,1.22,1.2432,1.1148,1.1561,4478.723874748563,3873.99349083
1637625600000,2021-11-23 00:00:00,EDO/USD,1.1021,1.3116,1.089,1.2164,7646.147038209983,6285.88214256
1637539200000,2021-11-22 00:00:00,EDO/USD,1.177,1.1912,1.0747,1.099,3991.67219173905,3632.09480595
1637452800000,2021-11-21 00:00:00,EDO/USD,1.1291,1.3414,1.092,1.18,72368.8788843644,61329.558376580004
1637366400000,2021-11-20 00:00:00,EDO/USD,1.0066,1.2332,0.98826,1.1239,34990.47167897699,31133.08272887
1637280000000,2021-11-19 00:00:00,EDO/USD,0.94296,1.0141,0.91902,1.0083,3816.840746723709,3785.42174623
1637193600000,2021-11-18 00:00:00,EDO/USD,1.0047,1.025,0.8995,0.9456,5658.9651771624,5984.5232415
1637107200000,2021-11-17 00:00:00,EDO/USD,0.99161,1.0137,0.95705,1.0098,8353.31969466126,8272.2516287
1637020800000,2021-11-16 00:00:00,EDO/USD,1.0833,1.0833,0.97555,0.99321,30923.42340920652,31134.82889742
1636934400000,2021-11-15 00:00:00,EDO/USD,1.0476,1.1548,1.0293,1.0766,10231.50382401035,9503.53318225
1636848000000,2021-11-14 00:00:00,EDO/USD,1.044,1.0546,1.0204,1.0444,1056.366548294176,1011.45782104
1636761600000,2021-11-13 00:00:00,EDO/USD,1.075,1.0872,1.0404,1.044,3022.47066928068,2895.08684797
1636675200000,2021-11-12 00:00:00,EDO/USD,1.0289,1.0876,1.002,1.0722,4311.082958973,4020.7824650000002
1636588800000,2021-11-11 00:00:00,EDO/USD,1.0316,1.0812,1.0033,1.0309,2607.6695702267466,2529.50777983
1636502400000,2021-11-10 00:00:00,EDO/USD,1.097,1.1116,0.9903,1.0274,45800.31149746844,44578.8509806
1636416000000,2021-11-09 00:00:00,EDO/USD,1.1034,1.1481,1.0895,1.0963,27276.48992433559,24880.49796984
1636329600000,2021-11-08 00:00:00,EDO/USD,1.1129,1.1527,1.0895,1.1025,3303.924809218425,2996.75719657
1636243200000,2021-11-07 00:00:00,EDO/USD,1.0696,1.1156,1.0632,1.1106,1465.221837837636,1319.30653506
1636156800000,2021-11-06 00:00:00,EDO/USD,1.1086,1.1086,1.05,1.0637,2929.3912530330913,2753.96376143
1636070400000,2021-11-05 00:00:00,EDO/USD,1.0701,1.141,1.0593,1.1035,2535.045509477315,2297.27730809
1635984000000,2021-11-04 00:00:00,EDO/USD,1.0966,1.1045,1.0619,1.0721,11096.96992732674,10350.68550259
1635897600000,2021-11-03 00:00:00,EDO/USD,1.1265,1.1475,1.09,1.09,11504.4133024537,10554.50761693
1635811200000,2021-11-02 00:00:00,EDO/USD,1.1014,1.1512,1.09,1.1242,24058.50774298233,21400.55839084
1635724800000,2021-11-01 00:00:00,EDO/USD,1.118,1.1509,1.0833,1.1014,3280.335007937944,2978.33212996
1635638400000,2021-10-31 00:00:00,EDO/USD,1.1197,1.14,1.0649,1.1189,17146.411414801605,15324.34660363
1635552000000,2021-10-30 00:00:00,EDO/USD,1.1299,1.1833,1.1078,1.1159,23000.882038640448,20611.95630311
1635465600000,2021-10-29 00:00:00,EDO/USD,1.0638,1.1695,1.0539,1.1337,7049.672909991401,6218.28782746
1635379200000,2021-10-28 00:00:00,EDO/USD,1.0431,1.122,1.0416,1.0587,17579.843055479898,16605.12237223
1635292800000,2021-10-27 00:00:00,EDO/USD,1.1866,1.1916,1.0416,1.0416,33916.09735640247,32561.53740054
1635206400000,2021-10-26 00:00:00,EDO/USD,1.2577,1.2663,1.1746,1.1767,3937.1786113236503,3345.9493595
1635120000000,2021-10-25 00:00:00,EDO/USD,1.3183,1.395,1.2087,1.257,17470.99558325745,13898.96227785
1635033600000,2021-10-24 00:00:00,EDO/USD,1.1159,1.5989,1.0999,1.3049,65911.86241996297,50511.04484632
1634947200000,2021-10-23 00:00:00,EDO/USD,1.1155,1.1283,1.0887,1.1067,2109.45120844794,1906.0731982
1634860800000,2021-10-22 00:00:00,EDO/USD,1.063,1.2468,1.0598,1.1246,38790.45943727,34492.67245
1634774400000,2021-10-21 00:00:00,EDO/USD,1.0822,1.1305,1.05,1.0604,39655.43254074842,37396.67346355
1634688000000,2021-10-20 00:00:00,EDO/USD,1.05,1.085,1.0139,1.0837,52841.15815627881,48759.95031492
1634601600000,2021-10-19 00:00:00,EDO/USD,1.0718,1.1033,1.0338,1.0468,2173.5354931629563,2076.36176267
1634515200000,2021-10-18 00:00:00,EDO/USD,1.0435,1.1011,1.0067,1.0676,2600.38422776732,2435.7289507
1634428800000,2021-10-17 00:00:00,EDO/USD,1.0959,1.1306,1.001,1.0437,34048.7126558782,32623.08388989
1634342400000,2021-10-16 00:00:00,EDO/USD,1.0587,1.1409,1.0353,1.0943,1817.0771567294219,1660.4926955399999
1634256000000,2021-10-15 00:00:00,EDO/USD,1.0121,1.1402,0.98201,1.0616,34595.951423689476,32588.49983392
1634169600000,2021-10-14 00:00:00,EDO/USD,0.97004,1.0375,0.96319,1.0065,3607.5589947158846,3584.26129629
1634083200000,2021-10-13 00:00:00,EDO/USD,0.96768,0.98668,0.93709,0.96781,531.8797987676287,549.57047227
1633996800000,2021-10-12 00:00:00,EDO/USD,0.96515,0.9862,0.8827,0.96953,33690.380190574855,34749.18794733
1633910400000,2021-10-11 00:00:00,EDO/USD,0.99109,1.0145,0.95164,0.96317,18647.471931317057,19360.51987844
1633824000000,2021-10-10 00:00:00,EDO/USD,1.026,1.0928,0.99109,0.99109,23683.598948890914,23896.5169146
1633737600000,2021-10-09 00:00:00,EDO/USD,0.99547,1.2,0.98814,1.0278,128550.83728484075,125073.78603312
1633651200000,2021-10-08 00:00:00,EDO/USD,0.97166,1.0445,0.95322,0.99725,6609.986459717037,6628.21404835
1633564800000,2021-10-07 00:00:00,EDO/USD,0.9562,0.99341,0.93776,0.96837,22673.83875090632,23414.437406060002
1633478400000,2021-10-06 00:00:00,EDO/USD,0.98615,1.0,0.91158,0.9562,16349.3160057789,17098.217952080002
1633392000000,2021-10-05 00:00:00,EDO/USD,0.97347,1.0005,0.95616,0.99097,1424.8565611837585,1437.84025872
1633305600000,2021-10-04 00:00:00,EDO/USD,0.97814,1.0423,0.9313,0.97259,5665.876366935521,5825.55482468
1633219200000,2021-10-03 00:00:00,EDO/USD,0.96049,1.0121,0.94488,0.97631,2758.6640709205735,2825.60259643
1633132800000,2021-10-02 00:00:00,EDO/USD,0.94094,1.0302,0.92378,0.95576,39064.95595647937,40873.18569147
1633046400000,2021-10-01 00:00:00,EDO/USD,0.87792,0.95956,0.86267,0.93419,3362.135993694234,3598.98521039
1632960000000,2021-09-30 00:00:00,EDO/USD,0.84527,0.88397,0.84397,0.87929,1450.0833261868477,1649.15252782
1632873600000,2021-09-29 00:00:00,EDO/USD,0.85467,0.9131,0.8294,0.84695,9123.764222974674,10772.49450732
1632787200000,2021-09-28 00:00:00,EDO/USD,0.93083,1.0242,0.85,0.85332,8777.000304924446,10285.70794652
1632700800000,2021-09-27 00:00:00,EDO/USD,0.89328,1.0048,0.88585,0.93786,9887.065848081853,10542.15538362
1632614400000,2021-09-26 00:00:00,EDO/USD,0.87864,0.98,0.80041,0.90178,4734.1119732034895,5249.74159241
1632528000000,2021-09-25 00:00:00,EDO/USD,0.91696,1.04,0.87113,0.87901,10571.870209885165,12027.01927155
1632441600000,2021-09-24 00:00:00,EDO/USD,0.91646,0.92124,0.76658,0.91696,28418.388658536147,30991.96110903
1632355200000,2021-09-23 00:00:00,EDO/USD,0.92948,0.93453,0.87531,0.90969,1780.3005431527718,1957.04090751
1632268800000,2021-09-22 00:00:00,EDO/USD,0.81111,0.96375,0.79141,0.92943,11254.290629028084,12108.80930143
1632182400000,2021-09-21 00:00:00,EDO/USD,0.90349,0.94587,0.78208,0.79924,10223.45847117544,12791.47499021
1632096000000,2021-09-20 00:00:00,EDO/USD,1.0569,1.0569,0.87986,0.90259,80813.08073315384,89534.65109646
1632009600000,2021-09-19 00:00:00,EDO/USD,1.1557,1.2209,0.9823,1.0554,118989.5176009888,112743.52624691
1631923200000,2021-09-18 00:00:00,EDO/USD,1.1222,1.2079,1.117,1.162,1045.2627106054,899.5376167000001
1631836800000,2021-09-17 00:00:00,EDO/USD,1.1959,1.2067,1.1064,1.1203,18019.219337262177,16084.28040459
1631750400000,2021-09-16 00:00:00,EDO/USD,1.2082,1.2529,1.1614,1.1985,3809.4025631190443,3178.47522997
1631664000000,2021-09-15 00:00:00,EDO/USD,1.1703,1.2637,1.0798,1.1962,88935.14415617325,74348.05563967
1631577600000,2021-09-14 00:00:00,EDO/USD,1.0364,1.1999,1.0193,1.1622,24981.499025799654,21495.00862657
1631491200000,2021-09-13 00:00:00,EDO/USD,1.127,1.1368,0.97232,1.0359,89983.48406083175,86865.02950172
1631404800000,2021-09-12 00:00:00,EDO/USD,1.0743,1.15,1.0462,1.127,8198.06488372046,7274.23680898
1631318400000,2021-09-11 00:00:00,EDO/USD,1.0641,1.12,1.0253,1.0732,7103.418445677412,6618.91394491
1631232000000,2021-09-10 00:00:00,EDO/USD,1.1048,1.1501,1.01,1.0623,18405.103536328614,17325.71169757
1631145600000,2021-09-09 00:00:00,EDO/USD,1.123,1.1795,1.0796,1.0998,11191.073488127677,10175.55327162
1631059200000,2021-09-08 00:00:00,EDO/USD,1.128,1.1707,0.9823,1.1083,149562.39146614764,134947.5696708
1630972800000,2021-09-07 00:00:00,EDO/USD,1.3915,1.4153,1.064,1.1304,55475.15271791638,49075.68357919
1630886400000,2021-09-06 00:00:00,EDO/USD,1.447,1.4999,1.39,1.3987,112702.03054898,80576.2712154
1630800000000,2021-09-05 00:00:00,EDO/USD,1.4589,1.8151,1.4065,1.4474,137886.83528858173,95265.18950434
1630713600000,2021-09-04 00:00:00,EDO/USD,1.1965,1.5544,1.1955,1.4615,52503.686809152794,35924.52056733
1630627200000,2021-09-03 00:00:00,EDO/USD,1.177,1.2666,1.1501,1.2008,6074.660077246608,5058.84416826
1630540800000,2021-09-02 00:00:00,EDO/USD,1.1847,1.2421,1.1607,1.18,2019.3018209161999,1711.27272959
1630454400000,2021-09-01 00:00:00,EDO/USD,1.2076,1.2856,1.15,1.1847,11767.969511399213,9933.29071613
1630368000000,2021-08-31 00:00:00,EDO/USD,1.0525,1.3403,1.0421,1.2041,92496.07152023759,76817.59946868
1630281600000,2021-08-30 00:00:00,EDO/USD,1.1246,1.1459,1.0613,1.0613,2159.1767814130985,2034.46413023
1630195200000,2021-08-29 00:00:00,EDO/USD,1.1074,1.1541,1.081,1.1276,3530.024962736084,3130.56488359
1630108800000,2021-08-28 00:00:00,EDO/USD,1.1317,1.1842,1.1027,1.1073,6430.100916092697,5807.00886489
1630022400000,2021-08-27 00:00:00,EDO/USD,1.073,1.1521,1.0409,1.1305,26960.90966382702,23848.65958764
1629936000000,2021-08-26 00:00:00,EDO/USD,1.2183,1.2458,1.0771,1.0947,20741.14303546341,18946.874061810002
1629849600000,2021-08-25 00:00:00,EDO/USD,1.1688,1.2421,1.1213,1.2132,4934.5946033620685,4067.42054349
1629763200000,2021-08-24 00:00:00,EDO/USD,1.2557,1.2856,1.1431,1.1598,3584.6321488833296,3090.73301335
1629676800000,2021-08-23 00:00:00,EDO/USD,1.226,1.411,1.2184,1.2542,72222.92070424241,57584.85146248
1629590400000,2021-08-22 00:00:00,EDO/USD,1.2197,1.3036,1.1917,1.2154,3585.2079672884183,2949.81731717
1629504000000,2021-08-21 00:00:00,EDO/USD,1.2971,1.3255,1.1596,1.2262,70293.31098792884,57326.138466749995
1629417600000,2021-08-20 00:00:00,EDO/USD,1.3657,1.3849,1.2652,1.3054,6593.566194162552,5050.99294788
1629331200000,2021-08-19 00:00:00,EDO/USD,1.1371,1.3848,1.11,1.3755,27564.474395765577,20039.60334116
1629244800000,2021-08-18 00:00:00,EDO/USD,1.1793,1.3303,1.11,1.1371,83201.10269290926,73169.55649715
1629158400000,2021-08-17 00:00:00,EDO/USD,1.305,1.4259,1.1716,1.1742,23340.43019184117,19877.72968135
1629072000000,2021-08-16 00:00:00,EDO/USD,1.2066,1.4374,1.1464,1.3115,87440.06122757516,66671.79658984
1628985600000,2021-08-15 00:00:00,EDO/USD,1.0906,1.264,1.0694,1.2031,48116.31543881657,39993.61269954
1628899200000,2021-08-14 00:00:00,EDO/USD,1.0486,1.1268,0.96208,1.0906,54052.67444435208,49562.3275668
1628812800000,2021-08-13 00:00:00,EDO/USD,0.91626,1.11,0.915,1.0467,15616.800949326425,14920.03530078
1628726400000,2021-08-12 00:00:00,EDO/USD,0.956,1.0039,0.89507,0.91628,7850.050785512801,8567.30561129
1628640000000,2021-08-11 00:00:00,EDO/USD,0.92696,1.0509,0.91453,0.956,15746.12245011932,16470.83938297
1628553600000,2021-08-10 00:00:00,EDO/USD,0.92767,0.95251,0.89649,0.91815,1864.638116981832,2030.86436528
1628467200000,2021-08-09 00:00:00,EDO/USD,0.89351,0.95278,0.86454,0.92363,3207.3360378285975,3472.53341471
1628380800000,2021-08-08 00:00:00,EDO/USD,0.95584,0.97355,0.87238,0.90079,9972.842972715709,11071.218566720001
1628294400000,2021-08-07 00:00:00,EDO/USD,0.94594,1.0438,0.93237,0.9582,5213.827021196784,5441.27219912
1628208000000,2021-08-06 00:00:00,EDO/USD,0.83795,1.1343,0.81709,0.94736,52203.39268003178,55104.07097622
1628121600000,2021-08-05 00:00:00,EDO/USD,0.81641,0.9093,0.78207,0.839,18404.257644192858,21935.94474874
1628035200000,2021-08-04 00:00:00,EDO/USD,0.72363,0.84401,0.71841,0.81721,13419.933466479462,16421.64616987
1627948800000,2021-08-03 00:00:00,EDO/USD,0.72306,0.75,0.69369,0.73013,1642.4253704990144,2249.49717242
1627862400000,2021-08-02 00:00:00,EDO/USD,0.71706,0.7381,0.70266,0.72117,2545.82314501445,3530.12901953
1627776000000,2021-08-01 00:00:00,EDO/USD,0.72732,0.76063,0.7088,0.71511,38156.95859881279,53358.16671395
1627689600000,2021-07-31 00:00:00,EDO/USD,0.73705,0.74771,0.70634,0.73413,1109.3886328953104,1511.16101085
1627603200000,2021-07-30 00:00:00,EDO/USD,0.71688,0.76041,0.68,0.74013,3515.3831892375283,4749.68341945
1627516800000,2021-07-29 00:00:00,EDO/USD,0.7009,0.73744,0.68547,0.71311,989.9684530953302,1388.24087882
1627430400000,2021-07-28 00:00:00,EDO/USD,0.72842,0.73478,0.69053,0.69407,7989.445631039412,11511.00844445
1627344000000,2021-07-27 00:00:00,EDO/USD,0.70519,0.76041,0.66151,0.71887,10876.055528978823,15129.37739644
1627257600000,2021-07-26 00:00:00,EDO/USD,0.67084,0.77293,0.67084,0.69739,26459.465749408766,37940.70140009
1627171200000,2021-07-25 00:00:00,EDO/USD,0.66445,0.68588,0.63357,0.67406,1723.0560370134126,2556.23540488
1627084800000,2021-07-24 00:00:00,EDO/USD,0.65564,0.69349,0.63865,0.65903,5994.499824568614,9095.94377277
1626998400000,2021-07-23 00:00:00,EDO/USD,0.59691,0.67841,0.59412,0.6526,5531.090193225766,8475.46765741
1626912000000,2021-07-22 00:00:00,EDO/USD,0.58537,0.6146,0.57205,0.59592,1198.070418507144,2010.4551257
1626825600000,2021-07-21 00:00:00,EDO/USD,0.55596,0.61,0.54024,0.58855,1831.7115163246517,3112.24452693
1626739200000,2021-07-20 00:00:00,EDO/USD,0.60095,0.62232,0.54,0.55455,3792.1965789382803,6838.3312216
1626652800000,2021-07-19 00:00:00,EDO/USD,0.65,0.679,0.60095,0.61018,18927.044046884486,31018.78797549
1626566400000,2021-07-18 00:00:00,EDO/USD,0.70762,0.71222,0.65,0.65,1625.3786409770003,2500.58252458
1626480000000,2021-07-17 00:00:00,EDO/USD,0.68792,0.70494,0.65686,0.69427,1136.4500896883703,1636.89931826
1626393600000,2021-07-16 00:00:00,EDO/USD,0.72511,0.76715,0.66337,0.67267,3648.6347546613974,5424.1080391000005
1626307200000,2021-07-15 00:00:00,EDO/USD,0.68536,1.169,0.67878,0.71701,34290.592138506894,47824.42663074
1626220800000,2021-07-14 00:00:00,EDO/USD,0.67477,0.70997,0.62939,0.69766,3008.4044738249167,4312.13552995
1626134400000,2021-07-13 00:00:00,EDO/USD,0.6886,0.70685,0.6624,0.66757,2454.1803832467103,3676.2892030000003
1626048000000,2021-07-12 00:00:00,EDO/USD,0.71369,0.7443,0.6693,0.70191,3099.029220350078,4415.13758224
1625961600000,2021-07-11 00:00:00,EDO/USD,0.6631,0.73497,0.65899,0.71497,1812.2656322425269,2534.74360077
1625875200000,2021-07-10 00:00:00,EDO/USD,0.67793,0.69385,0.65404,0.6631,1923.6314724166032,2900.96738413
1625788800000,2021-07-09 00:00:00,EDO/USD,0.65757,0.70318,0.6428,0.6796,1960.3432520094718,2884.55452032
1625702400000,2021-07-08 00:00:00,EDO/USD,0.71162,0.71162,0.65322,0.66161,1547.7317396068281,2339.3415148
1625616000000,2021-07-07 00:00:00,EDO/USD,0.69653,0.76379,0.69471,0.71338,2746.9778408620273,3850.65160344
