https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XVG
1632614400000,2021-09-26 00:00:00,XVG/USD,0.019492,0.0211,0.018025,0.020153,257336.46538697754,12769139.35329616
1632528000000,2021-09-25 00:00:00,XVG/USD,0.019969,0.0204,0.019024,0.019496,70384.75003423418,3610214.91763614
1632441600000,2021-09-24 00:00:00,XVG/USD,0.021718,0.021744,0.0186,0.020003,106191.49811636888,5308778.58903009
1632355200000,2021-09-23 00:00:00,XVG/USD,0.021237,0.021868,0.020903,0.021695,118099.40452094027,5443623.16298411
1632268800000,2021-09-22 00:00:00,XVG/USD,0.019317,0.021732,0.018932,0.021195,181008.99129330544,8540174.15868391
1632182400000,2021-09-21 00:00:00,XVG/USD,0.021552,0.022014,0.0185,0.01928,147124.74953313175,7630951.73927032
1632096000000,2021-09-20 00:00:00,XVG/USD,0.025229,0.025318,0.02093,0.021484,214983.67042000475,10006687.321728019
1632009600000,2021-09-19 00:00:00,XVG/USD,0.027163,0.029824,0.024853,0.025241,339488.8160058056,13449895.64620283
1631923200000,2021-09-18 00:00:00,XVG/USD,0.023408,0.032311,0.023357,0.027322,302606.04168941884,11075545.04389938
1631836800000,2021-09-17 00:00:00,XVG/USD,0.02414,0.024582,0.023077,0.023335,119879.25405825225,5137315.36568469
1631750400000,2021-09-16 00:00:00,XVG/USD,0.024773,0.025031,0.023689,0.024147,75283.20281930002,3117704.17937218
1631664000000,2021-09-15 00:00:00,XVG/USD,0.023985,0.024963,0.023463,0.024929,68127.20013871818,2732849.29755378
1631577600000,2021-09-14 00:00:00,XVG/USD,0.023002,0.023985,0.02121,0.023817,92376.32288393957,3878587.6845925
1631491200000,2021-09-13 00:00:00,XVG/USD,0.024549,0.025113,0.022023,0.023064,145128.6548287678,6292432.1379105
1631404800000,2021-09-12 00:00:00,XVG/USD,0.024144,0.025402,0.023744,0.024747,77069.71192037888,3114305.2459037
1631318400000,2021-09-11 00:00:00,XVG/USD,0.023876,0.02502,0.023085,0.024043,116812.83348940898,4858496.58900341
1631232000000,2021-09-10 00:00:00,XVG/USD,0.02486,0.025674,0.0228,0.023772,83296.9559997919,3503994.44724011
1631145600000,2021-09-09 00:00:00,XVG/USD,0.025583,0.02638,0.024209,0.024795,159052.86969723174,6414715.45461713
1631059200000,2021-09-08 00:00:00,XVG/USD,0.024774,0.02636,0.022696,0.025417,200278.94906385918,7879724.163507069
1630972800000,2021-09-07 00:00:00,XVG/USD,0.030767,0.032016,0.023865,0.024588,202846.30511701942,8249809.05795589
1630886400000,2021-09-06 00:00:00,XVG/USD,0.031403,0.032224,0.029521,0.030741,91156.2215974553,2965297.86270633
1630800000000,2021-09-05 00:00:00,XVG/USD,0.029235,0.032432,0.02897,0.031424,59842.54650196086,1904358.02259295
1630713600000,2021-09-04 00:00:00,XVG/USD,0.02836,0.029846,0.028038,0.028796,31598.59079063804,1097325.6976885
1630627200000,2021-09-03 00:00:00,XVG/USD,0.028334,0.0286,0.027276,0.028122,20282.361952037158,721227.57812521
1630540800000,2021-09-02 00:00:00,XVG/USD,0.029108,0.029108,0.027819,0.028012,30371.951961367886,1084247.89238069
1630454400000,2021-09-01 00:00:00,XVG/USD,0.026773,0.029145,0.026114,0.029145,42121.07641138247,1445224.78680331
1630368000000,2021-08-31 00:00:00,XVG/USD,0.026028,0.0272,0.025572,0.026518,21399.81445981937,806992.02277017
1630281600000,2021-08-30 00:00:00,XVG/USD,0.028011,0.028011,0.025821,0.026051,36442.56780577711,1398893.24040448
1630195200000,2021-08-29 00:00:00,XVG/USD,0.027693,0.028377,0.026567,0.0278,10693.130614255817,384644.98612431
1630108800000,2021-08-28 00:00:00,XVG/USD,0.02871,0.028846,0.026787,0.027629,27854.341905892532,1008155.99210585
1630022400000,2021-08-27 00:00:00,XVG/USD,0.026013,0.029093,0.025586,0.028706,42903.3490244016,1494577.75462975
1629936000000,2021-08-26 00:00:00,XVG/USD,0.029079,0.029099,0.025599,0.026036,57228.989765615326,2198071.50735963
1629849600000,2021-08-25 00:00:00,XVG/USD,0.027925,0.029285,0.0265,0.029065,33657.7868960012,1158017.78413904
1629763200000,2021-08-24 00:00:00,XVG/USD,0.030426,0.031302,0.027383,0.027495,60418.59194415138,2197439.24146759
1629676800000,2021-08-23 00:00:00,XVG/USD,0.030842,0.032011,0.029955,0.030499,43327.700000085395,1420626.90580299
1629590400000,2021-08-22 00:00:00,XVG/USD,0.031701,0.03227,0.029578,0.030733,40305.85740194434,1311484.63872529
1629504000000,2021-08-21 00:00:00,XVG/USD,0.033842,0.034622,0.031233,0.032121,21306.83837600696,663330.48086943
1629417600000,2021-08-20 00:00:00,XVG/USD,0.034359,0.034997,0.03309,0.033719,21899.313960539715,649465.10752216
1629331200000,2021-08-19 00:00:00,XVG/USD,0.032516,0.034391,0.030752,0.034379,14822.312953593953,431144.38912109
1629244800000,2021-08-18 00:00:00,XVG/USD,0.031971,0.033746,0.030862,0.032507,124968.84395009038,3844367.18091766
1629158400000,2021-08-17 00:00:00,XVG/USD,0.035193,0.036601,0.031663,0.03191,85497.54998437637,2679334.0640669498
1629072000000,2021-08-16 00:00:00,XVG/USD,0.034714,0.036965,0.034,0.035138,88245.78254651657,2511405.95783814
1628985600000,2021-08-15 00:00:00,XVG/USD,0.034073,0.036765,0.032565,0.034508,51226.63816860447,1484485.86323764
1628899200000,2021-08-14 00:00:00,XVG/USD,0.032222,0.034336,0.03049,0.03421,13118.925961237523,383482.19705459
1628812800000,2021-08-13 00:00:00,XVG/USD,0.029288,0.032378,0.0289,0.032257,20494.209046400603,635341.44670616
1628726400000,2021-08-12 00:00:00,XVG/USD,0.030476,0.031649,0.028014,0.029145,33254.284761317234,1140994.50201809
1628640000000,2021-08-11 00:00:00,XVG/USD,0.030837,0.032296,0.029677,0.030292,56508.55414330812,1865461.3146477
1628553600000,2021-08-10 00:00:00,XVG/USD,0.026997,0.032178,0.026558,0.030722,76930.71301294837,2504091.95407032
1628467200000,2021-08-09 00:00:00,XVG/USD,0.025078,0.027383,0.024663,0.02705,28614.88512459933,1057851.57577077
1628380800000,2021-08-08 00:00:00,XVG/USD,0.026223,0.026738,0.024665,0.025149,27348.11358654784,1087443.38091168
1628294400000,2021-08-07 00:00:00,XVG/USD,0.026238,0.027328,0.025743,0.026393,46948.011521741806,1778805.42271594
1628208000000,2021-08-06 00:00:00,XVG/USD,0.024366,0.026724,0.023799,0.026403,153718.9347651345,5822025.32913436
1628121600000,2021-08-05 00:00:00,XVG/USD,0.024093,0.024854,0.02258,0.024397,127429.5816337341,5223166.02999279
1628035200000,2021-08-04 00:00:00,XVG/USD,0.02274,0.024519,0.022359,0.024108,69722.83392138095,2892103.61379546
1627948800000,2021-08-03 00:00:00,XVG/USD,0.023562,0.024103,0.022468,0.022739,9186.017650427384,403976.32483518997
1627862400000,2021-08-02 00:00:00,XVG/USD,0.023029,0.024382,0.022778,0.02362,131912.53402800037,5584781.28823033
1627776000000,2021-08-01 00:00:00,XVG/USD,0.021818,0.025284,0.021669,0.023137,238413.6799802711,10304433.59036483
1627689600000,2021-07-31 00:00:00,XVG/USD,0.022448,0.022984,0.020681,0.021929,101821.46548446406,4643233.41166784
1627603200000,2021-07-30 00:00:00,XVG/USD,0.022332,0.022549,0.020689,0.022424,62750.19362649489,2798349.69793502
1627516800000,2021-07-29 00:00:00,XVG/USD,0.020995,0.023021,0.02065,0.022346,110106.63847668252,4927353.3731622
1627430400000,2021-07-28 00:00:00,XVG/USD,0.020944,0.022089,0.020393,0.02099,115756.50623361258,5514840.69717068
1627344000000,2021-07-27 00:00:00,XVG/USD,0.020332,0.02151,0.019711,0.020968,76663.07423889563,3656193.92592978
1627257600000,2021-07-26 00:00:00,XVG/USD,0.020371,0.02259,0.020202,0.020455,118890.6321997656,5812301.74528309
1627171200000,2021-07-25 00:00:00,XVG/USD,0.019283,0.020619,0.018951,0.020417,75794.479337476,3712322.05208777
1627084800000,2021-07-24 00:00:00,XVG/USD,0.018639,0.019777,0.018533,0.019318,126991.04653336784,6573716.04376063
1626998400000,2021-07-23 00:00:00,XVG/USD,0.018338,0.018902,0.017709,0.018678,145268.1566812638,7777500.62540228
1626912000000,2021-07-22 00:00:00,XVG/USD,0.017513,0.018432,0.01746,0.018324,100220.05771847612,5469332.99053024
1626825600000,2021-07-21 00:00:00,XVG/USD,0.016283,0.018239,0.016086,0.017536,190191.7116110998,10845786.47417312
1626739200000,2021-07-20 00:00:00,XVG/USD,0.017739,0.017739,0.015995,0.01625,225519.59927055586,13878129.18588036
1626652800000,2021-07-19 00:00:00,XVG/USD,0.018888,0.018931,0.017282,0.017768,164196.45506277555,9241133.22055243
1626566400000,2021-07-18 00:00:00,XVG/USD,0.01844,0.019068,0.018435,0.018928,121015.75833220924,6393478.35651993
1626480000000,2021-07-17 00:00:00,XVG/USD,0.018341,0.019115,0.017972,0.018493,98138.05583855713,5306767.7412295
1626393600000,2021-07-16 00:00:00,XVG/USD,0.020177,0.020318,0.017954,0.018344,112370.55177412879,6125738.7578569995
1626307200000,2021-07-15 00:00:00,XVG/USD,0.019535,0.020676,0.018631,0.019817,118554.00695813376,5982439.67089538
1626220800000,2021-07-14 00:00:00,XVG/USD,0.019768,0.01997,0.018787,0.019594,66640.10430003413,3401046.45810116
1626134400000,2021-07-13 00:00:00,XVG/USD,0.019881,0.020495,0.019312,0.019708,59771.861668818936,3032873.02967419
1626048000000,2021-07-12 00:00:00,XVG/USD,0.021032,0.021319,0.019798,0.02002,35944.337929133835,1795421.47498171
1625961600000,2021-07-11 00:00:00,XVG/USD,0.020598,0.0214,0.020421,0.021077,44851.89713444754,2128001.95162725
1625875200000,2021-07-10 00:00:00,XVG/USD,0.021115,0.02139,0.020333,0.020623,64777.4094023765,3141027.46459664
1625788800000,2021-07-09 00:00:00,XVG/USD,0.020762,0.021318,0.019914,0.021176,97012.45848295996,4581245.67826596
1625702400000,2021-07-08 00:00:00,XVG/USD,0.022149,0.022149,0.020517,0.020779,81744.70832536895,3934005.88697093
1625616000000,2021-07-07 00:00:00,XVG/USD,0.022789,0.023299,0.022207,0.022207,61048.771149313165,2749077.82002581
1625529600000,2021-07-06 00:00:00,XVG/USD,0.022114,0.02345,0.022097,0.022723,111722.64438045384,4916720.69623086
1625443200000,2021-07-05 00:00:00,XVG/USD,0.023438,0.023438,0.021801,0.022105,92714.55645382637,4194279.86671913
1625356800000,2021-07-04 00:00:00,XVG/USD,0.023752,0.02408,0.022893,0.0235,117427.02573928899,4996894.71231017
1625270400000,2021-07-03 00:00:00,XVG/USD,0.0232,0.024391,0.022843,0.023781,202762.31816206808,8526231.78848947
1625184000000,2021-07-02 00:00:00,XVG/USD,0.021641,0.023849,0.021038,0.023178,141426.44680745483,6101753.68053563
1625097600000,2021-07-01 00:00:00,XVG/USD,0.022952,0.022952,0.021113,0.02164,80268.66612752776,3709272.92641071
1625011200000,2021-06-30 00:00:00,XVG/USD,0.022736,0.02306,0.021978,0.023026,48782.45625412695,2118581.4407247
1624924800000,2021-06-29 00:00:00,XVG/USD,0.022051,0.024149,0.021759,0.022777,79632.72310002128,3496190.1523476
1624838400000,2021-06-28 00:00:00,XVG/USD,0.022053,0.023157,0.021247,0.021891,67836.11133462666,3098812.81506677
1624752000000,2021-06-27 00:00:00,XVG/USD,0.020778,0.022057,0.020386,0.021976,31913.899115791537,1452216.01364177
1624665600000,2021-06-26 00:00:00,XVG/USD,0.020117,0.020932,0.018703,0.020733,44097.42474252725,2126919.63259187
1624579200000,2021-06-25 00:00:00,XVG/USD,0.022848,0.023113,0.020117,0.020304,55296.9826331509,2723452.65135692
1624492800000,2021-06-24 00:00:00,XVG/USD,0.021921,0.023422,0.020945,0.022717,20176.28812233058,888158.12485498
1624406400000,2021-06-23 00:00:00,XVG/USD,0.020985,0.023498,0.020106,0.022039,28082.38793611677,1274213.34616438
1624320000000,2021-06-22 00:00:00,XVG/USD,0.022222,0.023654,0.01784,0.021041,197696.71360311334,9395785.06739762
1624233600000,2021-06-21 00:00:00,XVG/USD,0.027587,0.027961,0.022375,0.022375,382710.812249243,17104393.84354159
1624147200000,2021-06-20 00:00:00,XVG/USD,0.024379,0.028193,0.022231,0.02756,293624.6673112463,10654015.5047622
1624060800000,2021-06-19 00:00:00,XVG/USD,0.025178,0.025947,0.02407,0.02407,88349.6387307843,3670529.23684189
1623974400000,2021-06-18 00:00:00,XVG/USD,0.027543,0.028018,0.024475,0.025262,138683.67978094125,5489813.94113456
1623888000000,2021-06-17 00:00:00,XVG/USD,0.028187,0.028853,0.026782,0.027584,92491.46239083228,3353083.75836834
1623801600000,2021-06-16 00:00:00,XVG/USD,0.028696,0.029543,0.02671,0.028085,224483.34930211585,7992998.01681025
1623715200000,2021-06-15 00:00:00,XVG/USD,0.029385,0.029647,0.028309,0.028762,174585.37892221217,6070001.35325124
1623628800000,2021-06-14 00:00:00,XVG/USD,0.029968,0.03072,0.028805,0.029313,129243.51297271732,4409085.14900274
1623542400000,2021-06-13 00:00:00,XVG/USD,0.025912,0.030742,0.025171,0.02991,154378.16915642377,5161423.24160561
1623456000000,2021-06-12 00:00:00,XVG/USD,0.027391,0.02753,0.024869,0.025767,108414.01443920506,4207475.2372882
1623369600000,2021-06-11 00:00:00,XVG/USD,0.0295,0.030023,0.026588,0.027303,111336.76954538141,4077821.8344277698
1623283200000,2021-06-10 00:00:00,XVG/USD,0.030978,0.03195,0.028418,0.029851,76134.83195537241,2550495.19129585
1623196800000,2021-06-09 00:00:00,XVG/USD,0.030281,0.033676,0.029269,0.030931,223091.20062723526,7212544.06993745
1623110400000,2021-06-08 00:00:00,XVG/USD,0.027267,0.032486,0.024546,0.030303,545605.2631863691,18004991.69014187
1623024000000,2021-06-07 00:00:00,XVG/USD,0.033231,0.033473,0.027089,0.027089,249051.90870727153,9193839.14900039
1622937600000,2021-06-06 00:00:00,XVG/USD,0.031942,0.038559,0.031463,0.033231,228962.67979903935,6890032.79465076
1622851200000,2021-06-05 00:00:00,XVG/USD,0.032838,0.03793,0.029777,0.031711,235843.11633218318,7437265.18659718
1622764800000,2021-06-04 00:00:00,XVG/USD,0.028861,0.033867,0.025384,0.032955,343962.02420865104,10437324.35771965
1622678400000,2021-06-03 00:00:00,XVG/USD,0.026642,0.029766,0.026297,0.028839,108705.3553842383,3769387.12799467
1622592000000,2021-06-02 00:00:00,XVG/USD,0.025509,0.027546,0.024943,0.02674,78570.64224729077,2938318.70782688
1622505600000,2021-06-01 00:00:00,XVG/USD,0.026639,0.027079,0.025156,0.025497,88855.1944161919,3484927.41954708
1622419200000,2021-05-31 00:00:00,XVG/USD,0.024738,0.027395,0.023457,0.026758,128664.80435937044,4808461.18392146
1622332800000,2021-05-30 00:00:00,XVG/USD,0.022432,0.025615,0.021593,0.02476,64219.86717403752,2593694.15080927
1622246400000,2021-05-29 00:00:00,XVG/USD,0.024147,0.025783,0.0217,0.022619,104992.55268288024,4641785.78552899
1622160000000,2021-05-28 00:00:00,XVG/USD,0.027434,0.028614,0.023409,0.024124,84698.36116340576,3510958.42992065
1622073600000,2021-05-27 00:00:00,XVG/USD,0.029687,0.030819,0.027259,0.02754,58119.073651240826,2110351.25821499
1621987200000,2021-05-26 00:00:00,XVG/USD,0.025569,0.031261,0.025569,0.02986,62282.02599457019,2085801.27242365
1621900800000,2021-05-25 00:00:00,XVG/USD,0.02684,0.027882,0.023411,0.025452,60804.04186980498,2388969.11322509
1621814400000,2021-05-24 00:00:00,XVG/USD,0.021414,0.028036,0.020802,0.026455,97840.85415754006,3698387.985543
1621728000000,2021-05-23 00:00:00,XVG/USD,0.025134,0.026648,0.016851,0.021051,122078.10779127266,5799159.55495096
1621641600000,2021-05-22 00:00:00,XVG/USD,0.027296,0.029023,0.02457,0.025732,48575.7603713296,1887756.8930254001
1621555200000,2021-05-21 00:00:00,XVG/USD,0.032839,0.035976,0.022893,0.027164,97427.92636253982,3586656.10228758
1621468800000,2021-05-20 00:00:00,XVG/USD,0.027853,0.034565,0.025797,0.032933,106504.84393134083,3233985.48359824
1621382400000,2021-05-19 00:00:00,XVG/USD,0.043621,0.044399,0.021602,0.028321,294091.30815927015,10384213.41616716
1621296000000,2021-05-18 00:00:00,XVG/USD,0.044371,0.049162,0.042484,0.044094,114672.55431361053,2600638.50668142
1621209600000,2021-05-17 00:00:00,XVG/USD,0.048778,0.048778,0.042439,0.04371,212192.7774728108,4854559.08196776
1621123200000,2021-05-16 00:00:00,XVG/USD,0.047115,0.053991,0.044742,0.048319,292187.47161777207,6047051.29695921
1621036800000,2021-05-15 00:00:00,XVG/USD,0.052184,0.05296,0.04661,0.04661,176278.59145729718,3781990.80577767
1620950400000,2021-05-14 00:00:00,XVG/USD,0.05189,0.057101,0.04997,0.052,24299.634930812277,467300.67174639
1620864000000,2021-05-13 00:00:00,XVG/USD,0.055,0.05999,0.046513,0.049235,152385.2191745503,3095058.7828689
1620777600000,2021-05-12 00:00:00,XVG/USD,0.064276,0.067359,0.055,0.055,92281.4552768548,1677844.64139736
1620691200000,2021-05-11 00:00:00,XVG/USD,0.059707,0.064268,0.05581,0.0638,113669.88175777187,1781659.58867981
1620604800000,2021-05-10 00:00:00,XVG/USD,0.068043,0.069532,0.055745,0.05966,279954.8135644428,4692504.41777477
1620518400000,2021-05-09 00:00:00,XVG/USD,0.067857,0.07235,0.065,0.067697,216919.59990320058,3204271.97517173
1620432000000,2021-05-08 00:00:00,XVG/USD,0.068219,0.0745,0.06482,0.067988,216107.99803458218,3178619.7275193
1620345600000,2021-05-07 00:00:00,XVG/USD,0.069718,0.0845,0.064819,0.06852,801576.1134531591,11698425.47363046
1620259200000,2021-05-06 00:00:00,XVG/USD,0.065804,0.070879,0.060376,0.068658,289288.68679931626,4213473.83843567
1620172800000,2021-05-05 00:00:00,XVG/USD,0.04638,0.073567,0.04638,0.065593,546242.7445226645,8327759.73842734
1620086400000,2021-05-04 00:00:00,XVG/USD,0.052287,0.052287,0.0465,0.0465,152922.11735045494,3288647.68495602
1620000000000,2021-05-03 00:00:00,XVG/USD,0.05371,0.056555,0.050418,0.05234,224225.67700335203,4284021.34129446
1619913600000,2021-05-02 00:00:00,XVG/USD,0.054086,0.055589,0.051268,0.053098,163475.47492983376,3078750.13992681
1619827200000,2021-05-01 00:00:00,XVG/USD,0.056846,0.056846,0.052587,0.053948,123757.62789347144,2294016.97733876
1619740800000,2021-04-30 00:00:00,XVG/USD,0.046845,0.057526,0.046404,0.056272,189407.6051858043,3365929.86184611
1619654400000,2021-04-29 00:00:00,XVG/USD,0.048472,0.050505,0.044901,0.046809,251587.75462472948,5374773.11253668
1619568000000,2021-04-28 00:00:00,XVG/USD,0.05176,0.052248,0.046111,0.048517,111966.29046229084,2307774.39788715
1619481600000,2021-04-27 00:00:00,XVG/USD,0.049015,0.053452,0.048267,0.051826,96909.27050349148,1869896.77967606
1619395200000,2021-04-26 00:00:00,XVG/USD,0.038199,0.050578,0.038145,0.04878,378363.49742489343,7756529.26250294
1619308800000,2021-04-25 00:00:00,XVG/USD,0.042068,0.04372,0.035262,0.038056,190626.14234226564,5009095.60495758
1619222400000,2021-04-24 00:00:00,XVG/USD,0.045878,0.048265,0.041129,0.042164,116100.03027510198,2753534.53835267
1619136000000,2021-04-23 00:00:00,XVG/USD,0.049461,0.05037,0.038725,0.045439,337599.17625943734,7429722.8429199
1619049600000,2021-04-22 00:00:00,XVG/USD,0.057983,0.062837,0.046978,0.050215,236940.771813575,4718525.77543712
1618963200000,2021-04-21 00:00:00,XVG/USD,0.058405,0.066764,0.057704,0.0583,252241.6887655504,4326615.58774529
1618876800000,2021-04-20 00:00:00,XVG/USD,0.058669,0.061979,0.049084,0.058551,379325.4597630333,6478547.92852442
1618790400000,2021-04-19 00:00:00,XVG/USD,0.056634,0.06676,0.054647,0.059126,211200.46204850826,3572040.42296973
1618704000000,2021-04-18 00:00:00,XVG/USD,0.062889,0.064656,0.046,0.05653,509494.30412717414,9012812.73884971
1618617600000,2021-04-17 00:00:00,XVG/USD,0.067608,0.078793,0.05909,0.062543,632930.5329636858,10119926.01831837
1618531200000,2021-04-16 00:00:00,XVG/USD,0.048561,0.076681,0.048,0.0668,1427264.2035332185,21366230.59181465
1618444800000,2021-04-15 00:00:00,XVG/USD,0.047442,0.049615,0.044876,0.048563,215979.58461679769,4447410.26330329
1618358400000,2021-04-14 00:00:00,XVG/USD,0.041231,0.051741,0.040499,0.047279,388823.5620849591,8224022.5488051595
1618272000000,2021-04-13 00:00:00,XVG/USD,0.040493,0.041811,0.038548,0.041192,351058.41276329727,8522490.11369434
1618185600000,2021-04-12 00:00:00,XVG/USD,0.042736,0.042969,0.039924,0.040523,87077.93990298049,2148852.2543489
1618099200000,2021-04-11 00:00:00,XVG/USD,0.042289,0.044,0.041191,0.043019,74528.36054027165,1732452.18485487
1618012800000,2021-04-10 00:00:00,XVG/USD,0.043674,0.044962,0.039804,0.042098,109264.80500431759,2595486.8403325
1617926400000,2021-04-09 00:00:00,XVG/USD,0.045987,0.046918,0.042756,0.043708,171270.53954495225,3918516.96588616
1617840000000,2021-04-08 00:00:00,XVG/USD,0.043248,0.046303,0.042003,0.045344,144334.16865294072,3183092.9925225102
1617753600000,2021-04-07 00:00:00,XVG/USD,0.04974,0.04974,0.040941,0.042811,103216.2532071972,2410975.05798036
1617667200000,2021-04-06 00:00:00,XVG/USD,0.051,0.053,0.047,0.04771,61051.97834597328,1279647.41869573
1617580800000,2021-04-05 00:00:00,XVG/USD,0.045601,0.053919,0.043461,0.05005,73104.775211965,1460634.8693699301
1617494400000,2021-04-04 00:00:00,XVG/USD,0.0425,0.047,0.041715,0.0456,54710.64078488611,1199794.75405452
1617408000000,2021-04-03 00:00:00,XVG/USD,0.0435,0.0469,0.041157,0.0425,49803.14151679211,1171838.62392452
1617321600000,2021-04-02 00:00:00,XVG/USD,0.043,0.044,0.041622,0.042963,37352.03056580091,869399.96196264
1617235200000,2021-04-01 00:00:00,XVG/USD,0.04387,0.04632,0.041696,0.043231,30427.10844859143,703826.1536534299
1617148800000,2021-03-31 00:00:00,XVG/USD,0.039122,0.045,0.038114,0.0422,40776.55493774724,966269.0743542
1617062400000,2021-03-30 00:00:00,XVG/USD,0.039632,0.0415,0.037,0.038114,29403.458591373805,771460.84355811
1616976000000,2021-03-29 00:00:00,XVG/USD,0.033755,0.041,0.032924,0.039621,61750.30328393687,1558524.60270909
1616889600000,2021-03-28 00:00:00,XVG/USD,0.030469,0.034733,0.0301,0.033263,29835.51986620687,896958.17774124
1616803200000,2021-03-27 00:00:00,XVG/USD,0.030213,0.030723,0.028939,0.030209,11178.809575851896,370048.97798179
1616716800000,2021-03-26 00:00:00,XVG/USD,0.027578,0.030478,0.027249,0.029941,5950.7267003380375,198748.42858749
1616630400000,2021-03-25 00:00:00,XVG/USD,0.028684,0.029052,0.026363,0.027597,13671.333009645421,495391.99947985
1616544000000,2021-03-24 00:00:00,XVG/USD,0.031364,0.033799,0.0275,0.028269,16530.082727686786,584742.39370642
1616457600000,2021-03-23 00:00:00,XVG/USD,0.030057,0.032999,0.02786,0.031491,18886.776040500234,599751.54934744
1616371200000,2021-03-22 00:00:00,XVG/USD,0.033489,0.034949,0.029617,0.03028,45175.61144678209,1491929.04381711
1616284800000,2021-03-21 00:00:00,XVG/USD,0.03398,0.034794,0.031519,0.033384,89971.08973574093,2695036.236992
1616198400000,2021-03-20 00:00:00,XVG/USD,0.03505,0.037621,0.034,0.034,95777.59208668198,2816988.00254947
1616112000000,2021-03-19 00:00:00,XVG/USD,0.03055,0.035946,0.03,0.035482,105881.93697984215,2984102.84030895
1616025600000,2021-03-18 00:00:00,XVG/USD,0.029511,0.031663,0.029511,0.03076,48261.81847506144,1568979.79437781
1615939200000,2021-03-17 00:00:00,XVG/USD,0.03013,0.031163,0.026117,0.03038,22813.82470825737,750948.80540676
1615852800000,2021-03-16 00:00:00,XVG/USD,0.0314,0.0345,0.028126,0.029766,58924.406642534435,1979587.6719255
1615766400000,2021-03-15 00:00:00,XVG/USD,0.0277,0.034,0.02635,0.031403,88861.54626125522,2829715.19476659
1615680000000,2021-03-14 00:00:00,XVG/USD,0.025664,0.0293,0.025364,0.028162,21644.680196417994,768577.52277601
1615593600000,2021-03-13 00:00:00,XVG/USD,0.02411,0.026316,0.0235,0.025709,15197.77506434257,591146.09920038
1615507200000,2021-03-12 00:00:00,XVG/USD,0.025428,0.0262,0.023742,0.024462,28644.319678116954,1170972.1068644
1615420800000,2021-03-11 00:00:00,XVG/USD,0.0249,0.026199,0.024,0.0254,47784.80168357481,1881291.40486515
1615334400000,2021-03-10 00:00:00,XVG/USD,0.022744,0.02712,0.0216,0.02508,114157.11028156336,4551718.91074814
1615248000000,2021-03-09 00:00:00,XVG/USD,0.02185,0.022725,0.021461,0.02267,60801.06887949589,2682005.68502408
1615161600000,2021-03-08 00:00:00,XVG/USD,0.0222,0.022243,0.021345,0.0217,12196.58936292625,562054.80935144
1615075200000,2021-03-07 00:00:00,XVG/USD,0.021713,0.0222,0.02157,0.0222,10470.97330830138,471665.4643379
1614988800000,2021-03-06 00:00:00,XVG/USD,0.02235,0.0225,0.020851,0.02124,8180.153882428122,385129.65548155
1614902400000,2021-03-05 00:00:00,XVG/USD,0.01976,0.022394,0.018657,0.02208,43209.478177407465,1956951.00441157
1614816000000,2021-03-04 00:00:00,XVG/USD,0.01972,0.0215,0.019109,0.019906,21549.77343182871,1082576.78246904
1614729600000,2021-03-03 00:00:00,XVG/USD,0.018533,0.020075,0.018533,0.019349,15300.286785167076,790753.3611642501
1614643200000,2021-03-02 00:00:00,XVG/USD,0.019077,0.019077,0.016675,0.0185,13455.17003577296,727306.48842016
1614556800000,2021-03-01 00:00:00,XVG/USD,0.017323,0.0205,0.017323,0.019055,13203.885951527433,692935.49994896
1614470400000,2021-02-28 00:00:00,XVG/USD,0.01814,0.01826,0.015717,0.01747,25493.27427789228,1459260.1189406
1614384000000,2021-02-27 00:00:00,XVG/USD,0.01738,0.019,0.01738,0.01814,29978.208497794953,1652602.45302067
1614297600000,2021-02-26 00:00:00,XVG/USD,0.018283,0.018899,0.0153,0.0172,43939.91933554428,2554646.47299676
1614211200000,2021-02-25 00:00:00,XVG/USD,0.022,0.022615,0.018002,0.0182,53663.89901406698,2948565.87989379
1614124800000,2021-02-24 00:00:00,XVG/USD,0.0205,0.023,0.019006,0.02219,32974.41969866135,1486003.5916476499
1614038400000,2021-02-23 00:00:00,XVG/USD,0.02508,0.026,0.016853,0.019995,68405.42056447959,3421126.30980143
1613952000000,2021-02-22 00:00:00,XVG/USD,0.027419,0.029357,0.02,0.02516,93759.78687803725,3726541.6088250102
1613865600000,2021-02-21 00:00:00,XVG/USD,0.02647,0.029118,0.017,0.027485,239932.06521170985,8729563.95167218
1613779200000,2021-02-20 00:00:00,XVG/USD,0.026712,0.033526,0.02577,0.02577,55177.39954311977,2141148.60470003
1613692800000,2021-02-19 00:00:00,XVG/USD,0.02855,0.028887,0.0251,0.026602,29268.506389893108,1100237.06450241
1613606400000,2021-02-18 00:00:00,XVG/USD,0.026965,0.02999,0.026965,0.0285,29332.61074184439,1029214.41199454
1613520000000,2021-02-17 00:00:00,XVG/USD,0.02398,0.027085,0.02317,0.027085,25257.87932683412,932541.23414562
1613433600000,2021-02-16 00:00:00,XVG/USD,0.024243,0.02577,0.02222,0.02222,13492.77099097881,607235.41813586
1613347200000,2021-02-15 00:00:00,XVG/USD,0.026431,0.0273,0.02227,0.02435,23221.190599661335,953642.32442141
1613260800000,2021-02-14 00:00:00,XVG/USD,0.02885,0.02999,0.02495,0.026431,28908.755447542546,1093744.29448536
