https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EOS
1619827200000,2021-05-01 00:00:00,EOS/USD,6.4458,6.6493,6.289,6.6091,8382063.239267086,1268260.91892498
1619740800000,2021-04-30 00:00:00,EOS/USD,5.8975,6.4583,5.7879,6.4389,11670392.027689384,1812482.26058634
1619654400000,2021-04-29 00:00:00,EOS/USD,5.9567,6.0499,5.6128,5.884,6923834.949633422,1176722.45914912
1619568000000,2021-04-28 00:00:00,EOS/USD,6.0609,6.2229,5.68724123,5.95959618,9639417.474492375,1617461.51640972
1619481600000,2021-04-27 00:00:00,EOS/USD,5.874,6.1067,5.75,6.0524,10929250.928691203,1805771.41773366
1619395200000,2021-04-26 00:00:00,EOS/USD,5.0079,5.9058,4.9378,5.8761,16317465.211901912,2776920.95299636
1619308800000,2021-04-25 00:00:00,EOS/USD,5.114,5.4675488,4.6244,5.0066,13035273.143874727,2603617.85320871
1619222400000,2021-04-24 00:00:00,EOS/USD,5.5777,5.591,5.0145,5.0996,7684800.191966497,1506941.75856273
1619136000000,2021-04-23 00:00:00,EOS/USD,5.8608,5.99422003,4.4162,5.5781,33906825.56866055,6078561.79858026
1619049600000,2021-04-22 00:00:00,EOS/USD,6.3181,6.8211,5.5773,5.8569,19015368.744922377,3246660.98873506
1618963200000,2021-04-21 00:00:00,EOS/USD,6.6967,6.85,6.232,6.3242,7617736.175425903,1204537.51864677
1618876800000,2021-04-20 00:00:00,EOS/USD,6.6047,6.851,6.0661,6.7001,20047242.699850682,2992081.11816998
1618790400000,2021-04-19 00:00:00,EOS/USD,7.2915,7.49692091,6.4816,6.5973,30965394.779907975,4693646.60996286
1618704000000,2021-04-18 00:00:00,EOS/USD,7.7697,7.9247,5.77,7.2883,63689435.43735011,8738585.87562945
1618617600000,2021-04-17 00:00:00,EOS/USD,8.4968,8.829,7.5918,7.7821,33440121.3499956,4297056.23803287
1618531200000,2021-04-16 00:00:00,EOS/USD,7.8918,8.7269,7.0653,8.5031,82121844.43544967,9657871.18056352
1618444800000,2021-04-15 00:00:00,EOS/USD,7.6637,7.919,7.2792,7.8797,19669893.51332762,2496274.41569192
1618358400000,2021-04-14 00:00:00,EOS/USD,7.3894,8.0634,7.0195,7.66190737,52227394.303083345,6816500.35441284
1618272000000,2021-04-13 00:00:00,EOS/USD,6.489,7.5148,6.4197,7.3802,33374796.58586318,4522207.60763437
1618185600000,2021-04-12 00:00:00,EOS/USD,6.7569,6.8776,6.2762,6.4737,19207301.23257144,2966974.25468765
1618099200000,2021-04-11 00:00:00,EOS/USD,6.6222,7.0671,6.5608,6.7333,14013332.956929775,2081198.36587257
1618012800000,2021-04-10 00:00:00,EOS/USD,6.2171,6.7621,6.1506,6.6213,19983121.550456434,3018005.76177736
1617926400000,2021-04-09 00:00:00,EOS/USD,6.4466,6.6,6.0773,6.1953,13294422.588609684,2145888.42971441
1617840000000,2021-04-08 00:00:00,EOS/USD,5.8933,6.468,5.8053,6.44444193,16847652.769384474,2614291.96699806
1617753600000,2021-04-07 00:00:00,EOS/USD,6.6518,7.0452,5.73,5.8879,42936526.918766014,7292332.90625962
1617667200000,2021-04-06 00:00:00,EOS/USD,6.7005,7.08528917,6.1878,6.6374,32833640.00997382,4946762.28794013
1617580800000,2021-04-05 00:00:00,EOS/USD,6.2985,7.0637,5.8394,6.6995,34571128.438949995,5160255.00991865
1617494400000,2021-04-04 00:00:00,EOS/USD,5.3819,6.3005,5.3255,6.2892,20208466.468386095,3213201.43553808
1617408000000,2021-04-03 00:00:00,EOS/USD,6.2652,6.477,5.2085,5.4117,28497891.82669449,5265977.75684064
1617321600000,2021-04-02 00:00:00,EOS/USD,5.595,6.3548,5.3695,6.2531,30276966.92327702,4841913.11881739
1617235200000,2021-04-01 00:00:00,EOS/USD,4.81,5.9739,4.711,5.5928,46057897.80428207,8235212.73857139
1617148800000,2021-03-31 00:00:00,EOS/USD,4.3505,4.9023,4.0725,4.8009,26054270.78340918,5426955.52571584
1617062400000,2021-03-30 00:00:00,EOS/USD,4.2813,4.4167,4.2087,4.3491,9163559.19506367,2107001.26349444
1616976000000,2021-03-29 00:00:00,EOS/USD,4.1109,4.3233,4.067,4.27968771,11576245.62890205,2704927.65204638
1616889600000,2021-03-28 00:00:00,EOS/USD,4.0941,4.2181,4.0381,4.1151,4382615.722120831,1065008.31623067
1616803200000,2021-03-27 00:00:00,EOS/USD,4.1828,4.1987,3.9803,4.0945,2770125.882308659,676548.02352147
1616716800000,2021-03-26 00:00:00,EOS/USD,3.6791,4.1964,3.6791,4.1822,9299772.781281909,2223655.67913584
1616630400000,2021-03-25 00:00:00,EOS/USD,3.6967,3.7808,3.53,3.6798,7261628.668175871,1973375.90852108
1616544000000,2021-03-24 00:00:00,EOS/USD,4.0866,4.3062,3.4448,3.6973,19288465.707671672,5216905.77114967
1616457600000,2021-03-23 00:00:00,EOS/USD,4.0799,4.2641,4.0345,4.0873,6552121.656937981,1603043.97938443
1616371200000,2021-03-22 00:00:00,EOS/USD,4.1575,4.34813763,4.0,4.0777,8664955.283696651,2124961.4448578
1616284800000,2021-03-21 00:00:00,EOS/USD,4.3267,4.4136,4.1151,4.1563,9545024.459658446,2296519.61111047
1616198400000,2021-03-20 00:00:00,EOS/USD,4.1429,4.5014,4.1261,4.3278,12428227.10146574,2871719.37276809
1616112000000,2021-03-19 00:00:00,EOS/USD,4.1408,4.2691,4.02671446,4.1438,6111057.090271018,1474747.11382572
1616025600000,2021-03-18 00:00:00,EOS/USD,4.0863,4.3257,4.0597,4.1418,10242168.022988439,2472878.46419152
1615939200000,2021-03-17 00:00:00,EOS/USD,4.0655,4.0862,3.8474,4.083,5354498.979497864,1311412.92664655
1615852800000,2021-03-16 00:00:00,EOS/USD,3.8289,4.13,3.6748,4.0653,14962002.894598698,3680417.90140917
1615766400000,2021-03-15 00:00:00,EOS/USD,3.9241,4.0317,3.71360222,3.8191,14382281.2683416,3765882.34619193
1615680000000,2021-03-14 00:00:00,EOS/USD,4.284,4.3896,3.9247,3.9247,11061387.953027865,2818403.43288095
1615593600000,2021-03-13 00:00:00,EOS/USD,3.791,4.3903,3.6859,4.2844,15064919.23769256,3516226.13147525
1615507200000,2021-03-12 00:00:00,EOS/USD,3.961,3.995,3.6825,3.7908,12289236.836411193,3241858.40361169
1615420800000,2021-03-11 00:00:00,EOS/USD,4.0045,4.0488,3.8175,3.9562,5820305.705048189,1471185.91199843
1615334400000,2021-03-10 00:00:00,EOS/USD,4.1783,4.1887,3.8957,3.995,7038702.437626337,1761877.95685265
1615248000000,2021-03-09 00:00:00,EOS/USD,3.896,4.1866,3.8514,4.1698,8577270.799284354,2056998.12923506
1615161600000,2021-03-08 00:00:00,EOS/USD,3.83458107,3.9279,3.7364,3.896,4391919.808131159,1127289.47847309
1615075200000,2021-03-07 00:00:00,EOS/USD,3.7242,3.8467,3.7131,3.8373,2402994.18903591,626220.04769914
1614988800000,2021-03-06 00:00:00,EOS/USD,3.7087,3.77418521,3.6003,3.7213,2545671.3809804833,684081.20306895
1614902400000,2021-03-05 00:00:00,EOS/USD,3.75253512,3.7562,3.5591,3.705,10036517.595193336,2708911.63163113
1614816000000,2021-03-04 00:00:00,EOS/USD,3.8243,3.9286,3.6397,3.7547,8674309.505258089,2310253.68345223
1614729600000,2021-03-03 00:00:00,EOS/USD,3.6694,4.0637,3.6493,3.83169516,9825641.061907921,2564306.5670986
1614643200000,2021-03-02 00:00:00,EOS/USD,3.7071,3.8459,3.5672,3.6722,6073738.453561939,1653978.12035345
1614556800000,2021-03-01 00:00:00,EOS/USD,3.48748079,3.759,3.4596,3.7025,5429466.091432078,1466432.43522811
1614470400000,2021-02-28 00:00:00,EOS/USD,3.6656,3.701,3.2571,3.48373289,12359821.214470496,3547867.07383599
1614384000000,2021-02-27 00:00:00,EOS/USD,3.5509,3.83977421,3.54304189,3.6771,10777758.278772844,2931048.45633049
1614297600000,2021-02-26 00:00:00,EOS/USD,3.6709,3.76658787,3.3954,3.549,17318911.042379424,4879941.12211311
1614211200000,2021-02-25 00:00:00,EOS/USD,3.8862,4.0958,3.624,3.6749,12030380.675159687,3273662.05207208
1614124800000,2021-02-24 00:00:00,EOS/USD,3.8522,4.1396,3.6752,3.8909,13627558.632099861,3502418.1120306
1614038400000,2021-02-23 00:00:00,EOS/USD,4.6897,4.7135,3.1784,3.8493,83175432.26962095,21607937.09755565
1613952000000,2021-02-22 00:00:00,EOS/USD,5.0999,5.3059,4.11,4.682,59147304.64885939,12632914.27784267
1613865600000,2021-02-21 00:00:00,EOS/USD,4.8356,5.3637,4.7284,5.0936,18366217.14021918,3605743.90219475
1613779200000,2021-02-20 00:00:00,EOS/USD,5.2272,5.44,4.4797,4.8303,36859178.08244481,7630825.84569174
1613692800000,2021-02-19 00:00:00,EOS/USD,4.8203,5.3713,4.6351,5.2286,30111708.377660476,5759038.43814032
1613606400000,2021-02-18 00:00:00,EOS/USD,4.84,4.987,4.661,4.819,16399964.074717987,3403188.22882714
1613520000000,2021-02-17 00:00:00,EOS/USD,4.6636,4.8932,4.4234,4.8384,18413872.140797358,3805777.1455021
1613433600000,2021-02-16 00:00:00,EOS/USD,4.7207,4.9739,4.401,4.6504,30266252.93674692,6508311.74452669
1613347200000,2021-02-15 00:00:00,EOS/USD,5.0725,5.2413,4.1,4.7098,55741448.007811725,11835204.89358608
1613260800000,2021-02-14 00:00:00,EOS/USD,5.5501,5.6118,4.87,5.0665,41634382.99282463,8217582.74801631
1613174400000,2021-02-13 00:00:00,EOS/USD,4.7642,5.5625,4.4803,5.5625,59390269.051827244,10676902.30145209
1613088000000,2021-02-12 00:00:00,EOS/USD,4.581,4.8387,4.2284,4.75382303,28258594.262971118,5944393.4039276
1613001600000,2021-02-11 00:00:00,EOS/USD,4.1326,4.6784,4.0053,4.5811,35632069.2665089,7778059.69450763
1612915200000,2021-02-10 00:00:00,EOS/USD,4.1722,4.5336,3.6577,4.1302,51714169.22674785,12520984.26873949
1612828800000,2021-02-09 00:00:00,EOS/USD,3.608,4.3115,3.4824,4.1722,37954970.66168523,9097111.99407632
1612742400000,2021-02-08 00:00:00,EOS/USD,3.4418,3.6079,3.35,3.6079,14081829.86016917,3903054.36962476
1612656000000,2021-02-07 00:00:00,EOS/USD,3.2096,3.6,3.0303,3.4424,30130226.958642617,8752680.38538305
1612569600000,2021-02-06 00:00:00,EOS/USD,3.3115,3.32738926,3.1345,3.2145,7759187.395614302,2413808.4914028
1612483200000,2021-02-05 00:00:00,EOS/USD,3.0232,3.3764,3.0132,3.3125,16025135.509764152,4837776.75766465
1612396800000,2021-02-04 00:00:00,EOS/USD,3.07,3.15189957,2.9869,3.0271,6207202.296169138,2050544.18293718
1612310400000,2021-02-03 00:00:00,EOS/USD,3.0044,3.1483,2.99117203,3.0694,6294060.937078673,2050583.48116201
1612224000000,2021-02-02 00:00:00,EOS/USD,3.0571,3.0823,2.9613,3.0066,4335049.229657141,1441844.35231063
1612137600000,2021-02-01 00:00:00,EOS/USD,2.9353,3.279,2.8926,3.0608,17320188.95913138,5658713.06819504
1612051200000,2021-01-31 00:00:00,EOS/USD,2.9333,3.0744,2.80497588,2.9307,12727558.835222991,4342839.19719623
1611964800000,2021-01-30 00:00:00,EOS/USD,2.73385014,3.099,2.68772765,2.9329,14511656.595552491,4947886.59536721
1611878400000,2021-01-29 00:00:00,EOS/USD,2.7085,2.91,2.6513,2.72729589,8769971.40319481,3215628.87083543
1611792000000,2021-01-28 00:00:00,EOS/USD,2.5047,2.8,2.484,2.7051,6662822.820623258,2463059.70966813
1611705600000,2021-01-27 00:00:00,EOS/USD,2.6279,2.6285,2.4664,2.5041,2671311.5374087277,1066775.10379327
1611619200000,2021-01-26 00:00:00,EOS/USD,2.6458,2.6744,2.5558,2.6304,2636361.330126183,1002266.32075965
1611532800000,2021-01-25 00:00:00,EOS/USD,2.7193,2.7708,2.632,2.6497,5223902.907453938,1971507.30552664
1611446400000,2021-01-24 00:00:00,EOS/USD,2.7042,2.7776,2.6521,2.7194,3824708.149468286,1406452.94898444
1611360000000,2021-01-23 00:00:00,EOS/USD,2.6196,2.7861,2.5801,2.7044,3355657.607039136,1240814.08336013
1611273600000,2021-01-22 00:00:00,EOS/USD,2.5472,2.68,2.4255,2.6312,4169717.398600468,1584720.811265
1611187200000,2021-01-21 00:00:00,EOS/USD,2.7841,2.7860799,2.4971,2.5455,3664857.8208022006,1439739.8628176
1611100800000,2021-01-20 00:00:00,EOS/USD,2.7894,2.8261,2.6553,2.7742,4033806.1914682477,1454043.0363594
1611014400000,2021-01-19 00:00:00,EOS/USD,2.8187,2.9365,2.7874,2.7948,4958347.215671967,1774133.10994417
1610928000000,2021-01-18 00:00:00,EOS/USD,2.7711,2.8438,2.7068,2.8186,2604791.5234168223,924143.73214249
1610841600000,2021-01-17 00:00:00,EOS/USD,2.7801,2.809,2.6849,2.7687,2546691.4473470175,919814.87605989
1610755200000,2021-01-16 00:00:00,EOS/USD,2.7609,2.8849,2.7041,2.77913001,7571938.153968308,2724571.40426054
1610668800000,2021-01-15 00:00:00,EOS/USD,2.8072,2.9322,2.5804,2.7589,6618801.315712327,2399072.57084792
1610582400000,2021-01-14 00:00:00,EOS/USD,2.7763,2.85516597,2.6886,2.811,5613425.997706052,1996949.83909856
1610496000000,2021-01-13 00:00:00,EOS/USD,2.5984,2.791,2.5272,2.7663,7721851.09422727,2791400.46062512
1610409600000,2021-01-12 00:00:00,EOS/USD,2.67,2.7724,2.5332,2.5968,5290131.34597563,2037173.19238125
1610323200000,2021-01-11 00:00:00,EOS/USD,3.0681,3.0702,2.3895,2.66623703,26070695.759274453,9778086.29387855
1610236800000,2021-01-10 00:00:00,EOS/USD,3.6239,3.92,2.8529,3.0605,52075531.40409755,17015367.22891604
1610150400000,2021-01-09 00:00:00,EOS/USD,3.1041,3.74,3.0108,3.6239,20878232.062842496,5761260.53777491
1610064000000,2021-01-08 00:00:00,EOS/USD,3.1939,3.2645,2.8934,3.1112,12954041.264887469,4163680.01571338
1609977600000,2021-01-07 00:00:00,EOS/USD,3.3817,3.4558,3.0423,3.1895,19878508.279712602,6232484.17611306
1609891200000,2021-01-06 00:00:00,EOS/USD,2.891,3.4596,2.8494,3.3711,27983111.789065216,8300884.51516277
1609804800000,2021-01-05 00:00:00,EOS/USD,2.8203,2.9571,2.7102,2.891,6438088.567711272,2226941.73909072
1609718400000,2021-01-04 00:00:00,EOS/USD,2.7962,3.12,2.6,2.8203,25050813.953774188,8882322.43157614
1609632000000,2021-01-03 00:00:00,EOS/USD,2.6321,2.8566,2.578,2.7936,9256921.496441755,3313617.37415584
1609545600000,2021-01-02 00:00:00,EOS/USD,2.638,2.7227,2.559,2.6322,8141092.350050685,3092885.17211864
1609459200000,2021-01-01 00:00:00,EOS/USD,2.59762629,2.7331,2.5673,2.6411,6251022.375252843,2366825.32855736
1609372800000,2020-12-31 00:00:00,EOS/USD,2.6125,2.6537,2.5069,2.5914,6073883.881128513,2343861.95922224
1609286400000,2020-12-30 00:00:00,EOS/USD,2.6319,2.6665,2.5371,2.6122,3818530.373044603,1461806.28322663
1609200000000,2020-12-29 00:00:00,EOS/USD,2.7621,2.7875,2.4981,2.632,5499235.638100765,2089375.2424395
1609113600000,2020-12-28 00:00:00,EOS/USD,2.71640498,2.89,2.6837,2.764,5318055.062284871,1924043.07607991
1609027200000,2020-12-27 00:00:00,EOS/USD,2.6064,2.8662,2.4617,2.7106,10489393.410627598,3869768.09954534
1608940800000,2020-12-26 00:00:00,EOS/USD,2.66685296,2.6946,2.5239,2.60735112,6115845.077095556,2345616.21953531
1608854400000,2020-12-25 00:00:00,EOS/USD,2.6694,2.7448,2.5419,2.668,12845530.015908979,4814666.42275449
1608768000000,2020-12-24 00:00:00,EOS/USD,2.3089,2.6887,2.25,2.6686,19816138.83328285,7425668.45285275
1608681600000,2020-12-23 00:00:00,EOS/USD,2.8947,2.9127,1.9331,2.3111,26234147.403948247,11351368.35444085
1608595200000,2020-12-22 00:00:00,EOS/USD,2.9294,2.952,2.7637,2.8972,4379331.008262687,1511573.5911441
1608508800000,2020-12-21 00:00:00,EOS/USD,3.1241,3.27,2.8977,2.927,11982566.940790867,4093804.89948441
1608422400000,2020-12-20 00:00:00,EOS/USD,3.0511,3.32864689,3.0032,3.1303,12452662.31994381,3978105.07617283
1608336000000,2020-12-19 00:00:00,EOS/USD,3.0638,3.1251,3.0296,3.05407887,2349253.262588636,769218.26926776
1608249600000,2020-12-18 00:00:00,EOS/USD,3.042,3.13,2.9779,3.0645,3667579.9196927673,1196795.53587625
1608163200000,2020-12-17 00:00:00,EOS/USD,3.1013,3.2464,2.95171183,3.0416,38765585.277383015,12745129.29950783
1608076800000,2020-12-16 00:00:00,EOS/USD,2.867,3.1099,2.8204,3.0992,7130057.8629846405,2300612.37189747
1607990400000,2020-12-15 00:00:00,EOS/USD,2.8475,2.9056,2.8093,2.866,3164864.8916407316,1104279.4457923
1607904000000,2020-12-14 00:00:00,EOS/USD,2.8504,2.8656,2.8004,2.845,1632320.9341432005,573750.7677129
1607817600000,2020-12-13 00:00:00,EOS/USD,2.7723,2.903,2.7552,2.8531,4679555.453486024,1640165.2425383
1607731200000,2020-12-12 00:00:00,EOS/USD,2.6969,2.7898,2.6802,2.7666,1407976.8484374804,508919.55773783
1607644800000,2020-12-11 00:00:00,EOS/USD,2.7459,2.7492,2.6545,2.6961,8160910.961652119,3026931.85032162
1607558400000,2020-12-10 00:00:00,EOS/USD,2.8121,2.8142,2.7039,2.7444,1510145.8129880407,550264.47055387
1607472000000,2020-12-09 00:00:00,EOS/USD,2.8001,2.916,2.6702,2.8119,10205021.231037058,3629226.2281863
1607385600000,2020-12-08 00:00:00,EOS/USD,2.9526,2.9648,2.7442,2.8022,3291617.0491683525,1174654.57468002
1607299200000,2020-12-07 00:00:00,EOS/USD,3.0026,3.0099,2.9084,2.9538,1189744.1314703578,402784.25467884
1607212800000,2020-12-06 00:00:00,EOS/USD,3.0112,3.0347,2.912,2.9977,960437.3638749028,320391.42138136
1607126400000,2020-12-05 00:00:00,EOS/USD,2.8449,3.0121,2.8236,3.0121,1415865.6550657663,470059.31246166
1607040000000,2020-12-04 00:00:00,EOS/USD,3.081,3.15250507,2.7887,2.8461,4312923.159918898,1515380.04986434
1606953600000,2020-12-03 00:00:00,EOS/USD,3.0587,3.139,3.01280381,3.0852,1934930.1114306129,627165.21179522
1606867200000,2020-12-02 00:00:00,EOS/USD,2.9961,3.09,2.9676,3.0622,2064641.535600972,674234.71216804
1606780800000,2020-12-01 00:00:00,EOS/USD,3.2633,3.34,2.9108,3.001,11478019.025775358,3824731.43144797
1606694400000,2020-11-30 00:00:00,EOS/USD,3.0335,3.2845,2.9994,3.262,11038408.874849088,3383938.9561156
1606608000000,2020-11-29 00:00:00,EOS/USD,2.99763835,3.1,2.9052,3.0334,3665362.5435203477,1208334.72127657
1606521600000,2020-11-28 00:00:00,EOS/USD,2.8804,3.076,2.83,3.0001,5829951.745960598,1943252.47357108
1606435200000,2020-11-27 00:00:00,EOS/USD,2.9618,3.0356,2.7621,2.8777,7566932.3487020545,2629507.0190437
1606348800000,2020-11-26 00:00:00,EOS/USD,3.4248,3.5275,2.7126,2.9609,27119822.398267437,9159317.23403946
1606262400000,2020-11-25 00:00:00,EOS/USD,3.5935,3.89,3.3002,3.4248,20896585.970023144,6101549.27879676
1606176000000,2020-11-24 00:00:00,EOS/USD,3.3737,3.77,3.3281,3.5906,29656508.99508794,8259485.59992423
1606089600000,2020-11-23 00:00:00,EOS/USD,3.0609,3.3952,2.9944,3.3724,12701239.67907717,3766231.66856754
1606003200000,2020-11-22 00:00:00,EOS/USD,3.22631132,3.2945,2.9009,3.0608,9868844.737872612,3224269.71310527
1605916800000,2020-11-21 00:00:00,EOS/USD,2.7804,3.251,2.69039102,3.2195,16310261.702216998,5066085.32449666
1605830400000,2020-11-20 00:00:00,EOS/USD,2.6379,2.8285,2.6379,2.7815,5906240.532054131,2123401.23388608
1605744000000,2020-11-19 00:00:00,EOS/USD,2.6382,2.7,2.5603,2.637,2910705.2338028923,1103794.17284903
1605657600000,2020-11-18 00:00:00,EOS/USD,2.71823689,2.73299368,2.4409,2.6387,7264163.832028664,2752932.81996008
1605571200000,2020-11-17 00:00:00,EOS/USD,2.5825,2.755,2.5769,2.7183,6904020.6889027795,2539830.29426582
1605484800000,2020-11-16 00:00:00,EOS/USD,2.4954,2.6085,2.4875,2.5827,2591707.2028103913,1003487.51415588
1605398400000,2020-11-15 00:00:00,EOS/USD,2.5357,2.54718384,2.4679,2.4976,1290580.4204990102,516728.22729781
1605312000000,2020-11-14 00:00:00,EOS/USD,2.6011,2.6055,2.4937,2.5375,1987152.9943792582,783114.48054355
1605225600000,2020-11-13 00:00:00,EOS/USD,2.46461252,2.6429,2.4559,2.5967,2935319.5317819305,1130403.79396231
1605139200000,2020-11-12 00:00:00,EOS/USD,2.4999,2.50491275,2.434,2.4607,1279001.171137183,519771.2728643
1605052800000,2020-11-11 00:00:00,EOS/USD,2.502,2.54077487,2.4914,2.5019,1039670.1906457572,415552.25654333
1604966400000,2020-11-10 00:00:00,EOS/USD,2.4971,2.5278,2.4794,2.4987,708934.1172686763,283721.18192207
1604880000000,2020-11-09 00:00:00,EOS/USD,2.538,2.5599,2.4627,2.4988,1773075.1233350337,709570.64324277
1604793600000,2020-11-08 00:00:00,EOS/USD,2.4962,2.5636,2.4907,2.5409,1127939.549901526,443913.39678914
1604707200000,2020-11-07 00:00:00,EOS/USD,2.533,2.6246,2.4571,2.5014,3735141.462130989,1493220.38143879
1604620800000,2020-11-06 00:00:00,EOS/USD,2.44572442,2.54372435,2.4365,2.5301,3759363.890311836,1485855.85167062
1604534400000,2020-11-05 00:00:00,EOS/USD,2.3532,2.49141899,2.353,2.43865837,3436962.7905897433,1409366.24533831
1604448000000,2020-11-04 00:00:00,EOS/USD,2.3681,2.37552201,2.2912,2.3528,1600044.9921101774,680059.92524234
1604361600000,2020-11-03 00:00:00,EOS/USD,2.4339,2.4433,2.2225,2.3682,4511342.979762423,1904967.05504705
1604275200000,2020-11-02 00:00:00,EOS/USD,2.52,2.5526,2.4067,2.4345,1841920.04945548,756590.69601786
1604188800000,2020-11-01 00:00:00,EOS/USD,2.527,2.5403,2.46,2.5174,930242.7315690824,369525.19725474
1604102400000,2020-10-31 00:00:00,EOS/USD,2.5106,2.5651,2.5006,2.52572602,2564530.1362794517,1015363.54932094
1604016000000,2020-10-30 00:00:00,EOS/USD,2.6383,2.646,2.3948,2.5094,5089224.637917926,2028064.33327406
1603929600000,2020-10-29 00:00:00,EOS/USD,2.6524,2.6777,2.6024,2.6358,1112808.2974963814,422189.96035222
1603843200000,2020-10-28 00:00:00,EOS/USD,2.6713,2.7561,2.62067752,2.6536,2318122.7357536876,873576.55100757
1603756800000,2020-10-27 00:00:00,EOS/USD,2.6306,2.699,2.6284,2.6715,1146811.5305459388,429276.26073215
1603670400000,2020-10-26 00:00:00,EOS/USD,2.7111,2.75,2.5947,2.6329,1756561.1430025622,667158.3208639
1603584000000,2020-10-25 00:00:00,EOS/USD,2.6618,2.74,2.6229,2.7084,1334466.992287684,492714.14572725
1603497600000,2020-10-24 00:00:00,EOS/USD,2.64117018,2.6715,2.6161,2.6628,513733.2406138239,192929.71331448999
1603411200000,2020-10-23 00:00:00,EOS/USD,2.669,2.6851,2.6012,2.6411,1006250.4099395983,380996.70968142
1603324800000,2020-10-22 00:00:00,EOS/USD,2.613,2.7085,2.6097,2.67041129,1867944.7002244534,699497.00528133
1603238400000,2020-10-21 00:00:00,EOS/USD,2.5284,2.6597,2.5265,2.6142,3193091.9124216246,1221441.32523205
1603152000000,2020-10-20 00:00:00,EOS/USD,2.5798,2.5862,2.505,2.5287,650431.2939142731,257219.63614279
1603065600000,2020-10-19 00:00:00,EOS/USD,2.5489,2.6133,2.5272,2.5847,983731.5116787594,380597.94625247
1602979200000,2020-10-18 00:00:00,EOS/USD,2.5239,2.55949167,2.5225,2.548,326215.44117327983,128028.03813708
1602892800000,2020-10-17 00:00:00,EOS/USD,2.5408,2.552,2.509,2.5259,452581.9692432868,179176.51896088
1602806400000,2020-10-16 00:00:00,EOS/USD,2.5957,2.6127,2.4935,2.5387,2488949.680335702,980403.23013184
1602720000000,2020-10-15 00:00:00,EOS/USD,2.6114,2.6319,2.58677662,2.5979,1829942.660601434,704393.03306572
1602633600000,2020-10-14 00:00:00,EOS/USD,2.643,2.65504188,2.5771,2.614,955027.0052685479,365350.805382
1602547200000,2020-10-13 00:00:00,EOS/USD,2.6509,2.6671,2.61616322,2.6421,699466.3171798032,264738.77490625
1602460800000,2020-10-12 00:00:00,EOS/USD,2.6614,2.6888,2.6128,2.65,1655262.8519470138,624627.49130076
1602374400000,2020-10-11 00:00:00,EOS/USD,2.6457,2.6906896,2.6151,2.66149332,1244458.3890290156,467579.00148666
1602288000000,2020-10-10 00:00:00,EOS/USD,2.6459,2.7245,2.6378,2.6418,2345843.2297141743,887971.54580747
1602201600000,2020-10-09 00:00:00,EOS/USD,2.6086,2.6612,2.586,2.648,1238685.749665784,467781.62751729
1602115200000,2020-10-08 00:00:00,EOS/USD,2.6523,2.66,2.4901,2.6103,5386942.722211323,2063725.51898683
1602028800000,2020-10-07 00:00:00,EOS/USD,2.6987,2.7182,2.5932,2.649,3238665.275028783,1222599.19782136
1601942400000,2020-10-06 00:00:00,EOS/USD,2.532,2.9778,2.4899,2.6962,13900643.686188309,5155642.64008171
1601856000000,2020-10-05 00:00:00,EOS/USD,2.5206,2.5416,2.495699,2.53,661455.0222483884,261444.67282545
1601769600000,2020-10-04 00:00:00,EOS/USD,2.4773,2.5388,2.4701,2.5196,793145.437703819,314790.21975862
1601683200000,2020-10-03 00:00:00,EOS/USD,2.4851,2.5057,2.4735,2.4819,269177.55087059195,108456.24355155
1601596800000,2020-10-02 00:00:00,EOS/USD,2.5478,2.5618,2.4205,2.4811,2440006.3661996084,983437.33271517
1601510400000,2020-10-01 00:00:00,EOS/USD,2.5837,2.631,2.4883,2.5501,2905131.240566862,1139222.47777219
1601424000000,2020-09-30 00:00:00,EOS/USD,2.604,2.604,2.56083924,2.5798,487310.98223410477,188894.86868521
1601337600000,2020-09-29 00:00:00,EOS/USD,2.564,2.6072,2.5582,2.605,569513.2909313012,218623.14431144
1601251200000,2020-09-28 00:00:00,EOS/USD,2.5983,2.6382,2.5581,2.5664,1176975.8406424574,458609.66359198
1601164800000,2020-09-27 00:00:00,EOS/USD,2.5738,2.607,2.5296,2.595,625534.4122963867,241053.72342828
1601078400000,2020-09-26 00:00:00,EOS/USD,2.5529,2.611,2.5117,2.5708,1140180.3001639587,443511.86407498
1600992000000,2020-09-25 00:00:00,EOS/USD,2.5382,2.566,2.4671,2.5488,1584475.2630951912,621655.3919865
1600905600000,2020-09-24 00:00:00,EOS/USD,2.4467,2.5654,2.4299,2.537,845660.9778668478,333331.09099994
1600819200000,2020-09-23 00:00:00,EOS/USD,2.57342396,2.5824,2.3925,2.4442,1615912.3221361535,661121.15298918
1600732800000,2020-09-22 00:00:00,EOS/USD,2.5119,2.5913,2.49,2.5758,632303.5660618173,245478.51776606
1600646400000,2020-09-21 00:00:00,EOS/USD,2.669,2.6928,2.4944,2.5102,1920768.6182450675,765185.4904968
1600560000000,2020-09-20 00:00:00,EOS/USD,2.7041,2.7042,2.6284,2.6747,639219.8049944486,238987.47709816
1600473600000,2020-09-19 00:00:00,EOS/USD,2.697,2.7427,2.6855,2.7069,872513.18133595,322329.29969188
1600387200000,2020-09-18 00:00:00,EOS/USD,2.7442,2.7576,2.6578,2.6962,2622883.423019764,972807.44122089
