https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1632873600000,2021-09-29 00:00:00,BAT/USD,0.58206,0.60703,0.5789,0.59497,21458.00768442641,36065.69689972
1632787200000,2021-09-28 00:00:00,BAT/USD,0.60666,0.61707,0.58065,0.58079,30327.347030925008,52217.40565596
1632700800000,2021-09-27 00:00:00,BAT/USD,0.63528,0.65357,0.60896,0.61042,56953.213882984455,93301.68389467
1632614400000,2021-09-26 00:00:00,BAT/USD,0.64532,0.65432,0.5982,0.63873,39735.004460254866,62209.39122987
1632528000000,2021-09-25 00:00:00,BAT/USD,0.65427,0.65952,0.63107,0.64423,19827.272377144345,30776.69834864
1632441600000,2021-09-24 00:00:00,BAT/USD,0.7031,0.70531,0.62,0.65213,41116.525403474625,63049.58429067
1632355200000,2021-09-23 00:00:00,BAT/USD,0.68424,0.71653,0.67535,0.70277,85927.11627265175,122269.18660821
1632268800000,2021-09-22 00:00:00,BAT/USD,0.60605,0.68665,0.59753,0.68425,39183.69877266031,57265.17906125
1632182400000,2021-09-21 00:00:00,BAT/USD,0.65067,0.67447,0.59966,0.60371,69394.98562234183,114947.5503509
1632096000000,2021-09-20 00:00:00,BAT/USD,0.73996,0.73996,0.63261,0.65126,226161.5217206999,347267.63768802
1632009600000,2021-09-19 00:00:00,BAT/USD,0.75493,0.75493,0.72794,0.73831,60523.92052709043,81976.29793324
1631923200000,2021-09-18 00:00:00,BAT/USD,0.75221,0.77348,0.74272,0.75424,16521.008185992563,21904.17928775
1631836800000,2021-09-17 00:00:00,BAT/USD,0.77508,0.78039,0.7396,0.75092,103336.37488688638,137613.02786833
1631750400000,2021-09-16 00:00:00,BAT/USD,0.7941,0.80733,0.75848,0.77411,77092.07887184544,99588.0157495
1631664000000,2021-09-15 00:00:00,BAT/USD,0.77882,0.79748,0.77479,0.79289,15557.806338578934,19621.64529579
1631577600000,2021-09-14 00:00:00,BAT/USD,0.76068,0.78322,0.74863,0.77773,19246.88477495183,24747.51491514
1631491200000,2021-09-13 00:00:00,BAT/USD,0.813,0.813,0.71665,0.75375,71376.98182331254,94695.82994801
1631404800000,2021-09-12 00:00:00,BAT/USD,0.77443,0.81488,0.7613,0.81427,46405.86940917687,56990.76400847
1631318400000,2021-09-11 00:00:00,BAT/USD,0.76201,0.79547,0.75847,0.76963,65958.04815600628,85700.98379222
1631232000000,2021-09-10 00:00:00,BAT/USD,0.81397,0.839,0.73792,0.75906,68635.92553728062,90422.26640487
1631145600000,2021-09-09 00:00:00,BAT/USD,0.77424,0.84003,0.76465,0.80775,67061.30059015578,83022.34675352
1631059200000,2021-09-08 00:00:00,BAT/USD,0.78145,0.79347,0.70252,0.77771,87596.04264930643,112633.2985937
1630972800000,2021-09-07 00:00:00,BAT/USD,0.94836,0.94836,0.68568,0.7761,1218864.9661683321,1570499.89198342
1630886400000,2021-09-06 00:00:00,BAT/USD,0.97557,0.98943,0.91976,0.9601,219609.13910310244,228735.69326435
1630800000000,2021-09-05 00:00:00,BAT/USD,0.91109,1.0015,0.90924,0.98356,197838.8866855622,201145.72236118
1630713600000,2021-09-04 00:00:00,BAT/USD,0.87816,0.94953,0.87816,0.92011,295578.6497884767,321242.73161739
1630627200000,2021-09-03 00:00:00,BAT/USD,0.84,0.88723,0.83477,0.87893,339440.9381963766,386197.92042185
1630540800000,2021-09-02 00:00:00,BAT/USD,0.85807,0.87061,0.84427,0.85273,197295.63690249206,231369.40989819999
1630454400000,2021-09-01 00:00:00,BAT/USD,0.81463,0.86494,0.79972,0.86494,100509.99978900622,116204.59198211
1630368000000,2021-08-31 00:00:00,BAT/USD,0.79259,0.843,0.78306,0.81807,112230.04899067199,137188.80901472
1630281600000,2021-08-30 00:00:00,BAT/USD,0.80668,0.84576,0.7824,0.791,161928.7185098313,204713.92984808
1630195200000,2021-08-29 00:00:00,BAT/USD,0.82246,0.834,0.79552,0.81568,26510.54783007051,32501.16201215
1630108800000,2021-08-28 00:00:00,BAT/USD,0.84686,0.84709,0.809,0.81413,46678.88825386748,57335.91472353
1630022400000,2021-08-27 00:00:00,BAT/USD,0.7937,0.8446,0.76569,0.8446,122775.16106459996,145364.86036538
1629936000000,2021-08-26 00:00:00,BAT/USD,0.86319,0.86523,0.78457,0.79152,131818.84283443535,166538.86551753
1629849600000,2021-08-25 00:00:00,BAT/USD,0.82443,0.86236,0.795,0.86158,242469.2502658925,281423.95397513
1629763200000,2021-08-24 00:00:00,BAT/USD,0.89722,0.89854,0.80189,0.82733,231643.9393154884,279989.77350693
1629676800000,2021-08-23 00:00:00,BAT/USD,0.87436,0.90504,0.84815,0.89445,303431.6732330703,339238.27294211
1629590400000,2021-08-22 00:00:00,BAT/USD,0.79167,0.888,0.7822,0.86672,434822.84809914476,501687.79778838
1629504000000,2021-08-21 00:00:00,BAT/USD,0.77512,0.80318,0.76387,0.7838,158944.24588864442,202786.73882195
1629417600000,2021-08-20 00:00:00,BAT/USD,0.75323,0.78693,0.74772,0.78108,151943.27713489876,194529.7244007
1629331200000,2021-08-19 00:00:00,BAT/USD,0.72013,0.7572,0.6995,0.7572,229330.31658806265,302866.23955106
1629244800000,2021-08-18 00:00:00,BAT/USD,0.73901,0.7437,0.6994,0.71722,154308.1007195962,215147.51501575
1629158400000,2021-08-17 00:00:00,BAT/USD,0.76953,0.81383,0.73519,0.7436,122483.18700200155,164716.49677515
1629072000000,2021-08-16 00:00:00,BAT/USD,0.81758,0.825,0.77423,0.7869,150159.9921547013,190824.74539929
1628985600000,2021-08-15 00:00:00,BAT/USD,0.78,0.81821,0.75455,0.8101,121358.9757387966,149807.40123293
1628899200000,2021-08-14 00:00:00,BAT/USD,0.79091,0.79091,0.74595,0.7787,245473.30550575664,315234.75729518
1628812800000,2021-08-13 00:00:00,BAT/USD,0.71565,0.78965,0.712,0.78919,70730.11295408236,89623.68118461
1628726400000,2021-08-12 00:00:00,BAT/USD,0.74447,0.77223,0.69084,0.71277,165413.61085209082,232071.51093914
1628640000000,2021-08-11 00:00:00,BAT/USD,0.72106,0.7781,0.72106,0.73896,102710.02373374054,138992.67042024
1628553600000,2021-08-10 00:00:00,BAT/USD,0.69989,0.72294,0.69043,0.72233,117778.6039849566,163053.73442188
1628467200000,2021-08-09 00:00:00,BAT/USD,0.67509,0.70986,0.65,0.69299,124775.93111016312,180054.44683208
1628380800000,2021-08-08 00:00:00,BAT/USD,0.72218,0.729,0.66707,0.67326,70220.22236402759,104298.81823371
1628294400000,2021-08-07 00:00:00,BAT/USD,0.69216,0.73588,0.69146,0.71677,164096.2185188057,228938.45796951
1628208000000,2021-08-06 00:00:00,BAT/USD,0.67703,0.70206,0.66405,0.6919,121447.05208160139,175526.885506
1628121600000,2021-08-05 00:00:00,BAT/USD,0.66775,0.748,0.65136,0.67994,103983.02410457103,152929.70571605
1628035200000,2021-08-04 00:00:00,BAT/USD,0.63861,0.6793,0.63419,0.67266,125801.086944038,187020.3177594
1627948800000,2021-08-03 00:00:00,BAT/USD,0.65582,0.66009,0.6207,0.64161,18960.674483452927,29551.71285275
1627862400000,2021-08-02 00:00:00,BAT/USD,0.66498,0.67012,0.63894,0.65472,86437.75251106342,132022.47145507
1627776000000,2021-08-01 00:00:00,BAT/USD,0.65497,0.71939,0.64914,0.65244,440369.77381303953,674958.27020575
1627689600000,2021-07-31 00:00:00,BAT/USD,0.61071,0.65695,0.60966,0.65094,185890.05669149675,285571.72195824
1627603200000,2021-07-30 00:00:00,BAT/USD,0.60074,0.61846,0.57447,0.61517,173557.1532922711,282128.76650726
1627516800000,2021-07-29 00:00:00,BAT/USD,0.56567,0.60122,0.55893,0.59476,45556.44460451443,76596.3491232
1627430400000,2021-07-28 00:00:00,BAT/USD,0.56914,0.58543,0.55535,0.57065,75822.9990490672,132871.28546231
1627344000000,2021-07-27 00:00:00,BAT/USD,0.5517,0.57316,0.53748,0.57264,139720.90057181902,243994.30806758
1627257600000,2021-07-26 00:00:00,BAT/USD,0.5493,0.5973,0.5493,0.54977,77350.63602636207,140696.35670619
1627171200000,2021-07-25 00:00:00,BAT/USD,0.5321,0.54595,0.52377,0.5391,19824.464461714157,36773.25999205
1627084800000,2021-07-24 00:00:00,BAT/USD,0.5221,0.55557,0.52054,0.53571,52203.03500655035,97446.44491712
1626998400000,2021-07-23 00:00:00,BAT/USD,0.51901,0.52916,0.50291,0.51031,65299.59242174043,127960.63651847
1626912000000,2021-07-22 00:00:00,BAT/USD,0.50374,0.52212,0.49787,0.5071,28211.641959117354,55633.29118343
1626825600000,2021-07-21 00:00:00,BAT/USD,0.46116,0.50587,0.45802,0.50234,37357.964324038076,74367.88693721
1626739200000,2021-07-20 00:00:00,BAT/USD,0.4934,0.50119,0.45747,0.46771,164186.0101849288,351042.33432026
1626652800000,2021-07-19 00:00:00,BAT/USD,0.51351,0.51351,0.48796,0.50056,84955.82964182443,169721.57112399
1626566400000,2021-07-18 00:00:00,BAT/USD,0.54341,0.55385,0.51627,0.52054,58750.82697005433,112865.15343692
1626480000000,2021-07-17 00:00:00,BAT/USD,0.55486,0.6001,0.53156,0.53754,234915.12613697167,437018.87512924
1626393600000,2021-07-16 00:00:00,BAT/USD,0.50298,0.57657,0.49552,0.55096,380412.93427794153,690454.72317036
1626307200000,2021-07-15 00:00:00,BAT/USD,0.52603,0.53554,0.49969,0.50639,79676.67574399362,157342.51415706
1626220800000,2021-07-14 00:00:00,BAT/USD,0.53606,0.53606,0.50065,0.52918,21114.82342441026,39901.02313846
1626134400000,2021-07-13 00:00:00,BAT/USD,0.54455,0.55193,0.52865,0.535,19323.18117559085,36118.09565531
1626048000000,2021-07-12 00:00:00,BAT/USD,0.56059,0.56807,0.54088,0.54868,12704.086095112529,23153.90773331
1625961600000,2021-07-11 00:00:00,BAT/USD,0.559,0.56481,0.54855,0.56481,5426.138600973404,9607.01581235
1625875200000,2021-07-10 00:00:00,BAT/USD,0.57724,0.57724,0.54614,0.5558,11587.360336338317,20848.07545221
1625788800000,2021-07-09 00:00:00,BAT/USD,0.56839,0.5699,0.53913,0.56816,30032.816335707863,52859.78656665
1625702400000,2021-07-08 00:00:00,BAT/USD,0.6,0.60831,0.56277,0.57019,179137.0671465572,314170.83278654
1625616000000,2021-07-07 00:00:00,BAT/USD,0.5911,0.64585,0.5903,0.61686,57357.901836661884,92983.66215456
1625529600000,2021-07-06 00:00:00,BAT/USD,0.57176,0.59738,0.57176,0.5911,16314.239380453193,27599.79594054
1625443200000,2021-07-05 00:00:00,BAT/USD,0.60043,0.60043,0.55773,0.57432,24898.128638304155,43352.36216448
1625356800000,2021-07-04 00:00:00,BAT/USD,0.57283,0.6187,0.56905,0.60377,33246.2056714395,55064.35508793
1625270400000,2021-07-03 00:00:00,BAT/USD,0.57704,0.5976,0.56773,0.58909,72955.34082823516,123844.13388147
1625184000000,2021-07-02 00:00:00,BAT/USD,0.57999,0.58615,0.54757,0.56609,6322.173149671743,11168.1413727
1625097600000,2021-07-01 00:00:00,BAT/USD,0.61567,0.61567,0.56638,0.57594,288348.5908351984,500657.34422891
1625011200000,2021-06-30 00:00:00,BAT/USD,0.58557,0.61489,0.5654,0.61489,37085.757229231574,60312.83193617
1624924800000,2021-06-29 00:00:00,BAT/USD,0.56128,0.61808,0.56128,0.58761,107718.72673684965,183316.70110592002
1624838400000,2021-06-28 00:00:00,BAT/USD,0.53939,0.56864,0.533,0.5593,82749.50531494306,147951.91366877
1624752000000,2021-06-27 00:00:00,BAT/USD,0.51264,0.54224,0.50277,0.5403,141991.6966733944,262801.58555135
1624665600000,2021-06-26 00:00:00,BAT/USD,0.51567,0.528,0.48746,0.50833,60177.41980104025,118382.58572392
1624579200000,2021-06-25 00:00:00,BAT/USD,0.57273,0.59074,0.51191,0.52021,92318.52978190851,177463.96605584
1624492800000,2021-06-24 00:00:00,BAT/USD,0.55795,0.57751,0.5279,0.57327,57363.172353268674,100063.09828399999
1624406400000,2021-06-23 00:00:00,BAT/USD,0.47304,0.56331,0.4701,0.54476,174809.75998471308,320893.16393405
1624320000000,2021-06-22 00:00:00,BAT/USD,0.5096,0.53305,0.42941,0.48344,398139.13671530475,823554.39499277
1624233600000,2021-06-21 00:00:00,BAT/USD,0.60266,0.60266,0.50088,0.51067,189557.70070071076,371194.11890401
1624147200000,2021-06-20 00:00:00,BAT/USD,0.59506,0.60656,0.56166,0.59948,92569.48627130294,154416.30458281
1624060800000,2021-06-19 00:00:00,BAT/USD,0.61606,0.62837,0.58977,0.59791,42864.71774437983,71690.91961061
1623974400000,2021-06-18 00:00:00,BAT/USD,0.65544,0.65752,0.58853,0.61254,189285.92187894063,309018.05903115
1623888000000,2021-06-17 00:00:00,BAT/USD,0.66,0.68651,0.645,0.64611,140238.9771725608,217051.24076792
1623801600000,2021-06-16 00:00:00,BAT/USD,0.68904,0.69065,0.65221,0.65324,236043.99694320024,361343.45254914
1623715200000,2021-06-15 00:00:00,BAT/USD,0.6778,0.72273,0.67458,0.69249,412358.36554863554,595471.94262536
1623628800000,2021-06-14 00:00:00,BAT/USD,0.6485,0.67459,0.64131,0.66438,125999.4193080807,189649.62718336
1623542400000,2021-06-13 00:00:00,BAT/USD,0.61589,0.661,0.599,0.64922,93801.28350114154,144483.04658073
1623456000000,2021-06-12 00:00:00,BAT/USD,0.64439,0.64439,0.59398,0.61764,56518.0045729613,91506.38652445
1623369600000,2021-06-11 00:00:00,BAT/USD,0.66086,0.71414,0.64093,0.64467,137451.4368640439,213212.08814439
1623283200000,2021-06-10 00:00:00,BAT/USD,0.69752,0.70644,0.64564,0.6668,49237.53149576504,73841.52893786
1623196800000,2021-06-09 00:00:00,BAT/USD,0.67462,0.69719,0.63936,0.69516,36388.64706134867,52345.71474387
1623110400000,2021-06-08 00:00:00,BAT/USD,0.70344,0.70344,0.60847,0.67235,160737.51132616535,239068.21049478
1623024000000,2021-06-07 00:00:00,BAT/USD,0.76891,0.79743,0.69199,0.69199,79568.57905450737,114985.15737873
1622937600000,2021-06-06 00:00:00,BAT/USD,0.75065,0.7774,0.74525,0.74525,118378.50031656401,158844.01250126
1622851200000,2021-06-05 00:00:00,BAT/USD,0.75713,0.81595,0.72084,0.74696,372285.2367907202,498400.49907722
1622764800000,2021-06-04 00:00:00,BAT/USD,0.82406,0.82414,0.72108,0.764,401747.4150426535,525847.40188829
1622678400000,2021-06-03 00:00:00,BAT/USD,0.79543,0.84692,0.79199,0.83119,329768.2590930061,396742.33219
1622592000000,2021-06-02 00:00:00,BAT/USD,0.74976,0.84411,0.73529,0.80197,252517.67145126316,314871.71770922
1622505600000,2021-06-01 00:00:00,BAT/USD,0.77003,0.77003,0.7234,0.74864,135857.22869816318,181472.04089838
1622419200000,2021-05-31 00:00:00,BAT/USD,0.69769,0.76633,0.66861,0.76633,113025.82062992187,147489.75066867
1622332800000,2021-05-30 00:00:00,BAT/USD,0.66023,0.73692,0.63994,0.70039,88970.22191510034,127029.54341881
1622246400000,2021-05-29 00:00:00,BAT/USD,0.76925,0.78478,0.64194,0.67825,180922.10003159288,266748.3966555
1622160000000,2021-05-28 00:00:00,BAT/USD,0.83535,0.85202,0.70359,0.74808,328742.96923461376,439448.9482871
1622073600000,2021-05-27 00:00:00,BAT/USD,0.89194,0.93,0.7968,0.84243,162767.5482540431,193211.95619107
1621987200000,2021-05-26 00:00:00,BAT/USD,0.74741,0.88889,0.74684,0.88889,106754.08259193866,120098.19279319
1621900800000,2021-05-25 00:00:00,BAT/USD,0.7291,0.7734,0.6623,0.73384,119359.51497636604,162650.59819084
1621814400000,2021-05-24 00:00:00,BAT/USD,0.5645,0.742,0.55137,0.72133,377464.15895464853,523289.14498863
1621728000000,2021-05-23 00:00:00,BAT/USD,0.68086,0.71087,0.45745,0.56523,548389.8767288252,970206.60037299
1621641600000,2021-05-22 00:00:00,BAT/USD,0.75531,0.7636,0.6591,0.6843,156896.6320079551,229280.47933356
1621555200000,2021-05-21 00:00:00,BAT/USD,0.89118,0.91917,0.65283,0.75962,286328.76440586254,376936.84263956
1621468800000,2021-05-20 00:00:00,BAT/USD,0.74799,0.91315,0.66391,0.88034,460448.7687413085,523035.15544143
1621382400000,2021-05-19 00:00:00,BAT/USD,1.1105,1.1134,0.53991,0.74881,1423459.9432483548,1900962.78528379
1621296000000,2021-05-18 00:00:00,BAT/USD,1.0553,1.1405,1.0552,1.0941,363523.5958246043,332258.10787369
1621209600000,2021-05-17 00:00:00,BAT/USD,1.1369,1.1456,1.02,1.06,951458.1107330878,897601.9912576299
1621123200000,2021-05-16 00:00:00,BAT/USD,1.1369,1.2408,1.0879,1.1443,430912.900071989,376573.36369133
1621036800000,2021-05-15 00:00:00,BAT/USD,1.22,1.2243,1.1164,1.1431,306560.1459916348,268183.13882568
1620950400000,2021-05-14 00:00:00,BAT/USD,1.1968,1.2489,1.1845,1.2179,178314.83892692905,146411.7242195
1620864000000,2021-05-13 00:00:00,BAT/USD,1.1718,1.2519,1.0986,1.1918,374846.32476482925,314521.16526668
1620777600000,2021-05-12 00:00:00,BAT/USD,1.3974,1.4159,1.1582,1.1731,646174.8342873584,550826.72771917
1620691200000,2021-05-11 00:00:00,BAT/USD,1.3171,1.392,1.2526,1.3893,577157.2429947784,415430.24760295
1620604800000,2021-05-10 00:00:00,BAT/USD,1.4043,1.4963,1.2536,1.3127,1058944.375544579,806691.83784915
1620518400000,2021-05-09 00:00:00,BAT/USD,1.4217,1.4617,1.3348,1.4086,765258.9742003465,543276.2843961
1620432000000,2021-05-08 00:00:00,BAT/USD,1.4014,1.5121,1.3866,1.4192,246283.66689270677,173536.96934379
1620345600000,2021-05-07 00:00:00,BAT/USD,1.4189,1.59,1.3557,1.3994,654209.6346711329,467492.95031523
1620259200000,2021-05-06 00:00:00,BAT/USD,1.3751,1.4468,1.238,1.402,838427.2328366525,598022.27734426
1620172800000,2021-05-05 00:00:00,BAT/USD,1.1684,1.3723,1.1601,1.3661,637418.6929910985,466597.38891084
1620086400000,2021-05-04 00:00:00,BAT/USD,1.2854,1.2854,1.1428,1.1684,472424.4917717374,404334.55303983
1620000000000,2021-05-03 00:00:00,BAT/USD,1.2573,1.3207,1.2573,1.2929,271677.4112542515,210130.25853063
1619913600000,2021-05-02 00:00:00,BAT/USD,1.266,1.2937,1.2209,1.255,150387.69510024597,119830.8327492
1619827200000,2021-05-01 00:00:00,BAT/USD,1.265,1.3441,1.2333,1.2769,134306.62919404428,105181.79120843
1619740800000,2021-04-30 00:00:00,BAT/USD,1.1876,1.2757,1.1666,1.2595,203836.06446119997,161838.87611052
1619654400000,2021-04-29 00:00:00,BAT/USD,1.2036,1.2346,1.1572,1.189,96351.67908044971,81035.8949373
1619568000000,2021-04-28 00:00:00,BAT/USD,1.2356,1.2784,1.1531,1.2005,92715.05489097956,77230.36642314
1619481600000,2021-04-27 00:00:00,BAT/USD,1.1576,1.2461,1.1382,1.2267,285356.0242054158,232620.87242636
1619395200000,2021-04-26 00:00:00,BAT/USD,1.0279,1.17,1.0214,1.1576,159646.5317386564,137911.65492282
1619308800000,2021-04-25 00:00:00,BAT/USD,1.032,1.1043,0.9775,1.0225,177261.16920286644,173360.55667761998
1619222400000,2021-04-24 00:00:00,BAT/USD,1.1487,1.1487,1.0329,1.0329,224509.20165297232,217358.11952074
1619136000000,2021-04-23 00:00:00,BAT/USD,1.0674,1.1789,0.86511,1.175,861932.0251422033,733559.17033379
1619049600000,2021-04-22 00:00:00,BAT/USD,1.1901,1.251,1.05,1.0756,364636.82350763073,339007.83145001
1618963200000,2021-04-21 00:00:00,BAT/USD,1.2685,1.3127,1.195,1.2223,132173.725428993,108135.25765278
1618876800000,2021-04-20 00:00:00,BAT/USD,1.3116,1.3203,1.1616,1.2664,361834.35796975845,285718.85499823
1618790400000,2021-04-19 00:00:00,BAT/USD,1.3518,1.4624,1.1595,1.3159,430100.9798703505,326849.28936116
1618704000000,2021-04-18 00:00:00,BAT/USD,1.4722,1.4722,1.106,1.3422,740403.8315952902,551634.50424325
1618617600000,2021-04-17 00:00:00,BAT/USD,1.5295,1.6,1.35,1.4759,443332.10286842484,300380.85430478
1618531200000,2021-04-16 00:00:00,BAT/USD,1.5295,1.5686,1.4059,1.5239,683554.7986232947,448556.20357195
1618444800000,2021-04-15 00:00:00,BAT/USD,1.4709,1.5929,1.4402,1.5228,521142.50110970665,342226.4914038
1618358400000,2021-04-14 00:00:00,BAT/USD,1.4989,1.5945,1.25,1.465,538903.7803735546,367852.4098113
1618272000000,2021-04-13 00:00:00,BAT/USD,1.4181,1.518,1.3914,1.5013,552126.8121125204,367765.81103878
1618185600000,2021-04-12 00:00:00,BAT/USD,1.4501,1.4724,1.3887,1.418,163355.6100113699,115201.41749744
1618099200000,2021-04-11 00:00:00,BAT/USD,1.4648,1.5675,1.4104,1.4451,226899.3180217322,157012.88355251
1618012800000,2021-04-10 00:00:00,BAT/USD,1.5447,1.6208,1.3922,1.4702,645481.4609735354,439043.30089343997
1617926400000,2021-04-09 00:00:00,BAT/USD,1.295,1.6489,1.2692,1.5471,1635764.683568791,1057310.24728123
1617840000000,2021-04-08 00:00:00,BAT/USD,1.1819,1.294,1.1781,1.2794,182122.96160627189,142350.29045355
1617753600000,2021-04-07 00:00:00,BAT/USD,1.3121,1.3775,1.1503,1.186,388584.38847099297,327642.82333136
1617667200000,2021-04-06 00:00:00,BAT/USD,1.2875,1.3348,1.1669,1.3237,326576.76562574855,246715.09074998
1617580800000,2021-04-05 00:00:00,BAT/USD,1.184,1.296,1.1292,1.2809,320807.6457995326,250454.87219887
1617494400000,2021-04-04 00:00:00,BAT/USD,1.11,1.184,1.0941,1.1763,45667.52282418569,38823.023739
1617408000000,2021-04-03 00:00:00,BAT/USD,1.1921,1.2627,1.1125,1.1182,439782.7907189322,393295.28771144
1617321600000,2021-04-02 00:00:00,BAT/USD,1.1449,1.2783,1.1376,1.2039,291408.94160515955,242054.10881731
1617235200000,2021-04-01 00:00:00,BAT/USD,1.1475,1.1794,1.1215,1.1544,111224.45532735264,96348.2807756
1617148800000,2021-03-31 00:00:00,BAT/USD,1.1779,1.1787,1.0837,1.1359,149201.0223824156,131350.49069673
1617062400000,2021-03-30 00:00:00,BAT/USD,1.1351,1.2101,1.1351,1.1729,90241.57144479017,76938.84512302
1616976000000,2021-03-29 00:00:00,BAT/USD,1.12,1.1437,1.0789,1.1436,154948.76417317914,135492.09878732
1616889600000,2021-03-28 00:00:00,BAT/USD,1.0865,1.1498,1.061,1.1086,123382.64386174927,111295.90822817
1616803200000,2021-03-27 00:00:00,BAT/USD,1.0853,1.0865,1.0152,1.0854,298603.3130696663,275109.00411799
1616716800000,2021-03-26 00:00:00,BAT/USD,0.99439,1.0892,0.98281,1.0712,91270.51416453724,85203.99007145
1616630400000,2021-03-25 00:00:00,BAT/USD,0.98354,1.08,0.93008,0.9703,192212.26838603624,198095.71100282
1616544000000,2021-03-24 00:00:00,BAT/USD,1.0353,1.123,0.9476,0.98865,353678.1432756797,357738.47496655
1616457600000,2021-03-23 00:00:00,BAT/USD,1.1009,1.1196,1.0288,1.0578,133379.51497046204,126091.43029917
1616371200000,2021-03-22 00:00:00,BAT/USD,1.1313,1.209,1.0379,1.0942,161698.97211159713,147778.26001791
1616284800000,2021-03-21 00:00:00,BAT/USD,1.0842,1.1419,1.0522,1.1102,161753.71411829995,145697.8149147
1616198400000,2021-03-20 00:00:00,BAT/USD,1.18,1.2254,1.0758,1.0825,314055.3000340646,290120.36954648
1616112000000,2021-03-19 00:00:00,BAT/USD,1.1846,1.2389,1.1594,1.1804,1076777.5328935096,912214.1078393
1616025600000,2021-03-18 00:00:00,BAT/USD,1.2635,1.3775,1.1926,1.2012,783867.6849795912,652570.50031601
1615939200000,2021-03-17 00:00:00,BAT/USD,1.04,1.3625,0.94554,1.2269,2372582.346730542,1933802.54848035
1615852800000,2021-03-16 00:00:00,BAT/USD,0.7706,1.1798,0.72907,1.0249,1834284.9012619762,1789720.85204603
1615766400000,2021-03-15 00:00:00,BAT/USD,0.76625,0.80454,0.72158,0.76266,413342.2258126652,541974.43921625
1615680000000,2021-03-14 00:00:00,BAT/USD,0.81099,0.84651,0.768,0.768,255261.20917163522,332371.3661089
1615593600000,2021-03-13 00:00:00,BAT/USD,0.75441,0.83777,0.72197,0.815,311246.1385338325,381897.1024955
1615507200000,2021-03-12 00:00:00,BAT/USD,0.79741,0.8112,0.73466,0.7586,249441.65639339667,328818.42393013
1615420800000,2021-03-11 00:00:00,BAT/USD,0.82274,0.85818,0.77799,0.8083,664885.1983216463,822572.3101839
1615334400000,2021-03-10 00:00:00,BAT/USD,0.74741,0.88138,0.69523,0.82754,1399400.9547416295,1691037.23655851
1615248000000,2021-03-09 00:00:00,BAT/USD,0.74285,0.76206,0.7048,0.74476,308310.61959195975,413973.1183092
1615161600000,2021-03-08 00:00:00,BAT/USD,0.70285,0.741,0.66623,0.741,259169.14965596306,349755.93745744
1615075200000,2021-03-07 00:00:00,BAT/USD,0.66831,0.7253,0.66604,0.6933,431646.32043086825,622596.74084937
1614988800000,2021-03-06 00:00:00,BAT/USD,0.68771,0.69505,0.63585,0.66981,310344.37856917316,463331.95767333
1614902400000,2021-03-05 00:00:00,BAT/USD,0.68119,0.723,0.63989,0.67565,542504.198830944,802936.72586538
1614816000000,2021-03-04 00:00:00,BAT/USD,0.76271,0.79144,0.66427,0.69658,634189.3626942209,910432.91896727
1614729600000,2021-03-03 00:00:00,BAT/USD,0.60232,0.839,0.60232,0.77,2364924.581863436,3071330.62579667
1614643200000,2021-03-02 00:00:00,BAT/USD,0.59399,0.62862,0.55576,0.60169,224170.60275165827,372568.27062384
1614556800000,2021-03-01 00:00:00,BAT/USD,0.52901,0.5975,0.52097,0.58563,293179.8149965478,500622.94451539
1614470400000,2021-02-28 00:00:00,BAT/USD,0.51003,0.53766,0.4629,0.51981,306646.76420881634,589920.86379411
1614384000000,2021-02-27 00:00:00,BAT/USD,0.53098,0.56468,0.50308,0.51071,181529.51799284108,355445.39561168
1614297600000,2021-02-26 00:00:00,BAT/USD,0.48855,0.55238,0.4417,0.523,301876.37406896375,577201.48005538
1614211200000,2021-02-25 00:00:00,BAT/USD,0.52739,0.538,0.47657,0.48211,69705.04565334354,144583.28110461
1614124800000,2021-02-24 00:00:00,BAT/USD,0.48,0.55,0.44693,0.51161,135637.75908644198,265119.4446677
1614038400000,2021-02-23 00:00:00,BAT/USD,0.545,0.5456,0.3945,0.47818,470496.33336759603,983931.43453845
1613952000000,2021-02-22 00:00:00,BAT/USD,0.61,0.64,0.45444,0.53956,437668.77605116775,811158.67753571
1613865600000,2021-02-21 00:00:00,BAT/USD,0.57845,0.60956,0.56319,0.60751,234409.63751830527,385853.13413492
1613779200000,2021-02-20 00:00:00,BAT/USD,0.61537,0.63346,0.54498,0.57943,308839.11482497904,533005.04776242
1613692800000,2021-02-19 00:00:00,BAT/USD,0.63674,0.65472,0.59515,0.61025,241898.69509657446,396392.78180512
1613606400000,2021-02-18 00:00:00,BAT/USD,0.57726,0.64761,0.50015,0.63437,295844.22141664603,466359.09865953
1613520000000,2021-02-17 00:00:00,BAT/USD,0.55605,0.59559,0.51045,0.57314,199951.3387095798,348869.97716017
1613433600000,2021-02-16 00:00:00,BAT/USD,0.53661,0.58959,0.51422,0.55773,263124.74364223354,471777.99946611
1613347200000,2021-02-15 00:00:00,BAT/USD,0.56205,0.59456,0.45202,0.537,314617.4702093631,585879.83279211
1613260800000,2021-02-14 00:00:00,BAT/USD,0.62226,0.62429,0.54244,0.56483,348757.1969498207,617455.15810035
1613174400000,2021-02-13 00:00:00,BAT/USD,0.6345,0.69529,0.57182,0.619,690832.2878813703,1116045.6993237
