https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETC
1519257600,2018-02-22 00:00:00,ETC/USD,34.4,35.89,29.96,31.32,58695626.45,1806528.92
1519171200,2018-02-21 00:00:00,ETC/USD,36.58,38.44,32.88,34.4,65896462.43,1857553.24
1519084800,2018-02-20 00:00:00,ETC/USD,38.38,42.85,35.82,36.58,84654753.25,2109623.85
1518998400,2018-02-19 00:00:00,ETC/USD,34.27,39.8,33.0,38.38,74383138.57,1990232.16
1518912000,2018-02-18 00:00:00,ETC/USD,34.66,34.72,30.61,34.27,29544247.44,896557.68
1518825600,2018-02-17 00:00:00,ETC/USD,34.62,35.0,33.77,34.66,16908419.42,490702.26
1518739200,2018-02-16 00:00:00,ETC/USD,33.67,34.94,32.13,34.62,22181960.22,660913.31
1518652800,2018-02-15 00:00:00,ETC/USD,34.65,35.27,31.97,33.67,36352012.05,1078131.08
1518566400,2018-02-14 00:00:00,ETC/USD,33.16,35.9,32.6,34.65,69215934.16,2030125.8
1518480000,2018-02-13 00:00:00,ETC/USD,29.48,34.16,27.78,33.16,79859090.61,2559384.45
1518393600,2018-02-12 00:00:00,ETC/USD,23.73,29.99,23.73,29.48,42325617.4,1550739.48
1518307200,2018-02-11 00:00:00,ETC/USD,24.05,25.8,21.0,23.73,25684135.02,1081804.0
1518220800,2018-02-10 00:00:00,ETC/USD,25.7,26.25,22.43,24.05,18404009.16,749315.86
1518134400,2018-02-09 00:00:00,ETC/USD,21.73,26.25,20.79,25.7,22258934.81,933189.63
1518048000,2018-02-08 00:00:00,ETC/USD,18.11,21.99,18.08,21.73,11048809.24,541391.14
1517961600,2018-02-07 00:00:00,ETC/USD,19.11,20.39,17.24,18.11,11361940.16,595925.88
1517875200,2018-02-06 00:00:00,ETC/USD,16.55,19.35,14.0,19.11,21141061.49,1303570.02
1517788800,2018-02-05 00:00:00,ETC/USD,20.78,21.27,15.6,16.55,15428831.56,857941.26
1517702400,2018-02-04 00:00:00,ETC/USD,24.29,24.89,19.44,20.78,11776486.71,541015.62
1517616000,2018-02-03 00:00:00,ETC/USD,23.22,25.04,20.68,24.29,11584561.09,492560.45
1517529600,2018-02-02 00:00:00,ETC/USD,25.02,25.11,18.6,23.22,23332462.74,1056982.67
1517443200,2018-02-01 00:00:00,ETC/USD,28.83,28.89,23.81,25.02,15609375.97,601464.77
1517356800,2018-01-31 00:00:00,ETC/USD,27.12,28.83,25.98,28.83,14164271.44,518922.38
1517270400,2018-01-30 00:00:00,ETC/USD,31.21,31.3,26.6,27.12,21865309.81,764588.27
1517184000,2018-01-29 00:00:00,ETC/USD,32.43,33.25,30.27,31.21,12493101.42,396921.45
1517097600,2018-01-28 00:00:00,ETC/USD,29.6,33.97,29.45,32.43,18444520.54,576020.0
1517011200,2018-01-27 00:00:00,ETC/USD,28.68,30.25,28.01,29.6,9141453.48,314515.21
1516924800,2018-01-26 00:00:00,ETC/USD,29.0,29.6,26.46,28.68,13115583.0,471454.45
1516838400,2018-01-25 00:00:00,ETC/USD,29.64,30.3,28.56,29.0,8849674.08,300772.34
1516752000,2018-01-24 00:00:00,ETC/USD,28.14,30.36,27.64,29.64,12372161.96,427392.89
1516665600,2018-01-23 00:00:00,ETC/USD,29.09,30.48,25.96,28.14,20609080.69,729168.45
1516579200,2018-01-22 00:00:00,ETC/USD,30.28,32.7,26.44,29.09,24368762.65,825899.39
1516492800,2018-01-21 00:00:00,ETC/USD,34.9,36.0,28.69,30.28,27252842.1,868910.1
1516406400,2018-01-20 00:00:00,ETC/USD,31.63,35.5,31.46,34.9,23817386.22,708923.62
1516320000,2018-01-19 00:00:00,ETC/USD,29.44,34.0,28.15,31.65,29900889.62,953732.86
1516233600,2018-01-18 00:00:00,ETC/USD,28.91,32.55,27.43,29.44,40314285.01,1335750.55
1516147200,2018-01-17 00:00:00,ETC/USD,27.67,30.2,22.0,28.91,49866456.39,1889997.81
1516060800,2018-01-16 00:00:00,ETC/USD,39.93,40.25,22.2,27.67,85218290.82,2690666.07
1515974400,2018-01-15 00:00:00,ETC/USD,42.42,43.98,39.58,39.93,37432479.42,896600.01
1515888000,2018-01-14 00:00:00,ETC/USD,42.3,46.98,39.1,42.42,99800019.39,2305431.35
1515801600,2018-01-13 00:00:00,ETC/USD,35.82,42.5,35.02,42.3,56260502.41,1420337.86
1515715200,2018-01-12 00:00:00,ETC/USD,32.4,36.89,31.01,35.82,28894619.29,848155.43
1515628800,2018-01-11 00:00:00,ETC/USD,36.34,37.7,29.63,32.4,37362484.38,1122190.1
1515542400,2018-01-10 00:00:00,ETC/USD,37.42,38.75,33.51,36.34,53038680.09,1441717.88
1515456000,2018-01-09 00:00:00,ETC/USD,33.71,38.48,31.03,37.42,37612758.06,1088191.7
1515369600,2018-01-08 00:00:00,ETC/USD,35.4,38.56,28.25,33.71,54911137.27,1611097.9
1515283200,2018-01-07 00:00:00,ETC/USD,33.95,36.1,33.91,35.4,27665592.82,790528.91
1515196800,2018-01-06 00:00:00,ETC/USD,31.1,34.49,30.71,33.95,23631697.59,718463.28
1515110400,2018-01-05 00:00:00,ETC/USD,33.65,35.29,30.33,31.1,35251896.89,1063527.09
1515024000,2018-01-04 00:00:00,ETC/USD,33.09,37.1,30.7,33.65,49186004.14,1443744.52
1514937600,2018-01-03 00:00:00,ETC/USD,31.8,33.79,29.83,33.09,24224586.39,766594.48
1514851200,2018-01-02 00:00:00,ETC/USD,29.2,34.39,29.12,31.8,39810425.1,1255614.99
1514764800,2018-01-01 00:00:00,ETC/USD,25.9,31.75,25.03,29.2,38376211.68,1301952.74
1514678400,2017-12-31 00:00:00,ETC/USD,23.66,26.55,23.5,25.9,10382323.3,413269.47
1514592000,2017-12-30 00:00:00,ETC/USD,27.21,27.32,22.6,23.66,20840546.98,843005.6
1514505600,2017-12-29 00:00:00,ETC/USD,26.87,28.68,25.8,27.21,15349367.28,559176.56
1514419200,2017-12-28 00:00:00,ETC/USD,28.7,28.97,24.88,26.87,14862985.22,565056.63
1514332800,2017-12-27 00:00:00,ETC/USD,29.94,30.76,27.39,28.7,15872584.07,541223.8
1514246400,2017-12-26 00:00:00,ETC/USD,28.46,30.5,28.38,29.94,15151738.87,514617.61
1514160000,2017-12-25 00:00:00,ETC/USD,27.42,29.38,26.53,28.46,14448844.5,515795.52
1514073600,2017-12-24 00:00:00,ETC/USD,28.36,28.68,23.4,27.42,26227061.47,1004767.68
1513987200,2017-12-23 00:00:00,ETC/USD,27.09,31.26,26.58,28.36,29086624.72,987938.76
1513900800,2017-12-22 00:00:00,ETC/USD,37.18,37.66,15.2,27.09,94706393.96,3501695.11
1513814400,2017-12-21 00:00:00,ETC/USD,39.0,43.0,35.46,37.18,52576954.48,1345993.78
1513728000,2017-12-20 00:00:00,ETC/USD,37.42,41.5,34.13,39.0,71358291.98,1867711.63
1513641600,2017-12-19 00:00:00,ETC/USD,38.03,42.94,35.97,37.42,86521844.01,2200589.99
1513555200,2017-12-18 00:00:00,ETC/USD,33.99,40.7,31.05,38.03,75837973.77,2079372.06
1513468800,2017-12-17 00:00:00,ETC/USD,33.7,35.9,33.25,33.99,25390427.08,741604.59
1513382400,2017-12-16 00:00:00,ETC/USD,31.5,37.78,30.21,33.7,70644926.24,2028688.1
1513296000,2017-12-15 00:00:00,ETC/USD,31.38,32.55,26.45,31.5,39529058.75,1330710.62
1513209600,2017-12-14 00:00:00,ETC/USD,29.08,34.18,28.7,31.38,49691172.57,1593108.67
1513123200,2017-12-13 00:00:00,ETC/USD,29.78,34.49,26.18,29.08,61322650.4,2029505.08
1513036800,2017-12-12 00:00:00,ETC/USD,27.25,32.6,26.62,29.78,39293550.14,1367382.76
1512950400,2017-12-11 00:00:00,ETC/USD,25.24,28.54,25.24,27.25,24923884.27,916891.27
1512864000,2017-12-10 00:00:00,ETC/USD,27.69,27.78,23.13,25.24,22679103.11,897624.58
1512777600,2017-12-09 00:00:00,ETC/USD,27.76,31.28,24.69,27.69,45264411.17,1624436.52
1512691200,2017-12-08 00:00:00,ETC/USD,23.34,27.85,22.08,27.65,31032424.92,1256579.94
1512604800,2017-12-07 00:00:00,ETC/USD,24.87,27.4,23.13,23.34,19324606.15,778855.17
1512518400,2017-12-06 00:00:00,ETC/USD,27.9,28.15,23.7,24.86,22722131.91,856707.81
1512432000,2017-12-05 00:00:00,ETC/USD,29.24,29.49,27.75,27.9,14816012.22,518682.46
1512345600,2017-12-04 00:00:00,ETC/USD,28.9,29.75,27.33,29.24,10424495.36,363339.25
1512259200,2017-12-03 00:00:00,ETC/USD,28.87,31.0,27.4,28.9,17093039.7,580884.35
1512172800,2017-12-02 00:00:00,ETC/USD,29.77,30.76,28.01,28.87,17938485.57,608656.81
1512086400,2017-12-01 00:00:00,ETC/USD,26.0,30.5,24.09,29.77,27159180.85,996308.2
1512000000,2017-11-30 00:00:00,ETC/USD,24.3,27.0,21.33,26.13,31930153.76,1293608.11
1511913600,2017-11-29 00:00:00,ETC/USD,31.4,31.71,21.27,24.3,38886089.84,1398324.76
1511827200,2017-11-28 00:00:00,ETC/USD,24.68,32.89,24.53,31.4,50286695.95,1692042.79
1511740800,2017-11-27 00:00:00,ETC/USD,21.81,25.84,20.82,24.68,27065673.44,1144980.97
1511654400,2017-11-26 00:00:00,ETC/USD,21.34,21.81,21.34,21.81,2664.16,122.67
1511568000,2017-11-25 00:00:00,ETC/USD,20.93,22.74,20.0,21.34,20716524.07,971691.35
1511481600,2017-11-24 00:00:00,ETC/USD,17.93,21.3,17.59,20.93,19360123.78,1008284.14
1511395200,2017-11-23 00:00:00,ETC/USD,17.96,18.85,17.61,17.93,9163803.12,501979.0
1511308800,2017-11-22 00:00:00,ETC/USD,17.61,18.18,17.56,17.96,4722221.13,264629.68
1511222400,2017-11-21 00:00:00,ETC/USD,18.51,18.7,17.0,17.61,9771230.08,543173.46
1511136000,2017-11-20 00:00:00,ETC/USD,17.96,18.89,17.91,18.51,9863069.32,532986.41
1511049600,2017-11-19 00:00:00,ETC/USD,17.63,18.2,17.45,17.96,6056776.55,339514.43
1510963200,2017-11-18 00:00:00,ETC/USD,17.09,18.34,16.7,17.63,9124303.03,520440.62
1510876800,2017-11-17 00:00:00,ETC/USD,16.82,17.8,16.48,17.09,11189955.33,654975.41
1510790400,2017-11-16 00:00:00,ETC/USD,17.16,17.18,16.1,16.82,10024501.15,599337.86
1510704000,2017-11-15 00:00:00,ETC/USD,17.41,17.86,16.5,17.16,7251754.99,423403.9
1510617600,2017-11-14 00:00:00,ETC/USD,15.86,18.4,15.79,17.41,19071795.72,1113494.37
1510531200,2017-11-13 00:00:00,ETC/USD,14.54,16.36,14.11,15.86,13645014.07,898241.56
1510444800,2017-11-12 00:00:00,ETC/USD,19.1,21.4,14.4,14.54,32553193.3,1830057.77
1510358400,2017-11-11 00:00:00,ETC/USD,14.39,19.48,14.15,19.1,31647787.17,1845179.83
1510272000,2017-11-10 00:00:00,ETC/USD,14.11,15.41,13.49,14.39,18036778.05,1243327.79
1510185600,2017-11-09 00:00:00,ETC/USD,13.92,14.53,13.75,14.11,6369004.56,450531.55
1510099200,2017-11-08 00:00:00,ETC/USD,13.54,14.3,13.5,13.92,7454210.48,538383.74
1510012800,2017-11-07 00:00:00,ETC/USD,13.84,14.72,13.14,13.54,9158881.17,660451.55
1509926400,2017-11-06 00:00:00,ETC/USD,13.11,15.26,12.91,13.84,23703531.64,1662361.89
1509840000,2017-11-05 00:00:00,ETC/USD,11.78,14.24,11.52,13.11,25273250.17,1903127.23
1509753600,2017-11-04 00:00:00,ETC/USD,12.28,12.52,11.25,11.78,8205660.46,691767.87
1509667200,2017-11-03 00:00:00,ETC/USD,9.989,12.6,9.94,12.28,10051007.76,883949.02
1509580800,2017-11-02 00:00:00,ETC/USD,10.13,10.26,9.5,9.989,3330627.28,335966.6
1509494400,2017-11-01 00:00:00,ETC/USD,10.5,10.61,10.1,10.13,2248571.98,215956.6
1509408000,2017-10-31 00:00:00,ETC/USD,10.8,10.89,10.5,10.5,1711831.0,160538.5
1509321600,2017-10-30 00:00:00,ETC/USD,10.81,11.0,10.67,10.8,1052862.74,97186.12
1509235200,2017-10-29 00:00:00,ETC/USD,10.37,11.17,10.37,10.81,2801025.97,260022.01
1509148800,2017-10-28 00:00:00,ETC/USD,10.29,10.5,9.9,10.37,1662140.66,162897.98
1509062400,2017-10-27 00:00:00,ETC/USD,10.39,10.65,9.713,10.29,4258179.49,415375.28
1508976000,2017-10-26 00:00:00,ETC/USD,10.47,10.68,10.26,10.39,1032223.51,98705.65
1508889600,2017-10-25 00:00:00,ETC/USD,10.44,10.6,10.12,10.47,1783902.32,172663.73
1508803200,2017-10-24 00:00:00,ETC/USD,10.06,11.11,9.601,10.44,4216178.67,397507.79
1508716800,2017-10-23 00:00:00,ETC/USD,10.66,10.66,9.632,10.06,5776546.33,572453.52
1508630400,2017-10-22 00:00:00,ETC/USD,10.84,11.2,10.5,10.66,1603537.59,148239.85
1508544000,2017-10-21 00:00:00,ETC/USD,11.08,11.27,10.64,10.84,1442189.74,132670.29
1508457600,2017-10-20 00:00:00,ETC/USD,11.29,11.5,11.08,11.08,2015876.86,179108.97
1508371200,2017-10-19 00:00:00,ETC/USD,11.44,11.5,11.1,11.29,1475436.67,130524.51
1508284800,2017-10-18 00:00:00,ETC/USD,11.85,11.85,10.61,11.44,3133595.23,279458.22
1508198400,2017-10-17 00:00:00,ETC/USD,11.95,12.48,11.53,11.85,3236695.09,269733.83
1508112000,2017-10-16 00:00:00,ETC/USD,11.95,12.21,11.78,11.95,1936061.17,161632.61
1508025600,2017-10-15 00:00:00,ETC/USD,12.2,12.5,11.52,11.95,2210214.05,184717.4
1507939200,2017-10-14 00:00:00,ETC/USD,12.07,12.52,11.84,12.2,1942588.13,159435.62
1507852800,2017-10-13 00:00:00,ETC/USD,11.74,12.4,11.3,12.07,4598523.23,388075.66
1507766400,2017-10-12 00:00:00,ETC/USD,11.45,11.99,11.34,11.74,3366520.93,287649.41
1507680000,2017-10-11 00:00:00,ETC/USD,11.4,11.54,11.25,11.45,1319513.57,115898.51
1507593600,2017-10-10 00:00:00,ETC/USD,11.47,11.69,11.25,11.4,2084654.57,182178.6
1507507200,2017-10-09 00:00:00,ETC/USD,12.12,12.19,10.83,11.47,2306938.87,199214.23
1507420800,2017-10-08 00:00:00,ETC/USD,12.39,12.58,12.08,12.12,1448588.23,117349.45
1507334400,2017-10-07 00:00:00,ETC/USD,12.33,12.58,12.03,12.39,1832705.19,149582.08
1507248000,2017-10-06 00:00:00,ETC/USD,11.96,12.42,11.89,12.33,1254046.21,102672.18
1507161600,2017-10-05 00:00:00,ETC/USD,11.79,12.11,11.51,11.96,1355959.24,114699.17
1507075200,2017-10-04 00:00:00,ETC/USD,12.33,12.4,11.75,11.79,1924821.07,159766.8
1506988800,2017-10-03 00:00:00,ETC/USD,12.41,12.54,11.78,12.33,1777717.2,147343.98
1506902400,2017-10-02 00:00:00,ETC/USD,12.91,13.0,12.33,12.41,2112815.51,166460.17
1506816000,2017-10-01 00:00:00,ETC/USD,13.24,13.25,12.62,12.91,2216712.96,171751.9
1506729600,2017-09-30 00:00:00,ETC/USD,12.72,13.6,12.68,13.24,3210375.93,241503.8
1506643200,2017-09-29 00:00:00,ETC/USD,13.22,13.74,12.11,12.72,6718492.47,527542.22
1506556800,2017-09-28 00:00:00,ETC/USD,12.96,13.95,12.65,13.22,9059592.16,688797.26
1506470400,2017-09-27 00:00:00,ETC/USD,11.48,13.3,11.41,12.96,8987162.24,724805.09
1506384000,2017-09-26 00:00:00,ETC/USD,11.0,12.19,10.77,11.48,5222944.29,449421.86
1506297600,2017-09-25 00:00:00,ETC/USD,10.4,11.15,10.37,11.0,3082252.99,284570.59
1506211200,2017-09-24 00:00:00,ETC/USD,10.59,10.71,10.25,10.4,2263428.79,215621.29
1506124800,2017-09-23 00:00:00,ETC/USD,10.12,10.87,10.02,10.59,3679936.92,351360.56
1506038400,2017-09-22 00:00:00,ETC/USD,10.02,10.66,9.757,10.12,3030368.48,300251.54
1505952000,2017-09-21 00:00:00,ETC/USD,11.22,11.29,10.02,10.02,4986579.1,474023.03
1505865600,2017-09-20 00:00:00,ETC/USD,11.53,11.81,11.06,11.22,3776883.17,328667.15
1505779200,2017-09-19 00:00:00,ETC/USD,12.05,12.27,11.21,11.53,4385045.56,376906.9
1505692800,2017-09-18 00:00:00,ETC/USD,11.02,12.19,11.02,12.05,7444609.35,629379.02
1505606400,2017-09-17 00:00:00,ETC/USD,11.17,11.4,10.25,11.02,2071866.48,190197.29
1505520000,2017-09-16 00:00:00,ETC/USD,11.42,12.3,10.77,11.17,4100320.66,357236.8
1505433600,2017-09-15 00:00:00,ETC/USD,10.18,12.25,8.3,11.42,21716489.4,2083451.36
1505347200,2017-09-14 00:00:00,ETC/USD,14.13,14.5,10.18,10.18,11495353.76,956188.78
1505260800,2017-09-13 00:00:00,ETC/USD,15.0,15.07,13.5,14.13,5582827.37,394712.1
1505174400,2017-09-12 00:00:00,ETC/USD,15.24,16.24,14.84,15.0,4236293.04,272996.22
1505088000,2017-09-11 00:00:00,ETC/USD,15.24,16.0,14.8,15.24,3869848.37,251836.71
1505001600,2017-09-10 00:00:00,ETC/USD,16.32,16.32,14.25,15.24,6413913.7,423316.88
1504915200,2017-09-09 00:00:00,ETC/USD,16.72,16.76,15.0,16.32,4985775.35,315056.29
1504828800,2017-09-08 00:00:00,ETC/USD,18.44,18.73,15.9,16.72,7640091.42,441927.34
1504742400,2017-09-07 00:00:00,ETC/USD,19.24,19.31,17.88,18.44,6631656.21,357854.43
1504656000,2017-09-06 00:00:00,ETC/USD,17.03,19.49,16.97,19.24,11016684.08,608598.29
1504569600,2017-09-05 00:00:00,ETC/USD,16.4,17.41,15.25,17.03,9537018.33,584311.95
1504483200,2017-09-04 00:00:00,ETC/USD,19.13,19.23,15.72,16.4,13617765.7,809076.7
1504396800,2017-09-03 00:00:00,ETC/USD,19.88,20.85,18.25,19.13,9480696.74,487746.78
1504310400,2017-09-02 00:00:00,ETC/USD,22.51,24.45,18.0,19.88,29547591.88,1419595.95
1504224000,2017-09-01 00:00:00,ETC/USD,16.79,22.9,16.1,22.51,33569014.92,1685915.98
1504137600,2017-08-31 00:00:00,ETC/USD,15.96,16.95,15.85,16.79,5092551.65,310933.88
1504051200,2017-08-30 00:00:00,ETC/USD,15.92,16.1,15.71,15.96,2372805.29,149431.54
1503964800,2017-08-29 00:00:00,ETC/USD,15.73,16.12,15.37,15.92,2902133.71,183437.79
1503878400,2017-08-28 00:00:00,ETC/USD,16.03,16.46,15.5,15.73,3430357.33,216671.2
1503792000,2017-08-27 00:00:00,ETC/USD,15.28,16.36,15.14,16.03,5269725.8,332693.51
1503705600,2017-08-26 00:00:00,ETC/USD,15.15,15.34,14.8,15.28,1666160.28,110523.32
1503619200,2017-08-25 00:00:00,ETC/USD,15.09,15.67,15.0,15.15,2422643.29,158879.4
1503532800,2017-08-24 00:00:00,ETC/USD,15.28,16.0,15.0,15.09,3726491.81,241509.74
1503446400,2017-08-23 00:00:00,ETC/USD,14.43,16.7,14.15,15.28,12538482.19,798805.94
1503360000,2017-08-22 00:00:00,ETC/USD,14.65,15.1,13.35,14.43,4017721.95,283562.67
1503273600,2017-08-21 00:00:00,ETC/USD,13.8,15.2,13.7,14.65,5186426.73,361047.9
1503187200,2017-08-20 00:00:00,ETC/USD,13.53,14.17,13.27,13.8,1874021.46,135854.35
1503100800,2017-08-19 00:00:00,ETC/USD,13.46,13.99,13.03,13.53,1771630.06,131589.14
1503014400,2017-08-18 00:00:00,ETC/USD,13.79,14.49,11.69,13.46,3006999.17,221983.19
1502928000,2017-08-17 00:00:00,ETC/USD,14.04,14.25,13.5,13.79,1500248.0,108137.15
1502841600,2017-08-16 00:00:00,ETC/USD,13.41,14.4,13.15,14.04,2637021.28,190551.98
1502755200,2017-08-15 00:00:00,ETC/USD,14.0,14.11,13.01,13.41,2084637.77,155102.63
1502668800,2017-08-14 00:00:00,ETC/USD,14.12,14.54,13.7,14.0,2371822.44,167987.42
1502582400,2017-08-13 00:00:00,ETC/USD,14.6,14.7,13.74,14.12,2630985.59,185413.44
1502496000,2017-08-12 00:00:00,ETC/USD,15.14,15.32,14.37,14.6,1996539.26,133961.01
1502409600,2017-08-11 00:00:00,ETC/USD,15.16,15.58,14.82,15.14,1801987.94,118816.4
1502323200,2017-08-10 00:00:00,ETC/USD,15.31,15.68,15.05,15.16,1819876.36,118736.2
1502236800,2017-08-09 00:00:00,ETC/USD,15.9,16.27,15.08,15.31,2559581.78,163099.07
1502150400,2017-08-08 00:00:00,ETC/USD,15.22,16.09,15.11,15.9,3303425.41,213660.99
1502064000,2017-08-07 00:00:00,ETC/USD,15.41,15.56,14.9,15.22,2760657.44,181898.45
1501977600,2017-08-06 00:00:00,ETC/USD,15.65,16.18,15.23,15.41,1659200.69,106129.87
1501891200,2017-08-05 00:00:00,ETC/USD,14.84,15.92,14.51,15.65,7158918.52,469651.81
1501804800,2017-08-04 00:00:00,ETC/USD,15.25,15.32,14.75,14.84,1942507.02,129271.1
1501718400,2017-08-03 00:00:00,ETC/USD,14.49,15.45,14.38,15.25,2730412.11,181492.18
1501632000,2017-08-02 00:00:00,ETC/USD,14.59,15.28,14.2,14.49,2336551.22,159252.42
1501545600,2017-08-01 00:00:00,ETC/USD,13.81,14.8,13.38,14.59,4729313.71,334607.43
1501459200,2017-07-31 00:00:00,ETC/USD,13.7,13.99,13.3,13.81,4093382.87,300442.12
1501372800,2017-07-30 00:00:00,ETC/USD,14.26,14.47,13.46,13.7,10640631.47,772969.32
1501286400,2017-07-29 00:00:00,ETC/USD,13.92,14.47,13.15,14.26,1601048.6,116904.71
1501200000,2017-07-28 00:00:00,ETC/USD,14.46,14.67,13.7,13.92,1667948.62,118188.72
1501113600,2017-07-27 00:00:00,ETC/USD,14.65,14.84,14.28,14.46,1893839.31,130180.94
1501027200,2017-07-26 00:00:00,ETC/USD,14.66,14.85,14.0,14.65,1621284.48,112788.36
1500940800,2017-07-25 00:00:00,ETC/USD,16.0,16.13,14.15,14.66,2748271.74,184630.25
1500854400,2017-07-24 00:00:00,ETC/USD,16.1,16.35,15.75,16.0,1126061.77,70145.9
1500768000,2017-07-23 00:00:00,ETC/USD,16.79,16.88,15.6,16.1,2074160.28,127875.93
1500681600,2017-07-22 00:00:00,ETC/USD,16.04,16.98,15.93,16.79,1771417.0,107261.07
1500595200,2017-07-21 00:00:00,ETC/USD,16.12,17.61,15.56,16.04,5474120.0,333339.56
1500508800,2017-07-20 00:00:00,ETC/USD,14.13,16.25,14.13,16.12,5746298.88,370667.55
1500422400,2017-07-19 00:00:00,ETC/USD,15.72,16.09,14.01,14.13,3235159.61,214186.23
1500336000,2017-07-18 00:00:00,ETC/USD,15.06,16.29,14.5,15.72,6387357.19,414009.21
1500249600,2017-07-17 00:00:00,ETC/USD,14.01,15.55,14.0,15.06,5311387.61,358284.7
1500163200,2017-07-16 00:00:00,ETC/USD,14.7,15.49,12.71,14.01,8540400.11,619209.86
1500076800,2017-07-15 00:00:00,ETC/USD,16.94,17.0,14.6,14.7,6530971.78,423547.26
1499990400,2017-07-14 00:00:00,ETC/USD,17.45,17.8,15.78,16.94,6343048.2,378943.76
1499904000,2017-07-13 00:00:00,ETC/USD,18.84,19.5,16.22,17.45,8635701.28,482768.87
1499817600,2017-07-12 00:00:00,ETC/USD,13.87,19.25,13.12,18.84,17101764.46,987477.92
1499731200,2017-07-11 00:00:00,ETC/USD,14.1,15.2,12.34,13.87,6109004.21,446754.16
1499644800,2017-07-10 00:00:00,ETC/USD,15.43,16.71,13.28,14.1,5396576.72,357627.76
1499558400,2017-07-09 00:00:00,ETC/USD,16.33,16.79,15.4,15.43,2220313.74,139241.0
1499472000,2017-07-08 00:00:00,ETC/USD,15.97,16.33,14.79,16.33,3077963.65,198238.72
1499385600,2017-07-07 00:00:00,ETC/USD,17.44,17.67,15.79,15.97,2394722.31,144097.75
1499299200,2017-07-06 00:00:00,ETC/USD,17.34,17.62,16.75,17.44,1815602.13,105527.52
1499212800,2017-07-05 00:00:00,ETC/USD,17.31,17.5,16.67,17.34,1796510.61,104894.14
1499126400,2017-07-04 00:00:00,ETC/USD,17.15,18.1,17.0,17.31,2329179.22,132552.51
1499040000,2017-07-03 00:00:00,ETC/USD,17.07,17.7,16.5,17.15,2142607.87,125362.99
1498953600,2017-07-02 00:00:00,ETC/USD,16.06,17.15,15.65,17.07,2155728.51,130540.29
1498867200,2017-07-01 00:00:00,ETC/USD,17.21,17.32,15.51,16.06,2378883.43,145339.71
1498780800,2017-06-30 00:00:00,ETC/USD,17.53,18.3,16.9,17.21,2174949.18,122335.57
1498694400,2017-06-29 00:00:00,ETC/USD,18.45,18.65,16.92,17.53,3811437.86,214039.14
1498608000,2017-06-28 00:00:00,ETC/USD,18.0,18.68,16.66,18.45,6260407.95,351569.51
1498521600,2017-06-27 00:00:00,ETC/USD,17.48,18.18,14.25,18.0,10541741.0,639215.91
1498435200,2017-06-26 00:00:00,ETC/USD,18.4,19.54,15.07,17.48,11093547.11,656183.05
1498348800,2017-06-25 00:00:00,ETC/USD,18.06,21.13,17.1,18.4,9506959.54,494497.69
1498262400,2017-06-24 00:00:00,ETC/USD,19.65,19.73,17.5,18.06,3252447.77,176701.86
1498176000,2017-06-23 00:00:00,ETC/USD,19.31,20.34,19.2,19.65,2366769.9,119789.23
1498089600,2017-06-22 00:00:00,ETC/USD,19.06,19.64,18.06,19.31,3599348.83,190297.35
1498003200,2017-06-21 00:00:00,ETC/USD,20.55,20.81,17.61,19.06,7679096.88,398994.48
1497916800,2017-06-20 00:00:00,ETC/USD,21.47,21.75,19.7,20.55,4672524.35,224087.52
1497830400,2017-06-19 00:00:00,ETC/USD,20.02,22.2,20.01,21.47,6049400.47,282798.94
1497744000,2017-06-18 00:00:00,ETC/USD,21.63,23.3,19.38,20.02,11715263.0,552317.78
1497657600,2017-06-17 00:00:00,ETC/USD,16.93,22.46,16.5,21.63,8324863.15,426369.27
1497571200,2017-06-16 00:00:00,ETC/USD,16.74,17.4,15.74,16.93,4188146.96,249888.09
1497484800,2017-06-15 00:00:00,ETC/USD,17.25,17.59,13.42,16.74,10240377.77,661964.75
1497398400,2017-06-14 00:00:00,ETC/USD,19.95,20.5,16.3,17.25,8482935.23,461804.22
1497312000,2017-06-13 00:00:00,ETC/USD,18.99,20.23,18.35,19.95,6525828.88,336700.49
1497225600,2017-06-12 00:00:00,ETC/USD,21.51,22.09,15.6,18.99,18677648.63,971524.36
1497139200,2017-06-11 00:00:00,ETC/USD,19.06,23.0,17.62,21.51,18925699.75,924430.32
1497052800,2017-06-10 00:00:00,ETC/USD,17.2,19.06,17.0,19.06,7020679.58,395733.54
1496966400,2017-06-09 00:00:00,ETC/USD,17.12,17.7,16.9,17.2,1994501.65,115684.2
1496880000,2017-06-08 00:00:00,ETC/USD,16.77,17.4,16.25,17.12,2274070.83,134931.0
1496793600,2017-06-07 00:00:00,ETC/USD,17.09,18.58,16.5,16.77,9013823.24,517770.38
1496707200,2017-06-06 00:00:00,ETC/USD,16.72,17.5,16.2,17.09,9577348.22,568167.84
1496620800,2017-06-05 00:00:00,ETC/USD,17.06,17.06,16.07,16.72,4344854.28,262077.74
1496534400,2017-06-04 00:00:00,ETC/USD,15.43,17.1,15.2,17.06,4550359.53,275079.2
1496448000,2017-06-03 00:00:00,ETC/USD,16.18,16.44,15.06,15.43,2026894.59,129184.27
1496361600,2017-06-02 00:00:00,ETC/USD,15.54,16.39,15.5,16.18,2170876.58,135791.73
1496275200,2017-06-01 00:00:00,ETC/USD,16.02,16.71,15.25,15.54,4163200.4,259510.41
